Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20160101,p,full,0,-,-,+2-110,-2-110,+1½-102,-1½-108,+1½-110,-1½-110,+2-115,-2-105,+1½-105,-1½-115,+1½-110,-1½-110,+1½-105,-1½-105,+1½-110,-1½-110,+1½-110,-1½-110,+2-115,-2-105,+1½-105,-1½-115
1,20160101,p,full,1,-,-,+3-110,-3-110,+3-105,-3-105,+2½-110,-2½-110,+2½-105,-2½-115,+2½-107,-2½-113,+2½-110,-2½-110,+3½-105,-3½-105,+2½-110,-2½-110,+2½-110,-2½-110,+2½-105,-2½-115,+2½-107,-2½-113
2,20160101,p,full,2,-,-,+6-110,-6-110,+6-104,-6-106,+6-110,-6-110,+6-115,-6-105,+6-110,-6-110,+6-110,-6-110,+6-105,-6-105,+6-110,-6-110,+6-110,-6-110,+6-115,-6-105,+6-110,-6-110
3,20160101,p,full,3,-,-,+7-110,-7-110,+7-105,-7-105,+7-110,-7-110,+7-110,-7-110,+7-110,-7-110,+7-110,-7-110,+7-105,-7-105,+7-110,-7-110,+7-110,-7-110,+7-110,-7-110,+7-110,-7-110
4,20160101,p,full,4,-,-,+3½-110,-3½-110,+3-105,-3-105,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,+3-105,-3-115,+3-105,-3-105,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110
5,20160101,p,first,0,-,-,+1-110,-1-110,+½-105,-½-105,+½-115,-½-105,+½-105,-½-115,+½-102,-½-118,-,-,+½-110,-½-110,+½-110,-½-110,+½-105,-½-115,+½-105,-½-115,+½-102,-½-118
6,20160101,p,first,1,-,-,+1½-105,-1½-115,+1+100,-1-110,+1-105,-1-115,+1-105,-1-115,+1-110,-1-110,-,-,+1-110,-1-110,+1-105,-1-115,+1½-115,-1½-105,+1-105,-1-115,+1-110,-1-110
7,20160101,p,first,2,-,-,+3½-110,-3½-110,+3½-115,-3½+104,+3½-115,-3½-105,+3-105,-3-115,+3½-115,-3½-105,-,-,+3½-110,-3½-110,+3½-115,-3½-105,+3½-115,-3½-105,+3-105,-3-115,+3½-115,-3½-105
8,20160101,p,first,3,-,-,+4-115,-4-105,+4-104,-4-106,+4-115,-4-105,+4-115,-4-105,+4-115,-4-105,-,-,+4-110,-4-110,+4-110,-4-110,+4-115,-4-105,+4-115,-4-105,+4-115,-4-105
9,20160101,p,first,4,-,-,+1½-105,-1½-115,+1½-113,-1½+102,+1½-115,-1½-105,+1½-115,-1½-105,+1½-120,-1½+100,-,-,+½-105,-½-115,+1½-110,-1½-110,+1½-115,-1½-105,+1½-115,-1½-105,+1½-120,-1½+100
10,20160101,p,sec,0,-,-,-1-110,+1-110,-,-,-1-110,+1-110,-½-115,+½-105,-½-115,+½-105,-,-,-1-110,+1-110,-,-,-,-,-½-115,+½-105,-½-115,+½-105
