Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20080201,p,full,0,-,-,+5½-110,-5½-110,-,-6½-115,+7-110,-7+100,+7-110,-7-110,+7-110,-7-110,+6½-105,-6½-115,-,-,-,-,-,-,+7-110,-7-110,+7-110,-7-110
1,20080201,p,full,1,-,-,-4-110,+4-110,-4-111,+4+101,-4-108,+4-102,-4-110,-,-4½-110,+4½-110,-4½-105,+4½-115,-,-,-,-,-,-,-4-110,+4-110,-4½-110,+4½-110
2,20080201,p,full,2,-,-,-3½-110,+3½-110,-4-105,+4-105,-4-108,+4-102,-4-110,+4-110,-4-110,+4-110,-5-105,+5-115,-,-,-,-,-,-,-4½-110,+4½-110,-4-110,+4-110
3,20080201,p,full,3,-,-,-3½-110,+3½-110,-5-109,+5-101,-5-105,+5-105,-5½-110,+5½-110,-5½-110,+5½-110,-5½-105,+5½-115,-,-,-,-,-,-,-5½-110,+5½-110,-5½-110,+5½-110
4,20080201,p,full,4,-,-,-4½-110,+4½-110,-3-106,+3-104,-3-108,+3-102,-3-110,+3-110,-3-110,+3-110,-3½-105,+3½-115,-,-,-,-,-,-,-3-110,+3-110,-3-110,+3-110
5,20080201,p,first,0,-,-,+3½-110,-3½-110,+3½+100,-3½-110,+3½-105,-3½-115,+4-115,-4-105,+4-115,-4-105,+3½-105,-3½-115,-,-,-,-,-,-,+4-115,-4-105,+4-115,-4-105
6,20080201,p,first,1,-,-,-2-110,+2-110,-2-105,+2-105,-2-105,+2-115,-2-110,+2-110,-2-115,+2-105,-2-120,+2+100,-,-,-,-,-,-,-2-110,+2-110,-2-115,+2-105
7,20080201,p,first,2,-,-,-2-105,+2-115,-2-104,+2-106,-2-110,+2-110,-2-115,+2-105,-2-115,+2-105,-2½-115,+2½-105,-,-,-,-,-,-,-2-110,+2-110,-2-115,+2-105
8,20080201,p,first,3,-,-,-2-105,+2-115,-3+104,+3-114,-2½-115,+2½-105,-3-110,+3-110,-,+3-115,-3-115,+3-105,-,-,-,-,-,-,-3-105,+3-115,-,+3-115
9,20080201,p,first,4,-,-,-2½-105,+2½-115,-1½-108,+1½-102,-1½-110,+1½-110,-1-115,+1-105,-1½-115,+1½-105,-1½-110,+1½-110,-,-,-,-,-,-,-1½-110,+1½-110,-1½-115,+1½-105
