Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20180201,p,full,0,55%,45%,-3-110,+3-110,-4-100,+4-110,-4-101,+4-109,-4-110,+4-110,-4-107,+4-113,-4-115,+4-105,-4-105,+4-105,-4-110,+4-110,-4-110,+4-110,-4-105,+4-115,-4-107,+4-113
1,20180201,p,full,1,56%,44%,+8½-110,-8½-110,+8½-103,-8½-107,+8½-105,-8½-105,+8½-110,-8½-110,+8½-106,-8½-114,+8½-110,-8½-110,+8½-105,-8½-105,+8½-110,-8½-110,+8½-110,-8½-110,+8½-106,-8½-114,+8½-106,-8½-114
2,20180201,p,full,2,55%,45%,PK-110,PK-110,-2½-105,+2½-105,-2½-105,+2½-105,-2½-115,+2½-105,-2½-108,+2½-112,-3-105,+3-115,-2½-105,+2½-105,-2½-110,+2½-110,-2½-110,+2½-110,-2½-115,+2½-105,-2½-108,+2½-112
3,20180201,p,full,3,53%,47%,+5½-110,-5½-110,+6-110,-6+100,+6-108,-6-102,+6-110,-6-110,+6-114,-6-106,+5½-105,-5½-115,+6-105,-6-105,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-114,-6-106
4,20180201,p,full,4,58%,42%,-1-110,+1-110,-1½-105,+1½-105,-1½-109,+1½-101,-1-110,+1-110,-1½-116,+1½-104,-2½-110,+2½-110,-1½-105,+1½-105,-1½-110,+1½-110,-2-110,+2-110,-1-110,+1-110,-1½-116,+1½-104
5,20180201,p,first,0,63%,37%,-1-110,+1-110,-1½-104,+1½-108,-1½-110,+1½-110,-1½-110,+1½-110,-1½-114,+1½-106,-1½-115,+1½-105,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-105,+1½-115,-1½-114,+1½-106
6,20180201,p,first,1,40%,60%,+5-110,-5-110,+5-106,-5-106,+5-115,-5-105,+5-115,-5-105,+5-102,-5-118,+5-105,-5-115,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-115,-5-105,+5-102,-5-118
7,20180201,p,first,2,60%,40%,-½-105,+½-115,-1-104,+1-108,-1-110,+1-110,-1-115,+1-105,-1-107,+1-113,-1-120,+1+100,-1-105,+1-115,-1-110,+1-110,-1-115,+1-105,-1-115,+1-105,-1-107,+1-113
8,20180201,p,first,3,47%,53%,+3-110,-3-110,+3½-107,-3½-105,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110
9,20180201,p,first,4,59%,41%,-½-105,+½-115,-½-110,+½-102,-½-110,+½-110,PK-110,PK-110,-½-117,+½-103,-½-125,+½+105,-½-115,+½-105,-½-115,+½-105,-½-115,+½-105,PK-110,PK-110,-½-117,+½-103
