Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200701010CHA,"7:00 PM, January 1, 2007",2007,"Charlotte Bobcats Arena, Charlotte, North Carolina",Minnesota Timberwolves,Charlotte Bobcats,"14,827",85.8,Marc Davis, Tim Donaghy, Joe Forte,20,27,21,34,0,102,118.9,111.9,29,26,23,18,0,96,111.9,118.9
1,200701010POR,"10:00 PM, January 1, 2007",2007,"Rose Garden Arena, Portland, Oregon",Boston Celtics,Portland Trail Blazers,"12,156",88.1,Matt Boland, Violet Palmer, Eddie F. Rush,23,21,26,19,0,89,101.0,91.9,27,17,23,14,0,81,91.9,101.0
2,200701020CHI,"8:30 PM, January 2, 2007",2007,"United Center, Chicago, Illinois",Phoenix Suns,Chicago Bulls,"22,853",95.2,Joe DeRosa, David Jones, Olandis Poole,18,25,20,34,0,97,101.9,100.9,27,28,18,23,0,96,100.9,101.9
3,200701020CLE,"7:00 PM, January 2, 2007",2007,"Quicken Loans Arena, Cleveland, Ohio",San Antonio Spurs,Cleveland Cavaliers,"20,214",89.1,Kevin Fehr, Ken Mauer, Jack Nies,21,19,10,28,0,78,87.5,92.0,21,12,11,38,0,82,92.0,87.5
4,200701020DAL,"8:30 PM, January 2, 2007",2007,"American Airlines Center, Dallas, Texas",Seattle SuperSonics,Dallas Mavericks,"20,245",82.2,Tony Brown, James Capers, Monty McCutchen,22,33,17,16,0,88,107.1,136.3,33,22,23,34,0,112,136.3,107.1
5,200701020DEN,"9:00 PM, January 2, 2007",2007,"Pepsi Center, Denver, Colorado",Philadelphia 76ers,Denver Nuggets,"17,436",98.5,Steve Javie, Scott Wall, Zach Zarba,26,26,34,22,0,108,109.7,98.5,16,36,21,24,0,97,98.5,109.7
6,200701020NOK,"8:00 PM, January 2, 2007",2007,"Ford Center, Oklahoma City, Oklahoma",Golden State Warriors,New Orleans/Oklahoma City Hornets,"16,617",90.9,Pat Fraher, Phil Robinson, Bennett Salvatore,21,28,27,21,0,97,106.7,97.9,27,18,18,26,0,89,97.9,106.7
7,200701020ORL,"7:00 PM, January 2, 2007",2007,"Amway Arena, Orlando, Florida",Los Angeles Clippers,Orlando Magic,"17,262",82.9,Tony Brothers, Bob Delaney, Jason Phillips,28,20,15,23,0,86,103.7,109.8,23,18,26,24,0,91,109.8,103.7
8,200701020SAC,"10:00 PM, January 2, 2007",2007,"ARCO Arena (II), Sacramento, California",New York Knicks,Sacramento Kings,"17,317",90.9,Jim Clark, Derek Richardson, Gary Zielinski,26,22,25,27,0,100,110.0,123.2,33,24,24,31,0,112,123.2,110.0
9,200701030BOS,"7:30 PM, January 3, 2007",2007,"TD Banknorth Garden, Boston, Massachusetts",Cleveland Cavaliers,Boston Celtics,"18,624",95.6,Scott Foster, David Guthrie, Leroy Richardson,19,30,33,25,0,107,111.9,108.8,21,33,22,28,0,104,108.8,111.9
