Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200604010CHI,"8:30 PM, April 1, 2006",2006,"United Center, Chicago, Illinois",Boston Celtics,Chicago Bulls,"21,799",95.9,Scott Foster, Ron Garretson, Sean Wright,28,27,19,20,0,94,98.0,104.3,19,28,27,26,0,100,104.3,98.0
1,200604010CLE,"2:00 PM, April 1, 2006",2006,"Gund Arena, Cleveland, Ohio",Miami Heat,Cleveland Cavaliers,"20,562",90.8,Joe Crawford, Jack Nies, Scott Wall,24,29,20,26,0,99,109.1,116.8,26,18,25,37,0,106,116.8,109.1
2,200604010MIL,"8:30 PM, April 1, 2006",2006,"Bradley Center, Milwaukee, Wisconsin",Indiana Pacers,Milwaukee Bucks,"18,717",85.7,Mike Callahan, David Guthrie, Mark Wunderlich,21,26,25,17,0,89,103.9,112.0,19,22,33,22,0,96,112.0,103.9
3,200604010POR,"10:00 PM, April 1, 2006",2006,"Rose Garden Arena, Portland, Oregon",Utah Jazz,Portland Trail Blazers,"17,857",86.3,Dick Bavetta, Sean Corbin, Phil Robinson,25,29,27,21,0,102,118.2,103.1,22,19,29,19,0,89,103.1,118.2
4,200604010SAS,"8:30 PM, April 1, 2006",2006,"SBC Center, San Antonio, Texas",Washington Wizards,San Antonio Spurs,"18,797",91.9,Tim Donaghy, Michael Henderson, Ken Mauer,17,16,39,27,0,99,107.7,115.3,19,21,27,39,0,106,115.3,107.7
5,200604020CHA,"6:00 PM, April 2, 2006",2006,"Charlotte Bobcats Arena, Charlotte, North Carolina",Cleveland Cavaliers,Charlotte Bobcats,"18,491",91.1,James Capers, Bob Delaney, Derek Richardson,28,25,23,25,0,101,110.9,106.5,23,26,21,27,0,97,106.5,110.9
6,200604020DAL,"3:30 PM, April 2, 2006",2006,"American Airlines Center, Dallas, Texas",Denver Nuggets,Dallas Mavericks,"20,251",90.9,Dan Crawford, Rodney Mott, Leroy Richardson,18,22,18,21,0,79,86.9,113.3,29,15,29,30,0,103,113.3,86.9
7,200604020DET,"1:00 PM, April 2, 2006",2006,"The Palace of Auburn Hills, Auburn Hills, Michigan",Phoenix Suns,Detroit Pistons,"22,076",88.2,Bennie Adams, Steve Javie, Tom Washington,29,34,21,18,0,102,115.7,123.6,22,27,32,28,0,109,123.6,115.7
8,200604020LAL,"3:30 PM, April 2, 2006",2006,"STAPLES Center, Los Angeles, California",Houston Rockets,Los Angeles Lakers,"18,997",86.6,Monty McCutchen, Eddie F. Rush, Gary Zielinski,29,23,18,18,0,88,101.7,120.1,27,24,37,16,0,104,120.1,101.7
9,200604020MEM,"4:00 PM, April 2, 2006",2006,"FedEx Forum, Memphis, Tennessee",Atlanta Hawks,Memphis Grizzlies,"14,463",88.7,Jim Clark, Bill Kennedy, Eric Lewis,16,26,18,27,0,87,98.1,110.5,26,23,29,20,0,98,110.5,98.1
10,200604020MIN,"3:30 PM, April 2, 2006",2006,"Target Center, Minneapolis, Minnesota",Golden State Warriors,Minnesota Timberwolves,"15,834",93.2,Robbie Robinson, Michael Smith, Greg Willard,32,19,18,23,12,104,101.1,103.0,21,33,18,20,14,106,103.0,101.1
11,200604020NJN,"6:00 PM, April 2, 2006",2006,"Continental Airlines Arena, East Rutherford, New Jersey",Miami Heat,New Jersey Nets,"18,928",88.5,David Jones, Ed Malloy, Bennett Salvatore,18,21,19,20,0,78,88.2,101.7,19,23,32,16,0,90,101.7,88.2
12,200604020PHI,"6:00 PM, April 2, 2006",2006,"Wachovia Center, Philadelphia, Pennsylvania",New York Knicks,Philadelphia 76ers,"18,233",93.0,Bernie Fryer, Ron Olesiak, Bill Spooner,26,24,26,19,0,95,102.2,122.6,31,30,28,25,0,114,122.6,102.2
13,200604020SAC,"9:00 PM, April 2, 2006",2006,"ARCO Arena (II), Sacramento, California",Los Angeles Clippers,Sacramento Kings,"17,317",92.3,Dick Bavetta, Sean Corbin, Kevin Fehr,18,25,35,18,0,96,104.0,114.9,30,22,31,23,0,106,114.9,104.0
14,200604020SEA,"9:00 PM, April 2, 2006",2006,"KeyArena at Seattle Center, Seattle, Washington",Portland Trail Blazers,Seattle SuperSonics,"15,131",92.5,Mark Ayotte, Marc Davis, Joe Forte,19,16,20,28,0,83,89.8,131.9,34,33,24,31,0,122,131.9,89.8
15,200604020TOR,"7:00 PM, April 2, 2006",2006,"Air Canada Centre, Toronto, Canada",New Orleans/Oklahoma City Hornets,Toronto Raptors,"15,079",92.2,Joe Crawford, David Guthrie, Mark Wunderlich,25,28,27,15,25,120,107.8,101.5,19,23,30,23,18,113,101.5,107.8
16,200604040CHA,"7:30 PM, April 4, 2006",2006,"Charlotte Bobcats Arena, Charlotte, North Carolina",Minnesota Timberwolves,Charlotte Bobcats,"14,214",100.8,Matt Boland, Ken Mauer, Rodney Mott,22,25,24,21,0,92,91.3,96.3,25,28,17,27,0,97,96.3,91.3
17,200604040CHI,"8:30 PM, April 4, 2006",2006,"United Center, Chicago, Illinois",Indiana Pacers,Chicago Bulls,"21,199",87.1,Bernie Fryer, Ed Malloy, Ron Olesiak,25,30,26,15,0,96,110.3,117.2,32,22,17,31,0,102,117.2,110.3
18,200604040CLE,"7:00 PM, April 4, 2006",2006,"Gund Arena, Cleveland, Ohio",Philadelphia 76ers,Cleveland Cavaliers,"18,581",92.2,Tim Donaghy, Leroy Richardson, Bennett Salvatore,26,24,30,11,0,91,98.8,134.6,30,39,30,25,0,124,134.6,98.8
19,200604040DAL,"8:30 PM, April 4, 2006",2006,"American Airlines Center, Dallas, Texas",Sacramento Kings,Dallas Mavericks,"20,128",87.6,Tony Brothers, Bob Delaney, Bill Kennedy,22,19,35,25,0,101,115.3,145.0,26,37,38,26,0,127,145.0,115.3
20,200604040DET,"7:30 PM, April 4, 2006",2006,"The Palace of Auburn Hills, Auburn Hills, Michigan",New Orleans/Oklahoma City Hornets,Detroit Pistons,"22,076",83.9,Pat Fraher, Eddie F. Rush, Michael Smith,23,23,18,29,0,93,110.8,120.4,26,26,25,24,0,101,120.4,110.8
21,200604040LAC,"10:30 PM, April 4, 2006",2006,"STAPLES Center, Los Angeles, California",Denver Nuggets,Los Angeles Clippers,"17,365",98.1,Mike Callahan, Jess Kersey, Olandis Poole,38,39,16,16,0,109,111.1,113.2,29,28,31,23,0,111,113.2,111.1
22,200604040MEM,"8:00 PM, April 4, 2006",2006,"FedEx Forum, Memphis, Tennessee",Golden State Warriors,Memphis Grizzlies,"14,891",86.9,Jack Nies, Derek Richardson, Gary Zielinski,20,9,26,20,0,75,86.3,115.1,22,27,26,25,0,100,115.1,86.3
