Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200605010LAC,"10:30 PM, May 1, 2006",2006,"STAPLES Center, Los Angeles, California",Denver Nuggets,Los Angeles Clippers,"18,648",91.2,Tony Brothers, Dan Crawford, Bill Spooner,23,17,17,26,0,83,91.0,110.8,21,25,25,30,0,101,110.8,91.0
1,200605010MEM,"8:00 PM, May 1, 2006",2006,"FedEx Forum, Memphis, Tennessee",Dallas Mavericks,Memphis Grizzlies,"15,104",83.8,Bob Delaney, Steve Javie, David Jones,26,22,31,23,0,102,121.7,90.7,23,16,22,15,0,76,90.7,121.7
2,200605010MIL,"8:30 PM, May 1, 2006",2006,"Bradley Center, Milwaukee, Wisconsin",Detroit Pistons,Milwaukee Bucks,"16,296",83.5,Bernie Fryer, Tom Washington, Mark Wunderlich,27,24,23,35,0,109,130.6,118.6,20,25,31,23,0,99,118.6,130.6
3,200605020MIA,"8:00 PM, May 2, 2006",2006,"AmericanAirlines Arena, Miami, Florida",Chicago Bulls,Miami Heat,"20,287",92.1,Dick Bavetta, Scott Foster, Jack Nies,19,19,23,17,0,78,84.7,99.9,25,15,21,31,0,92,99.9,84.7
4,200605020NJN,"7:00 PM, May 2, 2006",2006,"Continental Airlines Arena, East Rutherford, New Jersey",Indiana Pacers,New Jersey Nets,"18,804",90.4,Mike Callahan, Monty McCutchen, Eddie F. Rush,25,21,19,21,0,86,95.1,101.7,28,21,23,20,0,92,101.7,95.1
5,200605020PHO,"10:30 PM, May 2, 2006",2006,"America West Arena, Phoenix, Arizona",Los Angeles Lakers,Phoenix Suns,"18,422",91.4,Ron Garretson, Greg Willard, Leon Wood,25,22,21,29,0,97,106.1,124.7,27,29,28,30,0,114,124.7,106.1
6,200605020SAS,"9:30 PM, May 2, 2006",2006,"SBC Center, San Antonio, Texas",Sacramento Kings,San Antonio Spurs,"18,797",84.5,James Capers, Joe Crawford, Derrick Stafford,19,27,22,30,0,98,116.0,129.0,21,22,37,29,0,109,129.0,116.0
7,200605030CLE,"8:30 PM, May 3, 2006",2006,"Gund Arena, Cleveland, Ohio",Washington Wizards,Cleveland Cavaliers,"20,562",86.0,Joe Forte, Bernie Fryer, Mark Wunderlich,27,24,30,26,13,120,126.3,127.4,25,27,33,22,14,121,127.4,126.3
8,200605030DET,"6:00 PM, May 3, 2006",2006,"The Palace of Auburn Hills, Auburn Hills, Michigan",Milwaukee Bucks,Detroit Pistons,"22,076",90.0,Sean Corbin, Ken Mauer, Bennett Salvatore,23,26,17,27,0,93,103.3,135.5,39,23,35,25,0,122,135.5,103.3
9,200605040CHI,"8:00 PM, May 4, 2006",2006,"United Center, Chicago, Illinois",Miami Heat,Chicago Bulls,"22,584",90.2,Steve Javie, Jess Kersey, Tom Washington,29,26,29,29,0,113,125.3,106.4,19,22,28,27,0,96,106.4,125.3
10,200605040IND,"7:00 PM, May 4, 2006",2006,"Conseco Fieldhouse, Indianapolis, Indiana",New Jersey Nets,Indiana Pacers,"16,586",83.2,Jim Clark, Ron Garretson, Jack Nies,21,20,32,23,0,96,115.3,108.1,26,15,28,21,0,90,108.1,115.3
11,200605040LAL,"10:30 PM, May 4, 2006",2006,"STAPLES Center, Los Angeles, California",Phoenix Suns,Los Angeles Lakers,"18,997",90.3,Dick Bavetta, Joe DeRosa, Derrick Stafford,30,30,28,17,21,126,126.4,118.4,37,20,28,20,13,118,118.4,126.4
12,200605050SAC,"10:30 PM, May 5, 2006",2006,"ARCO Arena (II), Sacramento, California",San Antonio Spurs,Sacramento Kings,"17,317",88.5,Bob Delaney, Scott Foster, Bernie Fryer,22,23,33,27,0,105,118.6,93.8,20,18,24,21,0,83,93.8,118.6
13,200605050WAS,"8:00 PM, May 5, 2006",2006,"MCI Center, Washington, District of Columbia",Cleveland Cavaliers,Washington Wizards,"20,173",90.4,Tony Brothers, Dan Crawford, Ken Mauer,17,31,27,32,7,114,114.3,113.3,24,25,27,31,6,113,113.3,114.3
14,200605060PHO,"8:30 PM, May 6, 2006",2006,"America West Arena, Phoenix, Arizona",Los Angeles Lakers,Phoenix Suns,"18,422",91.5,Mike Callahan, Joe Forte, Steve Javie,15,30,20,25,0,90,98.3,132.2,32,28,30,31,0,121,132.2,98.3
15,200605070DET,"3:30 PM, May 7, 2006",2006,"The Palace of Auburn Hills, Auburn Hills, Michigan",Cleveland Cavaliers,Detroit Pistons,"22,076",81.8,James Capers, Joe Crawford, Bill Spooner,16,32,15,23,0,86,105.2,138.2,26,43,25,19,0,113,138.2,105.2
16,200605070SAS,"1:00 PM, May 7, 2006",2006,"SBC Center, San Antonio, Texas",Dallas Mavericks,San Antonio Spurs,"18,797",86.4,Dan Crawford, Greg Willard, Mark Wunderlich,29,23,20,13,0,85,98.4,100.7,26,20,25,16,0,87,100.7,98.4
17,200605080MIA,"8:00 PM, May 8, 2006",2006,"AmericanAirlines Arena, Miami, Florida",New Jersey Nets,Miami Heat,"20,208",93.2,Sean Corbin, Ken Mauer, Bennett Salvatore,38,26,20,16,0,100,107.3,94.4,21,25,18,24,0,88,94.4,107.3
18,200605080PHO,"10:30 PM, May 8, 2006",2006,"America West Arena, Phoenix, Arizona",Los Angeles Clippers,Phoenix Suns,"18,422",97.9,Jim Clark, Bernie Fryer, Monty McCutchen,25,36,30,32,0,123,125.7,132.8,29,27,37,37,0,130,132.8,125.7
19,200605090DET,"7:00 PM, May 9, 2006",2006,"The Palace of Auburn Hills, Auburn Hills, Michigan",Cleveland Cavaliers,Detroit Pistons,"22,076",87.2,Dick Bavetta, Jess Kersey, Derrick Stafford,16,20,24,31,0,91,104.4,111.3,23,29,26,19,0,97,111.3,104.4
20,200605090SAS,"9:30 PM, May 9, 2006",2006,"SBC Center, San Antonio, Texas",Dallas Mavericks,San Antonio Spurs,"18,797",88.8,Steve Javie, David Jones, Eddie F. Rush,26,32,26,29,0,113,127.3,102.5,22,16,28,25,0,91,102.5,127.3
21,200605100MIA,"8:00 PM, May 10, 2006",2006,"AmericanAirlines Arena, Miami, Florida",New Jersey Nets,Miami Heat,"20,227",86.8,Dan Crawford, Tim Donaghy, Ron Garretson,19,21,27,22,0,89,102.6,127.9,41,19,24,27,0,111,127.9,102.6
