Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200212010BOS,"6:00 PM, December 1, 2002",2003,"FleetCenter, Boston, Massachusetts",New Orleans Hornets,Boston Celtics,"13,425",92.8,Bennie Adams, Michael Smith, Greg Willard,24,22,19,21,0,86,92.7,102.4,26,25,20,24,0,95,102.4,92.7
1,200212010LAC,"3:30 PM, December 1, 2002",2003,"STAPLES Center, Los Angeles, California",Indiana Pacers,Los Angeles Clippers,"14,396",90.9,Ted Bernhardt, Derrick Collins, Luis Grillo,20,23,21,28,0,92,101.2,95.7,17,20,26,24,0,87,95.7,101.2
2,200212010LAL,"9:30 PM, December 1, 2002",2003,"STAPLES Center, Los Angeles, California",Minnesota Timberwolves,Los Angeles Lakers,"18,997",95.2,Joe Forte, Jess Kersey, Courtney Kirkland,28,22,26,34,0,110,115.5,112.3,29,31,16,31,0,107,112.3,115.5
3,200212010MEM,"4:00 PM, December 1, 2002",2003,"Pyramid Arena, Memphis, Tennessee",Toronto Raptors,Memphis Grizzlies,"13,213",87.4,Mike Callahan, David Jones, Bill Kennedy,19,18,27,28,0,92,105.2,99.5,18,28,21,20,0,87,99.5,105.2
4,200212010SAC,"9:00 PM, December 1, 2002",2003,"ARCO Arena (II), Sacramento, California",Houston Rockets,Sacramento Kings,"17,317",90.3,Jack Nies, Tommy Nunez, Gary Zielinski,19,19,20,26,0,84,93.1,114.1,30,19,32,22,0,103,114.1,93.1
5,200212010SEA,"9:00 PM, December 1, 2002",2003,"KeyArena at Seattle Center, Seattle, Washington",New Jersey Nets,Seattle SuperSonics,"12,895",90.5,Pat Fraher, Ron Garretson, Monty McCutchen,29,22,22,22,0,95,105.0,106.1,20,32,21,23,0,96,106.1,105.0
6,200212020DAL,"8:30 PM, December 2, 2002",2003,"American Airlines Center, Dallas, Texas",Toronto Raptors,Dallas Mavericks,"19,696",89.3,Steve Javie, Ken Mauer, Scott Wall,25,27,26,24,0,102,114.2,126.5,24,29,29,31,0,113,126.5,114.2
7,200212020NYK,"7:30 PM, December 2, 2002",2003,"Madison Square Garden (IV), New York, New York",Cleveland Cavaliers,New York Knicks,"17,227",96.1,Gary Benson, Joe Crawford, Bill Spooner,19,19,33,22,0,93,96.8,130.1,28,37,34,26,0,125,130.1,96.8
8,200212020ORL,"7:00 PM, December 2, 2002",2003,"TD Waterhouse Centre, Orlando, Florida",Boston Celtics,Orlando Magic,"13,302",91.7,James Capers, Bernie Fryer, George Toliver,25,20,36,21,0,102,111.3,105.8,23,25,27,22,0,97,105.8,111.3
9,200212020PHO,"9:00 PM, December 2, 2002",2003,"America West Arena, Phoenix, Arizona",Miami Heat,Phoenix Suns,"12,420",81.5,Ed Malloy, Leroy Richardson, Don Vaden,23,18,22,16,21,100,111.1,100.0,25,19,24,11,11,90,100.0,111.1
10,200212020UTA,"9:00 PM, December 2, 2002",2003,"Delta Center, Salt Lake City, Utah",Indiana Pacers,Utah Jazz,"17,744",86.0,Dick Bavetta, Anthony Jordan, Ron Olesiak,27,23,17,24,0,91,105.8,118.6,27,26,26,23,0,102,118.6,105.8
11,200212030CHI,"8:30 PM, December 3, 2002",2003,"United Center, Chicago, Illinois",New Orleans Hornets,Chicago Bulls,"16,823",91.7,Mike Callahan, David Jones, Bill Kennedy,28,22,33,32,0,115,125.3,98.1,24,20,23,23,0,90,98.1,125.3
12,200212030GSW,"10:30 PM, December 3, 2002",2003,"The Arena in Oakland, Oakland, California",Denver Nuggets,Golden State Warriors,"10,007",91.8,Joe Forte, Luis Grillo, Tommy Nunez,16,21,26,26,0,89,97.0,119.9,34,21,27,28,0,110,119.9,97.0
13,200212030HOU,"8:30 PM, December 3, 2002",2003,"Compaq Center, Houston, Texas",San Antonio Spurs,Houston Rockets,"11,120",80.3,Tony Brown, Steve Javie, Jess Kersey,21,18,25,11,0,75,93.4,110.9,21,28,12,28,0,89,110.9,93.4
14,200212030LAL,"10:30 PM, December 3, 2002",2003,"STAPLES Center, Los Angeles, California",Memphis Grizzlies,Los Angeles Lakers,"18,512",94.0,Dan Crawford, Pat Fraher, Monty McCutchen,16,21,32,22,0,91,96.8,107.5,22,22,31,26,0,101,107.5,96.8
15,200212030NJN,"7:30 PM, December 3, 2002",2003,"Continental Airlines Arena, East Rutherford, New Jersey",Atlanta Hawks,New Jersey Nets,"10,109",94.8,Bob Delaney, Hue Hollins, Rodney Mott,18,17,18,19,0,72,76.0,91.8,27,24,22,14,0,87,91.8,76.0
16,200212030SAC,"10:00 PM, December 3, 2002",2003,"ARCO Arena (II), Sacramento, California",Minnesota Timberwolves,Sacramento Kings,"17,317",93.3,Ted Bernhardt, Jim Clark, Derrick Collins,20,26,22,18,0,86,92.2,105.0,28,20,26,24,0,98,105.0,92.2
17,200212030WAS,"7:00 PM, December 3, 2002",2003,"MCI Center, Washington, District of Columbia",Milwaukee Bucks,Washington Wizards,"20,173",92.5,Phil Robinson, Bennett Salvatore, Mark Wunderlich,23,16,18,21,0,78,84.3,111.3,24,32,25,22,0,103,111.3,84.3
18,200212040CLE,"7:00 PM, December 4, 2002",2003,"Gund Arena, Cleveland, Ohio",Chicago Bulls,Cleveland Cavaliers,"7,295",95.6,Kevin Fehr, Eddie F. Rush, Tom Washington,24,21,31,25,0,101,105.6,116.1,26,34,27,24,0,111,116.1,105.6
