Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200402010MIN,"2:00 PM, February 1, 2004",2004,"Target Center, Minneapolis, Minnesota",Philadelphia 76ers,Minnesota Timberwolves,"16,987",93.0,Tony Brown, Michael Smith, Greg Willard,36,27,17,21,0,101,108.6,114.0,23,29,27,27,0,106,114.0,108.6
1,200402010TOR,"12:30 PM, February 1, 2004",2004,"Air Canada Centre, Toronto, Canada",Los Angeles Lakers,Toronto Raptors,"20,116",89.4,Derrick Collins, Scott Foster, Luis Grillo,23,31,17,13,0,84,93.9,92.8,23,15,23,22,0,83,92.8,93.9
2,200402010WAS,"12:00 PM, February 1, 2004",2004,"MCI Center, Washington, District of Columbia",Cleveland Cavaliers,Washington Wizards,"15,541",99.7,Ted Bernhardt, Tony Brothers, Pat Fraher,24,18,36,26,0,104,104.3,100.3,18,29,17,36,0,100,100.3,104.3
3,200402020ATL,"7:30 PM, February 2, 2004",2004,"Philips Arena, Atlanta, Georgia",Los Angeles Clippers,Atlanta Hawks,"8,508",90.5,Bob Delaney, Michael Henderson, Michael Smith,27,22,29,23,0,101,111.6,105.0,24,26,22,23,0,95,105.0,111.6
4,200402020DEN,"9:00 PM, February 2, 2004",2004,"Pepsi Center, Denver, Colorado",Portland Trail Blazers,Denver Nuggets,"15,866",99.1,Dick Bavetta, Tim Donaghy, Phil Robinson,21,36,21,19,0,97,97.9,117.1,36,23,28,29,0,116,117.1,97.9
5,200402020IND,"7:00 PM, February 2, 2004",2004,"Conseco Fieldhouse, Indianapolis, Indiana",Los Angeles Lakers,Indiana Pacers,"18,345",83.5,Tony Brown, James Capers, Greg Willard,10,16,26,20,0,72,86.2,101.8,20,21,25,19,0,85,101.8,86.2
6,200402020MEM,"8:00 PM, February 2, 2004",2004,"Pyramid Arena, Memphis, Tennessee",Golden State Warriors,Memphis Grizzlies,"10,229",91.4,Ron Garretson, Troy Raymond, Leroy Richardson,29,27,26,19,0,101,110.5,116.0,26,35,17,28,0,106,116.0,110.5
7,200402020MIA,"7:30 PM, February 2, 2004",2004,"AmericanAirlines Arena, Miami, Florida",Detroit Pistons,Miami Heat,"15,438",83.5,Gary Benson, Nolan Fine, Ken Mauer,30,22,23,21,6,102,110.7,108.5,19,26,24,27,4,100,108.5,110.7
8,200402020NOH,"8:00 PM, February 2, 2004",2004,"New Orleans Arena, New Orleans, Louisiana",New Jersey Nets,New Orleans Hornets,"12,107",86.1,Ted Bernhardt, Joe Forte, Zach Zarba,19,12,35,25,0,91,105.7,81.3,24,13,17,16,0,70,81.3,105.7
9,200402020PHO,"9:00 PM, February 2, 2004",2004,"America West Arena, Phoenix, Arizona",Houston Rockets,Phoenix Suns,"16,446",90.7,David Jones, Bill Kennedy, Mark Wunderlich,11,25,22,21,0,79,87.1,109.2,28,13,32,26,0,99,109.2,87.1
