Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200103010CLE,"7:30 PM, March 1, 2001",2001,"Gund Arena, Cleveland, Ohio",Seattle SuperSonics,Cleveland Cavaliers,"11,937",91.1,Gary Benson,Ronnie Nunn,Ron Olesiak,18,30,19,26,8,101,100.4,98.4,26,25,21,21,6,99,98.4,100.4
1,200103010MIL,"8:00 PM, March 1, 2001",2001,"Bradley Center, Milwaukee, Wisconsin",Houston Rockets,Milwaukee Bucks,"15,426",89.5,Dick Bavetta,Marc Davis,Monty McCutchen,30,27,36,15,0,108,120.7,101.7,23,22,30,16,0,91,101.7,120.7
2,200103010NYK,"7:30 PM, March 1, 2001",2001,"Madison Square Garden (IV), New York, New York",Boston Celtics,New York Knicks,"19,763",86.7,David Jones,Rashan Michel,Bennett Salvatore,16,22,32,18,0,88,101.4,109.5,22,29,26,18,0,95,109.5,101.4
3,200103010POR,"10:00 PM, March 1, 2001",2001,"Rose Garden Arena, Portland, Oregon",Los Angeles Clippers,Portland Trail Blazers,"20,352",84.0,Ron Garretson,Jason Phillips,Derrick Stafford,26,20,16,19,0,81,96.4,111.9,25,20,24,25,0,94,111.9,96.4
4,200103010SAS,"8:00 PM, March 1, 2001",2001,"Alamodome, San Antonio, Texas",Phoenix Suns,San Antonio Spurs,"16,209",87.5,Scott Wall,Tom Washington,Mark Wunderlich,14,24,19,14,0,71,81.1,103.9,22,23,22,24,0,91,103.9,81.1
5,200103020ATL,"7:30 PM, March 2, 2001",2001,"Philips Arena, Atlanta, Georgia",Charlotte Hornets,Atlanta Hawks,"14,133",91.3,Terry Durham,Mike Mathis,Violet Palmer,28,28,17,32,0,105,115.0,108.4,34,20,27,18,0,99,108.4,115.0
6,200103020BOS,"7:30 PM, March 2, 2001",2001,"FleetCenter, Boston, Massachusetts",Utah Jazz,Boston Celtics,"18,624",90.7,Bill Kennedy,George Toliver,Don Vaden,20,30,27,22,0,99,109.2,113.6,21,33,26,23,0,103,113.6,109.2
7,200103020CHI,"8:30 PM, March 2, 2001",2001,"United Center, Chicago, Illinois",New York Knicks,Chicago Bulls,"21,779",86.2,Marc Davis,Bernie Fryer,Monty McCutchen,21,24,16,11,0,72,83.5,93.9,27,20,18,16,0,81,93.9,83.5
8,200103020DEN,"9:00 PM, March 2, 2001",2001,"Pepsi Center, Denver, Colorado",Minnesota Timberwolves,Denver Nuggets,"17,844",86.1,Dan Crawford,Tim Donaghy,Derek Richardson,16,29,26,18,0,89,103.4,82.5,21,14,17,19,0,71,82.5,103.4
9,200103020DET,"8:00 PM, March 2, 2001",2001,"The Palace of Auburn Hills, Auburn Hills, Michigan",Miami Heat,Detroit Pistons,"15,454",82.6,Dick Bavetta,Blane Reichelt,Phil Robinson,20,17,17,31,12,97,106.4,102.0,23,20,25,17,8,93,102.0,106.4
