Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200601010LAL,"9:30 PM, January 1, 2006",2006,"STAPLES Center, Los Angeles, California",Utah Jazz,Los Angeles Lakers,"18,310",84.6,Tony Brothers, Mike Callahan, Ed Malloy,22,31,23,22,0,98,115.8,111.1,22,27,24,21,0,94,111.1,115.8
1,200601010MIA,"6:00 PM, January 1, 2006",2006,"AmericanAirlines Arena, Miami, Florida",Minnesota Timberwolves,Miami Heat,"20,274",82.9,Bennie Adams, Mark Ayotte, Ken Mauer,23,21,15,11,0,70,84.4,117.0,15,26,32,24,0,97,117.0,84.4
2,200601010POR,"9:00 PM, January 1, 2006",2006,"Rose Garden Arena, Portland, Oregon",Los Angeles Clippers,Portland Trail Blazers,"13,792",87.6,Matt Boland, Rodney Mott, Jack Nies,26,29,25,20,0,100,114.2,107.4,20,26,22,26,0,94,107.4,114.2
3,200601020CHI,"8:30 PM, January 2, 2006",2006,"United Center, Chicago, Illinois",Milwaukee Bucks,Chicago Bulls,"20,968",96.0,Courtney Kirkland, Monty McCutchen, Eddie F. Rush,23,20,30,20,0,93,96.9,95.8,23,29,18,22,0,92,95.8,96.9
4,200601020DEN,"9:00 PM, January 2, 2006",2006,"Pepsi Center, Denver, Colorado",Boston Celtics,Denver Nuggets,"14,722",101.6,Tony Brothers, Ed Malloy, Jack Nies,31,22,25,32,0,110,108.3,118.2,29,29,35,27,0,120,118.2,108.3
5,200601020IND,"7:00 PM, January 2, 2006",2006,"Conseco Fieldhouse, Indianapolis, Indiana",Seattle SuperSonics,Indiana Pacers,"14,073",87.8,Derrick Collins, Joe Crawford, Phil Robinson,23,24,24,25,0,96,109.3,131.0,38,25,26,26,0,115,131.0,109.3
6,200601020NOK,"8:00 PM, January 2, 2006",2006,"Ford Center, Oklahoma City, Oklahoma",Charlotte Bobcats,New Orleans/Oklahoma City Hornets,"17,683",88.0,Bob Delaney, Jess Kersey, Eli Roe,25,27,14,20,0,86,97.7,117.0,25,28,19,31,0,103,117.0,97.7
7,200601020NYK,"7:30 PM, January 2, 2006",2006,"Madison Square Garden (IV), New York, New York",Phoenix Suns,New York Knicks,"19,763",97.9,Tim Donaghy, Robbie Robinson, Tom Washington,23,26,26,29,29,133,103.5,108.9,27,34,20,23,36,140,108.9,103.5
8,200601030ATL,"7:00 PM, January 3, 2006",2006,"Philips Arena, Atlanta, Georgia",Toronto Raptors,Atlanta Hawks,"10,048",94.6,Luis Grillo, Eric Lewis, Eddie F. Rush,23,29,21,35,0,108,114.1,102.5,25,28,27,17,0,97,102.5,114.1
9,200601030DAL,"8:30 PM, January 3, 2006",2006,"American Airlines Center, Dallas, Texas",Portland Trail Blazers,Dallas Mavericks,"20,018",86.3,Dan Crawford, Marc Davis, Sean Wright,20,24,19,18,0,81,93.8,110.1,24,23,21,27,0,95,110.1,93.8
10,200601030DET,"7:30 PM, January 3, 2006",2006,"The Palace of Auburn Hills, Auburn Hills, Michigan",Orlando Magic,Detroit Pistons,"22,076",85.7,David Jones, Anthony Jordan, Bill Spooner,26,29,22,22,0,99,115.5,126.0,26,31,22,29,0,108,126.0,115.5
