Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200802010GSW,"10:30 PM, February 1, 2008",2008,"Oracle Arena, Oakland, California",Charlotte Bobcats,Golden State Warriors,"20,064",98.2,Sean Corbin, Bill Spooner, Gary Zielinski,23,25,21,27,0,96,97.7,129.3,32,37,32,26,0,127,129.3,97.7
1,200802010IND,"7:00 PM, February 1, 2008",2008,"Conseco Fieldhouse, Indianapolis, Indiana",Houston Rockets,Indiana Pacers,"13,784",96.1,James Capers, Jim Clark, John Goble,25,29,25,27,0,106,110.3,107.1,23,30,26,24,0,103,107.1,110.3
2,200802010MIA,"8:00 PM, February 1, 2008",2008,"AmericanAirlines Arena, Miami, Florida",New Jersey Nets,Miami Heat,"19,600",89.0,Bennie Adams, Eric Lewis, Greg Willard,23,20,27,24,0,94,105.7,95.5,21,10,29,25,0,85,95.5,105.7
3,200802010MIN,"8:00 PM, February 1, 2008",2008,"Target Center, Minneapolis, Minnesota",Los Angeles Clippers,Minnesota Timberwolves,"12,739",91.3,Bob Delaney, Monty McCutchen, Sean Wright,27,29,15,12,0,83,90.9,114.0,20,32,31,21,0,104,114.0,90.9
4,200802010PHI,"7:00 PM, February 1, 2008",2008,"Wachovia Center, Philadelphia, Pennsylvania",Orlando Magic,Philadelphia 76ers,"16,513",90.9,Scott Foster, Rodney Mott, Tommy Nunez,33,26,28,21,0,108,118.8,116.6,33,27,24,22,0,106,116.6,118.8
5,200802010POR,"10:30 PM, February 1, 2008",2008,"Rose Garden Arena, Portland, Oregon",New York Knicks,Portland Trail Blazers,"20,422",80.7,Mike Callahan, Kevin Fehr, Bill Kennedy,28,21,20,12,7,88,98.8,105.5,24,14,25,18,13,94,105.5,98.8
6,200802010SAC,"10:00 PM, February 1, 2008",2008,"ARCO Arena (II), Sacramento, California",New Orleans Hornets,Sacramento Kings,"14,245",94.7,Tony Brothers, Steve Javie, Ed Malloy,19,25,38,21,0,103,108.8,118.3,34,32,30,16,0,112,118.3,108.8
7,200802010TOR,"7:00 PM, February 1, 2008",2008,"Air Canada Centre, Toronto, Canada",Los Angeles Lakers,Toronto Raptors,"19,800",87.0,Joe DeRosa, Courtney Kirkland, Violet Palmer,26,30,27,38,0,121,139.0,116.1,23,28,26,24,0,101,116.1,139.0
8,200802010WAS,"8:00 PM, February 1, 2008",2008,"Verizon Center, Washington, District of Columbia",Utah Jazz,Washington Wizards,"20,173",87.2,Tony Brown, Marc Davis, Mark Wunderlich,11,27,29,29,0,96,110.1,99.8,21,18,27,21,0,87,99.8,110.1
9,200802020ATL,"7:00 PM, February 2, 2008",2008,"Philips Arena, Atlanta, Georgia",New Jersey Nets,Atlanta Hawks,"18,102",84.4,Jim Clark, Rodney Mott, Eli Roe,18,20,26,28,0,92,109.0,123.3,25,30,24,25,0,104,123.3,109.0
