Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200405020NOH,"1:00 PM, May 2, 2004",2004,"New Orleans Arena, New Orleans, Louisiana",Miami Heat,New Orleans Hornets,"17,297",89.4,Sean Corbin, Joe Crawford, Blane Reichelt,14,19,22,28,0,83,92.9,99.6,21,22,26,20,0,89,99.6,92.9
1,200405020SAS,"3:30 PM, May 2, 2004",2004,"SBC Center, San Antonio, Texas",Los Angeles Lakers,San Antonio Spurs,"18,797",91.6,Dick Bavetta, Lorenzo Bronson, Jim Clark,14,19,32,13,0,78,85.2,96.1,21,20,21,26,0,88,96.1,85.2
2,200405030DET,"8:00 PM, May 3, 2004",2004,"The Palace of Auburn Hills, Auburn Hills, Michigan",New Jersey Nets,Detroit Pistons,"22,076",81.8,Mike Callahan, Luis Grillo, Eddie F. Rush,14,11,14,17,0,56,68.5,95.3,18,19,20,21,0,78,95.3,68.5
3,200405040MIA,"7:00 PM, May 4, 2004",2004,"AmericanAirlines Arena, Miami, Florida",New Orleans Hornets,Miami Heat,"20,286",88.0,Ron Garretson, Steve Javie, Bennett Salvatore,18,13,22,24,0,77,87.5,96.6,25,16,22,22,0,85,96.6,87.5
4,200405040MIN,"9:30 PM, May 4, 2004",2004,"Target Center, Minneapolis, Minnesota",Sacramento Kings,Minnesota Timberwolves,"18,792",93.0,Dan Crawford, Bob Delaney, Monty McCutchen,34,14,25,31,0,104,111.8,105.4,27,20,26,25,0,98,105.4,111.8
5,200405050SAS,"9:00 PM, May 5, 2004",2004,"SBC Center, San Antonio, Texas",Los Angeles Lakers,San Antonio Spurs,"18,797",83.7,Scott Foster, Bernie Fryer, Greg Willard,17,28,23,17,0,85,101.5,113.5,33,28,12,22,0,95,113.5,101.5
6,200405060IND,"9:00 PM, May 6, 2004",2004,"Conseco Fieldhouse, Indianapolis, Indiana",Miami Heat,Indiana Pacers,"18,345",85.1,Dick Bavetta, James Capers, Tom Washington,15,21,21,24,0,81,95.1,110.4,23,23,23,25,0,94,110.4,95.1
7,200405070DET,"8:00 PM, May 7, 2004",2004,"The Palace of Auburn Hills, Auburn Hills, Michigan",New Jersey Nets,Detroit Pistons,"22,076",84.9,Dan Crawford, Joe DeRosa, David Jones,19,27,11,23,0,80,94.2,111.9,18,16,27,34,0,95,111.9,94.2
8,200405080IND,"7:00 PM, May 8, 2004",2004,"Conseco Fieldhouse, Indianapolis, Indiana",Miami Heat,Indiana Pacers,"18,345",87.8,Joe Forte, Bernie Fryer, Bill Spooner,19,17,18,26,0,80,91.1,103.7,21,23,25,22,0,91,103.7,91.1
9,200405080MIN,"9:30 PM, May 8, 2004",2004,"Target Center, Minneapolis, Minnesota",Sacramento Kings,Minnesota Timberwolves,"19,599",94.6,Mike Callahan, Sean Corbin, Eddie F. Rush,12,27,31,19,0,89,94.1,99.3,17,32,24,21,0,94,99.3,94.1
10,200405090LAL,"3:30 PM, May 9, 2004",2004,"STAPLES Center, Los Angeles, California",San Antonio Spurs,Los Angeles Lakers,"18,997",91.9,Steve Javie, Jack Nies, Blane Reichelt,16,16,26,23,0,81,88.1,114.2,28,14,33,30,0,105,114.2,88.1
11,200405090NJN,"8:00 PM, May 9, 2004",2004,"Continental Airlines Arena, East Rutherford, New Jersey",Detroit Pistons,New Jersey Nets,"19,000",83.6,Ron Garretson, Ken Mauer, Bennett Salvatore,13,25,14,12,0,64,76.6,98.1,31,16,19,16,0,82,98.1,76.6
12,200405100MIA,"8:00 PM, May 10, 2004",2004,"AmericanAirlines Arena, Miami, Florida",Indiana Pacers,Miami Heat,"20,115",85.7,Dan Crawford, Tim Donaghy, Derrick Stafford,20,15,25,27,0,87,101.5,109.7,14,25,25,30,0,94,109.7,101.5
13,200405100SAC,"10:30 PM, May 10, 2004",2004,"ARCO Arena (II), Sacramento, California",Minnesota Timberwolves,Sacramento Kings,"17,317",94.5,Dick Bavetta, Tony Brothers, Jim Clark,22,24,33,25,10,114,109.2,108.3,18,28,23,35,9,113,108.3,109.2
14,200405110LAL,"10:30 PM, May 11, 2004",2004,"STAPLES Center, Los Angeles, California",San Antonio Spurs,Los Angeles Lakers,"18,997",85.5,Monty McCutchen, Bennett Salvatore, Tom Washington,27,26,16,21,0,90,105.3,114.6,21,22,31,24,0,98,114.6,105.3
15,200405110NJN,"8:00 PM, May 11, 2004",2004,"Continental Airlines Arena, East Rutherford, New Jersey",Detroit Pistons,New Jersey Nets,"19,860",84.4,Bob Delaney, Scott Foster, Steve Javie,18,22,16,23,0,79,93.6,111.4,21,26,30,17,0,94,111.4,93.6
