Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200503010CHA,"7:00 PM, March 1, 2005",2005,"Charlotte Coliseum, Charlotte, North Carolina",Sacramento Kings,Charlotte Bobcats,"11,790",97.4,Bernie Fryer, Courtney Kirkland, Blane Reichelt,26,19,15,27,0,87,89.3,96.5,27,28,18,21,0,94,96.5,89.3
1,200503010CHI,"8:30 PM, March 1, 2005",2005,"United Center, Chicago, Illinois",Houston Rockets,Chicago Bulls,"21,755",90.1,James Capers, Sean Corbin, Anthony Jordan,36,30,31,22,0,119,132.1,98.8,24,15,26,24,0,89,98.8,132.1
2,200503010DEN,"9:00 PM, March 1, 2005",2005,"Pepsi Center, Denver, Colorado",Atlanta Hawks,Denver Nuggets,"15,341",87.4,Bob Delaney, Bill Kennedy, Jason Phillips,18,16,16,24,0,74,84.7,111.0,13,20,32,32,0,97,111.0,84.7
3,200503010IND,"7:00 PM, March 1, 2005",2005,"Conseco Fieldhouse, Indianapolis, Indiana",Seattle SuperSonics,Indiana Pacers,"14,971",81.2,Luis Grillo, Ed Malloy, Tom Washington,32,21,19,29,0,101,124.5,114.6,20,28,25,20,0,93,114.6,124.5
4,200503010MEM,"2:00 PM, March 1, 2005",2005,"FedEx Forum, Memphis, Tennessee",Golden State Warriors,Memphis Grizzlies,"14,209",95.1,Jim Clark, Violet Palmer, Gary Zielinski,23,27,25,22,0,97,102.0,104.2,22,31,33,13,0,99,104.2,102.0
5,200503010MIL,"8:00 PM, March 1, 2005",2005,"Bradley Center, Milwaukee, Wisconsin",Philadelphia 76ers,Milwaukee Bucks,"13,978",97.6,Matt Boland, Joe Crawford, Derrick Stafford,36,29,28,25,0,118,120.9,113.8,33,25,19,34,0,111,113.8,120.9
6,200503010POR,"10:00 PM, March 1, 2005",2005,"Rose Garden Arena, Portland, Oregon",Detroit Pistons,Portland Trail Blazers,"17,664",86.6,Michael Henderson, David Jones, Bennett Salvatore,34,26,23,20,0,103,118.9,107.4,26,24,23,20,0,93,107.4,118.9
7,200503020BOS,"7:30 PM, March 2, 2005",2005,"FleetCenter, Boston, Massachusetts",Los Angeles Lakers,Boston Celtics,"18,624",93.8,Dick Bavetta, Derrick Collins, Leroy Richardson,30,21,28,22,0,101,107.6,110.8,27,29,21,27,0,104,110.8,107.6
8,200503020CLE,"7:00 PM, March 2, 2005",2005,"Gund Arena, Cleveland, Ohio",Seattle SuperSonics,Cleveland Cavaliers,"17,522",83.1,Jim Clark, Jess Kersey, Rodney Mott,28,26,24,25,0,103,124.0,103.5,19,26,24,17,0,86,103.5,124.0
9,200503020LAC,"10:30 PM, March 2, 2005",2005,"STAPLES Center, Los Angeles, California",Dallas Mavericks,Los Angeles Clippers,"16,531",91.1,Tony Brown, Joe DeRosa, Bill Spooner,23,23,23,23,0,92,101.0,110.9,31,29,19,22,0,101,110.9,101.0
10,200503020MIN,"8:00 PM, March 2, 2005",2005,"Target Center, Minneapolis, Minnesota",Golden State Warriors,Minnesota Timberwolves,"15,074",88.0,Joe Forte, Olandis Poole, Derrick Stafford,20,24,24,31,0,99,112.5,105.6,27,24,22,20,0,93,105.6,112.5
11,200503020NOH,"9:00 PM, March 2, 2005",2005,"New Orleans Arena, New Orleans, Louisiana",Charlotte Bobcats,New Orleans Hornets,"14,517",93.7,Jack Nies, Phil Robinson, Michael Smith,21,18,29,17,0,85,90.7,100.3,25,21,26,22,0,94,100.3,90.7
12,200503020ORL,"7:00 PM, March 2, 2005",2005,"TD Waterhouse Centre, Orlando, Florida",Sacramento Kings,Orlando Magic,"13,568",92.6,Mike Callahan, Violet Palmer, Gary Zielinski,30,28,26,27,0,111,119.9,123.1,31,36,19,28,0,114,123.1,119.9
13,200503020PHI,"7:00 PM, March 2, 2005",2005,"Wachovia Center, Philadelphia, Pennsylvania",New Jersey Nets,Philadelphia 76ers,"18,216",94.9,Steve Javie, Ron Olesiak, Derek Richardson,15,21,32,31,0,99,104.4,98.0,19,22,23,29,0,93,98.0,104.4
