Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201403010BOS,"8:00 PM, March 1, 2014",2014,"TD Garden, Boston, Massachusetts",Indiana Pacers,Boston Celtics,"18,624",89.9,Mike Callahan, Karl Lane, Michael Smith,28,27,21,26,0,102,113.4,107.9,27,21,30,19,0,97,107.9,113.4
1,201403010HOU,"8:00 PM, March 1, 2014",2014,"Toyota Center, Houston, Texas",Detroit Pistons,Houston Rockets,"18,330",97.6,Rodney Mott, Kevin Scott, Sean Wright,20,26,34,30,0,110,112.8,121.0,41,28,26,23,0,118,121.0,112.8
2,201403010LAC,"10:30 PM, March 1, 2014",2014,"STAPLES Center, Los Angeles, California",New Orleans Pelicans,Los Angeles Clippers,"19,060",96.6,Nick Buchert, Derrick Collins, Bill Spooner,17,19,20,20,0,76,78.6,111.8,30,21,28,29,0,108,111.8,78.6
3,201403010MEM,"9:00 PM, March 1, 2014",2014,"FedEx Forum, Memphis, Tennessee",Cleveland Cavaliers,Memphis Grizzlies,"17,011",85.9,Kane Fitzgerald, Marat Kogut, Ed Malloy,30,35,15,16,0,96,111.8,128.1,22,32,33,23,0,110,128.1,111.8
4,201403010MIA,"7:30 PM, March 1, 2014",2014,"AmericanAirlines Arena, Miami, Florida",Orlando Magic,Miami Heat,"19,834",90.7,Eric Dalen, David Guthrie, Tom Washington,30,23,20,25,0,98,108.1,123.5,32,29,28,23,0,112,123.5,108.1
5,201403010MIL,"8:30 PM, March 1, 2014",2014,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Brooklyn Nets,Milwaukee Bucks,"14,081",90.6,Steve Anderson, Matt Boland, Bennett Salvatore,31,24,22,30,0,107,118.1,108.1,29,24,19,26,0,98,108.1,118.1
6,201403010PHI,"7:30 PM, March 1, 2014",2014,"Wells Fargo Center, Philadelphia, Pennsylvania",Washington Wizards,Philadelphia 76ers,"20,856",105.5,Scott Foster, Scott Wall, Haywoode Workman,41,33,23,25,0,122,115.6,97.6,28,34,21,20,0,103,97.6,115.6
7,201403010POR,"10:00 PM, March 1, 2014",2014,"Moda Center, Portland, Oregon",Denver Nuggets,Portland Trail Blazers,"20,068",95.8,Bennie Adams, Bill Kennedy, Scott Twardoski,24,24,25,23,0,96,100.2,106.4,32,24,28,18,0,102,106.4,100.2
8,201403010SAC,"10:00 PM, March 1, 2014",2014,"Sleep Train Arena, Sacramento, California",Minnesota Timberwolves,Sacramento Kings,"17,085",95.7,Tre Maddox, Leroy Richardson, Zach Zarba,30,23,31,24,0,108,112.9,101.4,31,25,14,27,0,97,101.4,112.9
9,201403020CHI,"1:00 PM, March 2, 2014",2014,"United Center, Chicago, Illinois",New York Knicks,Chicago Bulls,"21,739",85.3,David Jones, Mark Lindsay, Ken Mauer,16,32,20,22,0,90,105.5,127.8,37,22,21,29,0,109,127.8,105.5
10,201403020IND,"6:00 PM, March 2, 2014",2014,"Bankers Life Fieldhouse, Indianapolis, Indiana",Utah Jazz,Indiana Pacers,"18,165",89.8,Tony Brown, Scott Foster, J.T. Orr,20,26,24,21,0,91,101.3,104.7,21,24,30,19,0,94,104.7,101.3
11,201403020OKC,"7:00 PM, March 2, 2014",2014,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Charlotte Bobcats,Oklahoma City Thunder,"18,203",96.5,Kane Fitzgerald, Olandis Poole, Derrick Stafford,25,30,26,18,0,99,102.6,120.2,31,30,24,31,0,116,120.2,102.6
