Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200204020ATL,"7:30 PM, April 2, 2002",2002,"Philips Arena, Atlanta, Georgia",Milwaukee Bucks,Atlanta Hawks,"9,149",91.5,Bennie Adams, Dick Bavetta, David Jones,25,19,21,27,0,92,100.6,109.3,14,30,31,25,0,100,109.3,100.6
1,200204020CLE,"7:00 PM, April 2, 2002",2002,"Gund Arena, Cleveland, Ohio",Phoenix Suns,Cleveland Cavaliers,"13,688",94.0,Tony Brothers, Bob Delaney, Violet Palmer,24,25,16,31,0,96,102.2,107.5,25,28,22,26,0,101,107.5,102.2
2,200204020DEN,"9:00 PM, April 2, 2002",2002,"Pepsi Center, Denver, Colorado",Utah Jazz,Denver Nuggets,"17,042",96.3,Ted Bernhardt, Bill Kennedy, Ron Olesiak,27,17,17,29,0,90,93.5,101.8,23,15,29,31,0,98,101.8,93.5
3,200204020GSW,"10:30 PM, April 2, 2002",2002,"The Arena in Oakland, Oakland, California",Portland Trail Blazers,Golden State Warriors,"13,127",86.3,Steve Javie, Monty McCutchen, Leroy Richardson,32,26,20,13,0,91,105.4,124.0,33,21,23,30,0,107,124.0,105.4
4,200204020HOU,"8:30 PM, April 2, 2002",2002,"Compaq Center, Houston, Texas",Seattle SuperSonics,Houston Rockets,"9,932",86.2,Gary Benson, Jim Clark, Ken Mauer,28,28,22,20,0,98,113.7,116.1,31,17,22,30,0,100,116.1,113.7
5,200204020IND,"7:00 PM, April 2, 2002",2002,"Conseco Fieldhouse, Indianapolis, Indiana",Boston Celtics,Indiana Pacers,"16,890",90.3,Marc Davis, Tommy Nunez, Don Vaden,24,23,22,36,0,105,116.3,104.1,33,22,25,14,0,94,104.1,116.3
6,200204020MEM,"8:00 PM, April 2, 2002",2002,"Pyramid Arena, Memphis, Tennessee",Sacramento Kings,Memphis Grizzlies,"11,835",98.6,Joe Forte, Dee Kantner, Michael Smith,28,31,28,20,0,107,108.5,84.2,20,17,20,26,0,83,84.2,108.5
7,200204020MIA,"7:30 PM, April 2, 2002",2002,"AmericanAirlines Arena, Miami, Florida",Detroit Pistons,Miami Heat,"15,401",89.9,Scott Foster, Michael Henderson, Ronnie Nunn,25,24,23,18,0,90,100.1,96.7,26,27,16,18,0,87,96.7,100.1
8,200204020NYK,"8:00 PM, April 2, 2002",2002,"Madison Square Garden (IV), New York, New York",Charlotte Hornets,New York Knicks,"19,763",86.0,Jack Nies, Derek Richardson, Greg Willard,23,27,12,23,0,85,98.8,105.8,32,16,24,19,0,91,105.8,98.8
9,200204020WAS,"8:00 PM, April 2, 2002",2002,"MCI Center, Washington, District of Columbia",Los Angeles Lakers,Washington Wizards,"20,674",93.1,Ron Garretson, Jess Kersey, Scott Wall,37,29,24,23,0,113,121.4,99.9,24,25,22,22,0,93,99.9,121.4
10,200204030CHH,"7:00 PM, April 3, 2002",2002,"Charlotte Coliseum, Charlotte, North Carolina",Miami Heat,Charlotte Hornets,"9,217",89.0,Sean Corbin, Ron Garretson, Mark Wunderlich,23,16,26,25,0,90,101.2,109.0,26,23,15,33,0,97,109.0,101.2
11,200204030DET,"7:30 PM, April 3, 2002",2002,"The Palace of Auburn Hills, Auburn Hills, Michigan",Sacramento Kings,Detroit Pistons,"22,076",94.7,Bennie Adams, Dick Bavetta, James Capers,37,25,24,21,0,107,113.0,90.8,16,27,18,25,0,86,90.8,113.0
12,200204030MIL,"8:00 PM, April 3, 2002",2002,"Bradley Center, Milwaukee, Wisconsin",Washington Wizards,Milwaukee Bucks,"18,717",86.7,Tim Donaghy, Kevin Fehr, Joe Forte,18,19,31,22,0,90,103.9,121.2,34,21,24,26,0,105,121.2,103.9
13,200204030MIN,"8:00 PM, April 3, 2002",2002,"Target Center, Minneapolis, Minnesota",Memphis Grizzlies,Minnesota Timberwolves,"17,183",86.5,Derrick Collins, Blane Reichelt, Greg Willard,18,22,17,24,0,81,93.6,106.3,21,24,25,22,0,92,106.3,93.6
14,200204030NJN,"8:00 PM, April 3, 2002",2002,"Continental Airlines Arena, East Rutherford, New Jersey",Los Angeles Lakers,New Jersey Nets,"20,049",83.2,Tony Brothers, Mike Callahan, Joe Crawford,21,19,28,24,0,92,110.5,112.9,33,22,19,20,0,94,112.9,110.5
15,200204030PHI,"7:00 PM, April 3, 2002",2002,"First Union Center, Philadelphia, Pennsylvania",Phoenix Suns,Philadelphia 76ers,"20,652",83.9,Derek Richardson, Bennett Salvatore, Tom Washington,22,18,20,15,8,83,89.6,96.1,18,22,17,18,14,89,96.1,89.6
16,200204030SAS,"8:30 PM, April 3, 2002",2002,"Alamodome, San Antonio, Texas",Seattle SuperSonics,San Antonio Spurs,"19,223",87.9,Dan Crawford, Jason Phillips, Derrick Stafford,26,28,15,19,0,88,100.1,102.4,20,25,31,14,0,90,102.4,100.1
17,200204030TOR,"7:00 PM, April 3, 2002",2002,"Air Canada Centre, Toronto, Canada",Chicago Bulls,Toronto Raptors,"19,800",94.4,Tommy Nunez, Violet Palmer, Eddie F. Rush,31,26,22,25,0,104,110.2,124.0,37,33,30,17,0,117,124.0,110.2
18,200204030UTA,"9:00 PM, April 3, 2002",2002,"Delta Center, Salt Lake City, Utah",Los Angeles Clippers,Utah Jazz,"18,591",95.9,Nolan Fine, Hue Hollins, Rodney Mott,9,21,25,32,0,87,90.7,103.3,22,19,32,26,0,99,103.3,90.7
19,200204040ATL,"7:30 PM, April 4, 2002",2002,"Philips Arena, Atlanta, Georgia",Indiana Pacers,Atlanta Hawks,"10,634",88.2,Scott Foster, Pat Fraher, Ronnie Nunn,21,20,27,26,0,94,106.6,107.7,26,23,22,24,0,95,107.7,106.6
20,200204040DAL,"9:00 PM, April 4, 2002",2002,"American Airlines Center, Dallas, Texas",Los Angeles Clippers,Dallas Mavericks,"20,050",90.6,Sean Corbin, Dan Crawford, Jason Phillips,27,16,25,22,0,90,99.3,126.9,21,23,34,37,0,115,126.9,99.3
21,200204040DEN,"9:00 PM, April 4, 2002",2002,"Pepsi Center, Denver, Colorado",Minnesota Timberwolves,Denver Nuggets,"15,509",82.8,Steve Javie, Monty McCutchen, Leroy Richardson,27,20,17,23,0,87,105.1,106.3,21,25,17,25,0,88,106.3,105.1
22,200204040HOU,"8:30 PM, April 4, 2002",2002,"Compaq Center, Houston, Texas",San Antonio Spurs,Houston Rockets,"12,169",78.6,Joe DeRosa, David Jones, Dee Kantner,28,27,21,26,0,102,129.8,99.2,25,20,20,13,0,78,99.2,129.8
23,200204040ORL,"7:30 PM, April 4, 2002",2002,"TD Waterhouse Centre, Orlando, Florida",Cleveland Cavaliers,Orlando Magic,"15,017",95.8,Jim Clark, Jack Nies, Phil Robinson,22,30,25,24,0,101,105.4,109.6,22,24,23,36,0,105,109.6,105.4
24,200204040POR,"10:00 PM, April 4, 2002",2002,"Rose Garden Arena, Portland, Oregon",New York Knicks,Portland Trail Blazers,"19,633",90.3,Bernie Fryer, Bill Kennedy, Ron Olesiak,15,17,26,22,0,80,88.6,97.5,24,20,29,15,0,88,97.5,88.6
25,200204050BOS,"7:30 PM, April 5, 2002",2002,"FleetCenter, Boston, Massachusetts",Los Angeles Lakers,Boston Celtics,"18,624",94.9,Luis Grillo, Derek Richardson, Bennett Salvatore,17,16,25,23,0,81,85.3,104.3,23,16,27,33,0,99,104.3,85.3
26,200204050CHH,"7:30 PM, April 5, 2002",2002,"Charlotte Coliseum, Charlotte, North Carolina",Washington Wizards,Charlotte Hornets,"15,621",93.2,Bennie Adams, Dick Bavetta, James Capers,18,25,19,29,0,91,97.6,104.1,23,34,22,18,0,97,104.1,97.6
27,200204050CHI,"8:30 PM, April 5, 2002",2002,"United Center, Chicago, Illinois",Toronto Raptors,Chicago Bulls,"19,352",90.2,Ted Bernhardt, Michael Smith, Greg Willard,26,25,20,27,0,98,108.7,106.5,31,19,19,27,0,96,106.5,108.7
28,200204050GSW,"10:30 PM, April 5, 2002",2002,"The Arena in Oakland, Oakland, California",Denver Nuggets,Golden State Warriors,"14,396",103.9,Nolan Fine, Hue Hollins, Rodney Mott,20,29,27,28,0,104,100.1,103.9,28,36,23,21,0,108,103.9,100.1
29,200204050IND,"7:00 PM, April 5, 2002",2002,"Conseco Fieldhouse, Indianapolis, Indiana",Phoenix Suns,Indiana Pacers,"16,419",86.9,Ron Garretson, Michael Henderson, Mark Wunderlich,22,20,25,20,0,87,100.2,111.7,27,29,23,18,0,97,111.7,100.2
30,200204050MEM,"8:00 PM, April 5, 2002",2002,"Pyramid Arena, Memphis, Tennessee",Houston Rockets,Memphis Grizzlies,"14,188",85.9,Scott Foster, Courtney Kirkland, Eddie F. Rush,16,23,27,15,0,81,94.3,115.3,31,29,15,24,0,99,115.3,94.3
31,200204050MIA,"7:30 PM, April 5, 2002",2002,"AmericanAirlines Arena, Miami, Florida",Milwaukee Bucks,Miami Heat,"15,623",89.4,Tony Brothers, Jim Clark, Jack Nies,27,26,25,19,0,97,108.6,114.1,16,32,29,25,0,102,114.1,108.6
32,200204050NJN,"7:30 PM, April 5, 2002",2002,"Continental Airlines Arena, East Rutherford, New Jersey",Orlando Magic,New Jersey Nets,"20,049",95.8,Tim Donaghy, Kevin Fehr, Joe Forte,19,19,22,25,0,85,88.7,114.8,27,30,24,29,0,110,114.8,88.7
33,200204050PHI,"7:00 PM, April 5, 2002",2002,"First Union Center, Philadelphia, Pennsylvania",Detroit Pistons,Philadelphia 76ers,"20,754",78.7,Joe Crawford, Jess Kersey, Phil Robinson,21,27,24,20,0,92,116.9,111.8,14,30,22,22,0,88,111.8,116.9
34,200204050SEA,"10:00 PM, April 5, 2002",2002,"KeyArena at Seattle Center, Seattle, Washington",New York Knicks,Seattle SuperSonics,"17,072",88.2,Bob Delaney, Leon Wood, Gary Zielinski,18,26,18,24,0,86,97.5,94.1,27,15,18,23,0,83,94.1,97.5
35,200204050UTA,"9:00 PM, April 5, 2002",2002,"Delta Center, Salt Lake City, Utah",Sacramento Kings,Utah Jazz,"19,911",97.0,Bernie Fryer, Blane Reichelt, Derrick Stafford,36,25,25,31,0,117,120.7,112.4,18,33,29,29,0,109,112.4,120.7
36,200204060ATL,"8:00 PM, April 6, 2002",2002,"Philips Arena, Atlanta, Georgia",Charlotte Hornets,Atlanta Hawks,"15,954",84.4,Ted Bernhardt, Michael Henderson, Tom Washington,28,21,22,22,0,93,110.2,101.9,15,34,17,20,0,86,101.9,110.2
37,200204060CLE,"8:00 PM, April 6, 2002",2002,"Gund Arena, Cleveland, Ohio",Chicago Bulls,Cleveland Cavaliers,"20,342",95.3,Marc Davis, Ken Mauer, Don Vaden,21,26,31,23,0,101,106.0,125.9,34,37,31,18,0,120,125.9,106.0
38,200204060MIN,"8:00 PM, April 6, 2002",2002,"Target Center, Minneapolis, Minnesota",Phoenix Suns,Minnesota Timberwolves,"18,716",86.1,Dee Kantner, Ronnie Nunn, Bill Spooner,20,32,25,27,0,104,120.8,125.4,27,25,22,34,0,108,125.4,120.8
39,200204060POR,"10:00 PM, April 6, 2002",2002,"Rose Garden Arena, Portland, Oregon",Golden State Warriors,Portland Trail Blazers,"20,019",97.6,Mike Callahan, Derrick Collins, Bob Delaney,22,18,30,16,0,86,88.1,115.7,26,31,29,27,0,113,115.7,88.1
40,200204060SAS,"5:30 PM, April 6, 2002",2002,"Alamodome, San Antonio, Texas",Dallas Mavericks,San Antonio Spurs,"34,739",90.4,Steve Javie, Monty McCutchen, Leroy Richardson,22,21,20,24,0,87,96.2,98.4,25,28,14,22,0,89,98.4,96.2
41,200204060WAS,"8:00 PM, April 6, 2002",2002,"MCI Center, Washington, District of Columbia",Memphis Grizzlies,Washington Wizards,"20,674",91.0,Luis Grillo, Derek Richardson, Mark Wunderlich,26,22,13,24,0,85,93.4,96.7,26,21,18,23,0,88,96.7,93.4
42,200204070LAC,"9:00 PM, April 7, 2002",2002,"STAPLES Center, Los Angeles, California",Denver Nuggets,Los Angeles Clippers,"18,964",83.5,Derrick Collins, Bernie Fryer, Blane Reichelt,16,19,15,25,0,75,89.8,116.2,26,25,23,23,0,97,116.2,89.8
43,200204070MIA,"5:30 PM, April 7, 2002",2002,"AmericanAirlines Arena, Miami, Florida",Los Angeles Lakers,Miami Heat,"19,600",84.9,Bennie Adams, Dick Bavetta, James Capers,19,28,26,23,0,96,113.1,103.7,13,24,30,21,0,88,103.7,113.1
