Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201401010DEN,"9:00 PM, January 1, 2014",2014,"Pepsi Center, Denver, Colorado",Philadelphia 76ers,Denver Nuggets,"16,006",103.6,Nick Buchert, Scott Foster, John Goble,24,44,27,19,0,114,110.0,98.4,30,26,25,21,0,102,98.4,110.0
1,201401010LAC,"9:30 PM, January 1, 2014",2014,"STAPLES Center, Los Angeles, California",Charlotte Bobcats,Los Angeles Clippers,"19,160",93.1,Mike Callahan, Derrick Collins, Violet Palmer,27,29,13,16,0,85,91.3,120.3,25,31,25,31,0,112,120.3,91.3
2,201401010MIN,"8:00 PM, January 1, 2014",2014,"Target Center, Minneapolis, Minnesota",New Orleans Pelicans,Minnesota Timberwolves,"14,002",97.6,Tony Brown, James Capers, Olandis Poole,28,19,26,39,0,112,114.8,127.1,33,28,36,27,0,124,127.1,114.8
3,201401010TOR,"7:00 PM, January 1, 2014",2014,"Air Canada Centre, Toronto, Canada",Indiana Pacers,Toronto Raptors,"18,271",94.3,Mark Ayotte, Leroy Richardson, Bill Spooner,18,26,19,19,0,82,87.0,100.8,26,14,26,29,0,95,100.8,87.0
4,201401010WAS,"6:00 PM, January 1, 2014",2014,"Verizon Center, Washington, District of Columbia",Dallas Mavericks,Washington Wizards,"15,713",89.5,Ken Mauer, J.T. Orr, Sean Wright,25,14,20,28,0,87,97.2,87.1,20,22,19,17,0,78,87.1,97.2
5,201401020CHI,"8:00 PM, January 2, 2014",2014,"United Center, Chicago, Illinois",Boston Celtics,Chicago Bulls,"21,721",93.9,Bill Kennedy, Josh Tiven, Scott Twardoski,21,24,17,20,0,82,87.3,100.1,24,24,22,24,0,94,100.1,87.3
6,201401020CLE,"7:00 PM, January 2, 2014",2014,"Quicken Loans Arena, Cleveland, Ohio",Orlando Magic,Cleveland Cavaliers,"14,248",87.9,Curtis Blair, Eric Lewis, Rodney Mott,23,16,23,17,2,81,83.4,89.6,19,22,16,22,8,87,89.6,83.4
7,201401020MIA,"7:30 PM, January 2, 2014",2014,"AmericanAirlines Arena, Miami, Florida",Golden State Warriors,Miami Heat,"20,350",100.3,David Guthrie, Jason Phillips, James Williams,38,27,31,27,0,123,122.7,113.7,33,28,26,27,0,114,113.7,122.7
8,201401020OKC,"8:00 PM, January 2, 2014",2014,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Brooklyn Nets,Oklahoma City Thunder,"18,203",90.3,Matt Boland, Sean Corbin, Courtney Kirkland,29,15,22,29,0,95,105.2,103.0,26,33,18,16,0,93,103.0,105.2
9,201401020PHO,"9:00 PM, January 2, 2014",2014,"US Airways Center, Phoenix, Arizona",Memphis Grizzlies,Phoenix Suns,"14,844",92.9,Eric Dalen, Monty McCutchen, Leon Wood,22,31,16,30,0,99,106.5,97.9,26,15,32,18,0,91,97.9,106.5
10,201401020POR,"10:00 PM, January 2, 2014",2014,"Moda Center, Portland, Oregon",Charlotte Bobcats,Portland Trail Blazers,"20,014",96.5,Kevin Cutler, Bennett Salvatore, Scott Wall,21,28,28,27,0,104,107.8,138.9,39,31,30,34,0,134,138.9,107.8
11,201401020SAC,"10:00 PM, January 2, 2014",2014,"Sleep Train Arena, Sacramento, California",Philadelphia 76ers,Sacramento Kings,"16,259",101.9,Steve Anderson, Dan Crawford, Kane Fitzgerald,30,31,31,21,0,113,110.9,102.0,25,26,26,27,0,104,102.0,110.9
12,201401020SAS,"8:30 PM, January 2, 2014",2014,"AT&T Center, San Antonio, Texas",New York Knicks,San Antonio Spurs,"18,581",86.7,Dick Bavetta, Marc Davis, Mark Lindsay,26,26,29,24,0,105,121.0,116.4,25,22,28,26,0,101,116.4,121.0
13,201401020UTA,"9:00 PM, January 2, 2014",2014,"EnergySolutions Arena, Salt Lake City, Utah",Milwaukee Bucks,Utah Jazz,"16,012",87.6,Nick Buchert, Derrick Collins, Scott Foster,20,22,19,26,0,87,99.3,109.5,20,31,23,22,0,96,109.5,99.3
14,201401030ATL,"7:30 PM, January 3, 2014",2014,"Philips Arena, Atlanta, Georgia",Golden State Warriors,Atlanta Hawks,"15,210",101.3,Ken Mauer, Scott Twardoski, Sean Wright,24,22,18,37,0,101,99.7,98.7,21,25,26,28,0,100,98.7,99.7
15,201401030BOS,"7:30 PM, January 3, 2014",2014,"TD Garden, Boston, Massachusetts",New Orleans Pelicans,Boston Celtics,"18,624",86.2,Mark Ayotte, Ed Malloy, Ben Taylor,22,27,24,22,0,95,110.2,106.8,17,26,29,20,0,92,106.8,110.2
16,201401030DAL,"8:30 PM, January 3, 2014",2014,"American Airlines Center, Dallas, Texas",Los Angeles Clippers,Dallas Mavericks,"20,187",93.0,Derek Richardson, Michael Smith, Tom Washington,33,34,22,30,0,119,127.9,120.4,39,31,17,25,0,112,120.4,127.9
17,201401030DEN,"9:00 PM, January 3, 2014",2014,"Pepsi Center, Denver, Colorado",Memphis Grizzlies,Denver Nuggets,"17,608",93.0,Tony Brown, Dan Crawford, Justin Van Duyne,23,25,27,33,0,108,116.1,119.3,28,30,19,34,0,111,119.3,116.1
18,201401030HOU,"8:00 PM, January 3, 2014",2014,"Toyota Center, Houston, Texas",New York Knicks,Houston Rockets,"18,304",88.3,Matt Boland, Tony Brothers, Courtney Kirkland,24,23,34,19,0,100,113.2,115.5,20,28,25,29,0,102,115.5,113.2
19,201401030LAL,"10:30 PM, January 3, 2014",2014,"STAPLES Center, Los Angeles, California",Utah Jazz,Los Angeles Lakers,"18,997",90.5,Mike Callahan, Violet Palmer, Gary Zielinski,12,28,27,32,0,99,109.4,121.5,30,22,31,27,0,110,121.5,109.4
20,201401030WAS,"7:00 PM, January 3, 2014",2014,"Verizon Center, Washington, District of Columbia",Toronto Raptors,Washington Wizards,"14,940",84.7,Joe Crawford, Karl Lane, Kevin Scott,26,22,36,17,0,101,119.3,103.9,17,28,16,27,0,88,103.9,119.3
