Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,1,Al Horford,39:11,5,14,.357,0,0,,4,4,1.000,1,8,9,2,0,1,2,4,14,-16,.444,.357,.000,.286,2.5,32.7,14.0,13.0,0.0,2.5,11.3,22.4,85,117
1,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,1,Devin Harris,36:49,3,9,.333,0,3,.000,7,8,.875,0,0,0,3,1,0,1,1,13,-28,.519,.333,.333,.889,0.0,0.0,0.0,18.5,1.5,0.0,7.4,18.1,105,122
2,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,1,Jeff Teague,34:02,3,16,.188,0,1,.000,1,1,1.000,0,2,2,5,0,0,1,1,7,-20,.213,.188,.063,.063,0.0,9.4,3.6,34.0,0.0,0.0,5.7,25.3,52,124
3,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,1,Josh Smith,25:49,5,16,.313,1,3,.333,3,7,.429,2,3,5,0,4,1,1,5,14,-13,.367,.344,.188,.438,7.6,18.6,11.8,0.0,8.3,3.7,5.0,38.4,74,101
4,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,1,Johan Petro,18:32,2,3,.667,0,0,,1,2,.500,1,1,2,0,0,0,1,1,5,-11,.644,.667,.000,.667,5.3,8.6,6.6,0.0,0.0,0.0,20.5,13.0,104,124
5,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,0,Kyle Korver,32:19,2,5,.400,1,3,.333,5,5,1.000,0,5,5,0,0,0,0,5,10,-13,.694,.500,.600,1.000,0.0,24.8,9.4,0.0,0.0,0.0,0.0,11.0,143,120
6,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,0,Anthony Tolliver,16:52,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,2,3,-4,.750,.750,1.000,.000,0.0,9.5,3.6,12.8,0.0,0.0,0.0,5.9,146,123
7,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,0,Ivan Johnson,15:58,1,2,.500,0,0,,7,8,.875,1,1,2,2,1,0,0,3,9,-6,.815,.500,.000,4.000,6.1,10.0,7.6,27.3,3.4,0.0,0.0,17.1,180,116
8,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,0,Mike Scott,5:03,2,4,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,4,-1,,,,,0.0,0.0,0.0,38.0,0.0,0.0,,0.0,212,125
9,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,0,Dahntay Jones,5:03,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,-1,.532,.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,116,125
10,201305010IND,"8:00 PM, May 1, 2013",2013,Atlanta Hawks,Indiana Pacers,0,Shelvin Mack,5:03,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2,-1,.500,.500,.500,.000,19.4,0.0,12.0,0.0,0.0,0.0,0.0,19.5,113,125
