Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200803010LAC,"10:30 PM, March 1, 2008",2008,"STAPLES Center, Los Angeles, California",Detroit Pistons,Los Angeles Clippers,"19,271",86.9,Ron Garretson, Leon Wood, Gary Zielinski,31,24,21,27,0,103,118.5,84.0,25,17,21,10,0,73,84.0,118.5
1,200803010MEM,"8:00 PM, March 1, 2008",2008,"FedEx Forum, Memphis, Tennessee",Utah Jazz,Memphis Grizzlies,"13,232",93.7,Tony Brothers, Brian Forte, Mark Wunderlich,22,31,25,35,0,113,120.7,98.2,28,21,19,24,0,92,98.2,120.7
2,200803010MIL,"8:30 PM, March 1, 2008",2008,"Bradley Center, Milwaukee, Wisconsin",San Antonio Spurs,Milwaukee Bucks,"16,974",92.9,Tony Brown, Bill Kennedy, Greg Willard,27,20,26,23,0,96,103.3,101.2,28,23,17,26,0,94,101.2,103.3
3,200803010ORL,"7:00 PM, March 1, 2008",2008,"Amway Arena, Orlando, Florida",New York Knicks,Orlando Magic,"17,519",92.4,Dan Crawford, Rodney Mott, Tommy Nunez,29,25,20,18,0,92,99.6,127.7,31,37,26,24,0,118,127.7,99.6
4,200803010PHO,"9:00 PM, March 1, 2008",2008,"US Airways Center, Phoenix, Arizona",Philadelphia 76ers,Phoenix Suns,"18,422",96.8,Ken Mauer, Michael Smith, Sean Wright,28,26,29,36,0,119,122.9,117.7,18,36,27,33,0,114,117.7,122.9
5,200803020BOS,"6:00 PM, March 2, 2008",2008,"TD Banknorth Garden, Boston, Massachusetts",Atlanta Hawks,Boston Celtics,"18,624",91.4,Monty McCutchen, Leroy Richardson, Phil Robinson,22,22,23,21,0,88,96.3,107.2,26,15,29,28,0,98,107.2,96.3
6,200803020CHA,"6:00 PM, March 2, 2008",2008,"Charlotte Bobcats Arena, Charlotte, North Carolina",Toronto Raptors,Charlotte Bobcats,"12,083",88.2,Bennie Adams, Eli Roe, Bennett Salvatore,32,17,21,28,0,98,111.1,124.7,22,26,34,28,0,110,124.7,111.1
7,200803020CLE,"1:00 PM, March 2, 2008",2008,"Quicken Loans Arena, Cleveland, Ohio",Chicago Bulls,Cleveland Cavaliers,"20,562",89.9,Joe DeRosa, Eric Lewis, Bill Spooner,17,22,29,18,0,86,95.6,105.6,24,18,23,30,0,95,105.6,95.6
8,200803020GSW,"9:00 PM, March 2, 2008",2008,"Oracle Arena, Oakland, California",Portland Trail Blazers,Golden State Warriors,"19,596",93.8,Scott Foster, John Goble, Jack Nies,22,27,32,23,0,104,110.9,117.3,29,25,27,29,0,110,117.3,110.9
9,200803020HOU,"8:00 PM, March 2, 2008",2008,"Toyota Center, Houston, Texas",Denver Nuggets,Houston Rockets,"18,168",91.9,Bob Delaney, Luis Grillo, Zach Zarba,18,22,31,18,0,89,96.8,112.1,21,29,30,23,0,103,112.1,96.8
10,200803020IND,"6:00 PM, March 2, 2008",2008,"Conseco Fieldhouse, Indianapolis, Indiana",Milwaukee Bucks,Indiana Pacers,"11,614",98.9,Kevin Fehr, Joe Forte, Scott Wall,29,21,35,21,0,106,107.2,129.5,29,35,33,31,0,128,129.5,107.2
11,200803020LAL,"3:30 PM, March 2, 2008",2008,"STAPLES Center, Los Angeles, California",Dallas Mavericks,Los Angeles Lakers,"18,997",93.0,Dick Bavetta, Violet Palmer, Jason Phillips,23,24,21,25,11,104,101.2,105.1,29,21,15,28,15,108,105.1,101.2
12,200803020MIN,"6:30 PM, March 2, 2008",2008,"Target Center, Minneapolis, Minnesota",Seattle SuperSonics,Minnesota Timberwolves,"11,508",89.4,Marc Davis, Pat Fraher, Steve Javie,34,24,17,27,9,111,112.4,109.4,26,25,25,26,6,108,109.4,112.4
13,200803020NJN,"6:00 PM, March 2, 2008",2008,"Izod Center, East Rutherford, New Jersey",San Antonio Spurs,New Jersey Nets,"18,594",89.1,Mike Callahan, Ed Malloy, Derek Richardson,27,26,19,21,0,93,104.4,93.2,20,23,20,20,0,83,93.2,104.4
14,200803020SAC,"9:00 PM, March 2, 2008",2008,"ARCO Arena (II), Sacramento, California",Miami Heat,Sacramento Kings,"15,028",89.5,Joe Crawford, Olandis Poole, Derrick Stafford,34,35,20,20,0,109,121.8,134.1,27,22,41,30,0,120,134.1,121.8
15,200803020WAS,"6:00 PM, March 2, 2008",2008,"Verizon Center, Washington, District of Columbia",New Orleans Hornets,Washington Wizards,"20,173",82.8,Jim Clark, Sean Corbin, David Guthrie,20,20,29,15,0,84,101.5,122.0,18,35,21,27,0,101,122.0,101.5
16,200803030LAC,"10:30 PM, March 3, 2008",2008,"STAPLES Center, Los Angeles, California",Philadelphia 76ers,Los Angeles Clippers,"15,691",85.1,Dick Bavetta, Derrick Collins, Mark Lindsay,25,29,19,33,0,106,124.5,94.0,21,21,17,21,0,80,94.0,124.5
17,200803030NYK,"7:30 PM, March 3, 2008",2008,"Madison Square Garden (IV), New York, New York",New Orleans Hornets,New York Knicks,"18,467",88.3,Mike Callahan, Kevin Fehr, Bill Kennedy,27,22,26,25,0,100,113.3,99.7,31,18,24,15,0,88,99.7,113.3
18,200803030UTA,"9:00 PM, March 3, 2008",2008,"EnergySolutions Arena, Salt Lake City, Utah",Dallas Mavericks,Utah Jazz,"19,911",93.2,Matt Boland, Scott Foster, David Jones,24,26,31,29,0,110,118.0,124.4,37,27,23,29,0,116,124.4,118.0
19,200803040ATL,"7:00 PM, March 4, 2008",2008,"Philips Arena, Atlanta, Georgia",Golden State Warriors,Atlanta Hawks,"16,575",100.8,Bennie Adams, Joe DeRosa, Eli Roe,37,31,32,35,0,135,134.0,117.1,42,28,22,26,0,118,117.1,134.0
20,200803040CHI,"8:30 PM, March 4, 2008",2008,"United Center, Chicago, Illinois",Memphis Grizzlies,Chicago Bulls,"21,725",92.2,Tony Brown, Monty McCutchen, Phil Robinson,16,20,31,30,0,97,105.2,121.4,22,32,29,29,0,112,121.4,105.2
21,200803040DET,"7:30 PM, March 4, 2008",2008,"The Palace of Auburn Hills, Auburn Hills, Michigan",Seattle SuperSonics,Detroit Pistons,"22,076",91.3,Joe Forte, Derek Richardson, Zach Zarba,41,13,24,19,0,97,106.2,109.5,28,25,24,23,0,100,109.5,106.2
22,200803040MIN,"8:00 PM, March 4, 2008",2008,"Target Center, Minneapolis, Minnesota",Charlotte Bobcats,Minnesota Timberwolves,"10,019",89.3,Brian Forte, Bill Kennedy, Mark Wunderlich,29,27,26,27,0,109,122.1,99.7,27,23,25,14,0,89,99.7,122.1
23,200803040ORL,"7:00 PM, March 4, 2008",2008,"Amway Arena, Orlando, Florida",Toronto Raptors,Orlando Magic,"17,519",96.2,Sean Corbin, David Guthrie, Tom Washington,18,23,27,19,0,87,90.4,106.0,20,24,27,31,0,102,106.0,90.4
24,200803040POR,"10:00 PM, March 4, 2008",2008,"Rose Garden Arena, Portland, Oregon",Phoenix Suns,Portland Trail Blazers,"20,595",94.4,Tony Brothers, Ed Malloy, Greg Willard,29,31,19,18,0,97,102.7,97.5,20,21,30,21,0,92,97.5,102.7
25,200803040SAC,"10:00 PM, March 4, 2008",2008,"ARCO Arena (II), Sacramento, California",Los Angeles Lakers,Sacramento Kings,"17,317",101.1,Matt Boland, David Jones, Jack Nies,27,26,28,36,0,117,115.8,103.9,33,25,29,18,0,105,103.9,115.8
26,200803040SAS,"8:30 PM, March 4, 2008",2008,"AT&T Center, San Antonio, Texas",New Jersey Nets,San Antonio Spurs,"17,486",85.8,Bob Delaney, Olandis Poole, Scott Wall,24,13,14,19,0,70,81.6,94.4,17,27,19,18,0,81,94.4,81.6
27,200803050BOS,"7:30 PM, March 5, 2008",2008,"TD Banknorth Garden, Boston, Massachusetts",Detroit Pistons,Boston Celtics,"18,624",85.4,Marc Davis, Kevin Fehr, Steve Javie,13,24,30,11,0,78,91.4,105.4,23,24,22,21,0,90,105.4,91.4
28,200803050CHA,"7:00 PM, March 5, 2008",2008,"Charlotte Bobcats Arena, Charlotte, North Carolina",Golden State Warriors,Charlotte Bobcats,"13,747",100.1,James Capers, Dan Crawford, Eric Lewis,38,19,29,23,0,109,108.9,117.9,25,34,34,25,0,118,117.9,108.9
29,200803050DEN,"9:00 PM, March 5, 2008",2008,"Pepsi Center, Denver, Colorado",Phoenix Suns,Denver Nuggets,"18,383",103.1,Derrick Collins, Ron Garretson, Mark Lindsay,36,25,28,24,0,113,109.6,122.3,32,36,33,25,0,126,122.3,109.6
30,200803050HOU,"8:30 PM, March 5, 2008",2008,"Toyota Center, Houston, Texas",Indiana Pacers,Houston Rockets,"18,160",94.8,Mark Ayotte, Violet Palmer, Bill Spooner,27,22,29,21,0,99,104.4,123.4,34,32,28,23,0,117,123.4,104.4
31,200803050LAC,"10:30 PM, March 5, 2008",2008,"STAPLES Center, Los Angeles, California",Sacramento Kings,Los Angeles Clippers,"17,030",85.1,Jim Clark, Rodney Mott, Tommy Nunez,25,29,20,17,18,109,105.9,112.8,24,19,23,25,25,116,112.8,105.9
