Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200202010BOS,"7:30 PM, February 1, 2002",2002,"FleetCenter, Boston, Massachusetts",Minnesota Timberwolves,Boston Celtics,"18,624",91.6,Bennie Adams, Dan Crawford, Bill Spooner,24,14,23,24,13,98,96.9,94.0,21,22,23,19,10,95,94.0,96.9
1,200202010DET,"8:00 PM, February 1, 2002",2002,"The Palace of Auburn Hills, Auburn Hills, Michigan",Orlando Magic,Detroit Pistons,"19,627",92.3,Rodney Mott, Blane Reichelt, Derrick Stafford,22,17,26,20,0,85,92.1,89.9,24,23,16,20,0,83,89.9,92.1
2,200202010HOU,"8:30 PM, February 1, 2002",2002,"Compaq Center, Houston, Texas",Charlotte Hornets,Houston Rockets,"11,004",82.4,Bill Kennedy, Ron Olesiak, Greg Willard,22,18,18,15,0,73,88.5,87.3,15,20,15,22,0,72,87.3,88.5
3,200202010IND,"7:00 PM, February 1, 2002",2002,"Conseco Fieldhouse, Indianapolis, Indiana",New York Knicks,Indiana Pacers,"18,345",85.9,Gary Benson, Jack Nies, Mark Wunderlich,20,20,30,17,0,87,101.3,107.1,22,31,19,20,0,92,107.1,101.3
4,200202010MEM,"8:00 PM, February 1, 2002",2002,"Pyramid Arena, Memphis, Tennessee",Los Angeles Lakers,Memphis Grizzlies,"19,405",80.7,Dick Bavetta, David Jones, Leon Wood,19,24,25,32,0,100,123.9,105.3,21,23,25,16,0,85,105.3,123.9
5,200202010MIA,"7:30 PM, February 1, 2002",2002,"AmericanAirlines Arena, Miami, Florida",San Antonio Spurs,Miami Heat,"15,658",87.5,Ted Bernhardt, Pat Fraher, Tommy Nunez,14,28,27,14,0,83,94.8,100.6,29,22,14,23,0,88,100.6,94.8
6,200202010PHO,"9:00 PM, February 1, 2002",2002,"America West Arena, Phoenix, Arizona",Golden State Warriors,Phoenix Suns,"18,733",95.5,Ron Garretson, Luis Grillo, Derek Richardson,20,24,21,33,0,98,102.6,108.9,30,26,21,27,0,104,108.9,102.6
7,200202010SAC,"10:00 PM, February 1, 2002",2002,"ARCO Arena (II), Sacramento, California",Denver Nuggets,Sacramento Kings,"17,317",95.3,Joe DeRosa, Tim Donaghy, Kevin Fehr,31,20,22,23,0,96,100.8,138.5,42,29,32,29,0,132,138.5,100.8
8,200202010WAS,"7:00 PM, February 1, 2002",2002,"MCI Center, Washington, District of Columbia",Atlanta Hawks,Washington Wizards,"20,674",84.8,Joe Forte, Monty McCutchen, Jason Phillips,20,24,21,25,0,90,106.1,114.4,29,25,22,21,0,97,114.4,106.1
9,200202020ATL,"8:00 PM, February 2, 2002",2002,"Philips Arena, Atlanta, Georgia",Los Angeles Clippers,Atlanta Hawks,"14,994",88.3,Ted Bernhardt, Pat Fraher, Ron Olesiak,27,24,18,25,0,94,106.4,114.4,27,15,31,28,0,101,114.4,106.4
