Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,1,George Hill,23:09,4,8,.500,2,3,.667,0,0,,0,0,0,2,1,0,1,2,10,-14,.625,.625,.375,.000,0.0,0.0,0.0,15.5,2.3,0.0,11.1,18.4,107,134
1,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,1,Zach Randolph,22:47,7,14,.500,1,2,.500,1,1,1.000,2,3,5,2,0,1,1,1,16,-14,.554,.536,.143,.071,9.8,18.1,13.5,20.8,0.0,5.1,6.5,32.1,106,130
2,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,1,Garrett Temple,20:24,1,5,.200,0,2,.000,0,0,,0,1,1,2,1,0,1,2,2,-14,.200,.200,.400,.000,0.0,6.7,3.0,14.4,2.6,0.0,16.7,13.9,49,131
3,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,1,Bogdan Bogdanovic,19:11,2,7,.286,0,3,.000,2,2,1.000,1,1,2,1,1,1,0,1,6,-7,.381,.286,.429,.286,5.8,7.1,6.4,8.3,2.8,6.1,0.0,19.5,91,128
4,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,1,Willie Cauley-Stein,19:11,1,4,.250,0,0,,0,0,,1,2,3,2,0,1,2,2,2,-7,.250,.250,.000,.000,5.8,14.3,9.6,15.4,0.0,6.1,33.3,14.8,55,132
5,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,0,De'Aaron Fox,28:05,2,8,.250,0,0,,2,3,.667,0,3,3,6,1,0,2,2,6,-13,.322,.250,.000,.375,0.0,14.7,6.6,32.5,1.9,0.0,17.7,19.1,75,129
6,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,0,Buddy Hield,26:45,7,11,.636,2,4,.500,1,1,1.000,0,7,7,2,3,0,5,4,17,-18,.743,.727,.364,.091,0.0,35.9,16.1,16.0,6.1,0.0,30.4,29.1,91,109
7,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,0,Kosta Koufos,20:34,3,3,1.000,0,0,,0,0,,1,2,3,1,1,1,1,1,6,-22,1.000,1.000,.000,.000,5.4,13.3,9.0,8.3,2.6,5.7,25.0,9.2,142,126
8,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,0,Justin Jackson,19:27,2,5,.400,0,2,.000,1,2,.500,1,0,1,1,0,0,0,1,5,-12,.425,.400,.400,.400,5.7,0.0,3.2,8.2,0.0,0.0,0.0,14.3,99,140
9,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,0,Skal Labissiere,16:04,4,8,.500,0,1,.000,0,0,,1,0,1,2,1,0,0,0,8,-3,.500,.500,.125,.000,6.9,0.0,3.8,25.9,3.4,0.0,0.0,23.6,109,132
10,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,0,Vince Carter,9:09,0,2,.000,0,2,.000,2,2,1.000,0,0,0,0,1,1,1,1,2,-10,.347,.000,1.000,1.000,0.0,0.0,0.0,0.0,5.9,12.8,25.8,20.1,56,122
11,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,0,Malachi Richardson,8:15,2,3,.667,1,1,1.000,1,1,1.000,0,0,0,0,0,0,0,1,6,+2,.872,.833,.333,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,162,140
12,201711010BOS,"7:30 PM, November 1, 2017",2018,Sacramento Kings,Boston Celtics,0,Frank Mason,6:59,0,3,.000,0,0,,0,0,,0,0,0,3,0,0,1,0,0,-3,.000,.000,.000,.000,0.0,0.0,0.0,58.9,0.0,0.0,25.0,27.1,36,140
13,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,1,Kyrie Irving,27:00,8,17,.471,4,9,.444,2,2,1.000,0,0,0,5,4,0,2,1,22,+22,.615,.588,.529,.118,0.0,0.0,0.0,34.5,8.0,0.0,10.1,33.2,135,89
14,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,1,Jayson Tatum,26:25,4,7,.571,1,2,.500,3,4,.750,1,3,4,2,0,0,2,1,12,+23,.685,.643,.286,.571,5.2,12.7,9.3,11.1,0.0,0.0,18.6,18.4,127,103
15,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,1,Al Horford,25:33,3,6,.500,1,4,.250,0,0,,0,7,7,6,1,1,4,1,7,+19,.583,.583,.667,.000,0.0,30.6,16.9,32.8,2.1,3.1,40.0,17.7,98,92
16,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,1,Jaylen Brown,24:41,7,8,.875,5,6,.833,3,5,.600,0,6,6,1,0,0,1,2,22,+16,1.078,1.188,.750,.625,0.0,27.1,15.0,7.4,0.0,0.0,8.9,20.5,173,100
17,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,1,Aron Baynes,22:43,2,6,.333,0,0,,0,0,,4,5,9,2,0,0,1,2,4,+13,.333,.333,.000,.000,24.1,24.6,24.4,11.8,0.0,0.0,14.3,13.9,110,100
18,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,0,Marcus Smart,25:36,0,3,.000,0,1,.000,2,2,1.000,1,1,2,8,1,0,2,3,2,+20,.258,.000,.333,.667,5.4,4.4,4.8,37.5,2.1,0.0,34.0,10.4,117,100
19,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,0,Semi Ojeleye,22:27,3,6,.500,3,6,.500,2,2,1.000,1,1,2,0,0,0,0,2,11,+8,.799,.750,1.000,.333,6.1,5.0,5.5,0.0,0.0,0.0,0.0,13.8,183,104
20,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,0,Terry Rozier,18:59,4,9,.444,2,7,.286,2,2,1.000,0,2,2,3,2,0,1,2,12,+6,.607,.556,.778,.222,0.0,11.8,6.5,25.4,5.7,0.0,9.2,25.9,139,91
21,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,0,Daniel Theis,18:18,4,7,.571,0,0,,2,2,1.000,4,6,10,0,0,1,0,4,10,+11,.635,.571,.000,.286,30.0,36.6,33.6,0.0,0.0,4.3,0.0,19.4,160,93
22,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,0,Abdel Nader,13:04,3,6,.500,1,2,.500,0,0,,1,1,2,1,2,1,3,0,7,-4,.583,.583,.333,.000,10.5,8.5,9.4,12.7,8.3,6.0,33.3,31.1,85,81
23,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,0,Shane Larkin,8:15,0,2,.000,0,2,.000,0,0,,1,4,5,2,0,0,0,1,0,-2,.000,.000,1.000,.000,16.6,54.1,37.3,29.1,0.0,0.0,0.0,10.9,105,94
24,201711010BOS,"7:30 PM, November 1, 2017",2018,Boston Celtics,Sacramento Kings,0,Guerschon Yabusele,6:59,2,5,.400,0,2,.000,0,0,,3,0,3,0,0,0,0,0,4,+3,.400,.400,.400,.000,58.9,0.0,26.4,0.0,0.0,0.0,0.0,32.3,124,105
25,201711010CHO,"7:00 PM, November 1, 2017",2018,Milwaukee Bucks,Charlotte Hornets,1,Khris Middleton,39:36,15,28,.536,5,11,.455,8,10,.800,2,3,5,7,0,0,0,4,43,+1,.664,.625,.393,.357,5.6,9.6,7.5,31.6,0.0,0.0,0.0,35.2,146,130
26,201711010CHO,"7:00 PM, November 1, 2017",2018,Milwaukee Bucks,Charlotte Hornets,1,Malcolm Brogdon,37:28,9,16,.563,2,4,.500,0,1,.000,0,1,1,4,0,0,1,5,20,-16,.608,.625,.250,.063,0.0,3.4,1.6,15.3,0.0,0.0,5.7,20.0,121,131
27,201711010CHO,"7:00 PM, November 1, 2017",2018,Milwaukee Bucks,Charlotte Hornets,1,Tony Snell,37:21,6,7,.857,5,6,.833,0,0,,0,2,2,3,0,0,1,1,17,0,1.214,1.214,.857,.000,0.0,6.8,3.2,10.3,0.0,0.0,12.5,9.2,192,130
