Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201103010IND,"7:00 PM, March 1, 2011",2011,"Conseco Fieldhouse, Indianapolis, Indiana",Golden State Warriors,Indiana Pacers,"9,557",96.1,Violet Palmer, Greg Willard, Gary Zielinski,19,27,25,29,0,100,104.1,113.4,29,14,37,29,0,109,113.4,104.1
1,201103010MEM,"8:00 PM, March 1, 2011",2011,"FedEx Forum, Memphis, Tennessee",San Antonio Spurs,Memphis Grizzlies,"13,480",90.5,Dick Bavetta, Rodney Mott, Josh Tiven,30,22,15,26,0,93,102.8,120.5,32,29,22,26,0,109,120.5,102.8
2,201103010MIL,"8:00 PM, March 1, 2011",2011,"Bradley Center, Milwaukee, Wisconsin",Detroit Pistons,Milwaukee Bucks,"11,364",90.0,Matt Boland, Eric Lewis, Bill Spooner,22,28,25,15,0,90,100.0,102.3,28,23,21,20,0,92,102.3,100.0
3,201103010MIN,"8:00 PM, March 1, 2011",2011,"Target Center, Minneapolis, Minnesota",Los Angeles Lakers,Minnesota Timberwolves,"17,111",85.8,Tony Brothers, Tony Brown, Nick Buchert,18,22,25,25,0,90,104.9,92.1,21,24,16,18,0,79,92.1,104.9
4,201103010ORL,"7:00 PM, March 1, 2011",2011,"Amway Center, Orlando, Florida",New York Knicks,Orlando Magic,"19,131",97.7,Curtis Blair, David Jones, Jason Phillips,21,37,26,26,0,110,112.5,118.7,32,15,32,37,0,116,118.7,112.5
5,201103010PHI,"7:00 PM, March 1, 2011",2011,"Wells Fargo Center, Philadelphia, Pennsylvania",Dallas Mavericks,Philadelphia 76ers,"13,509",95.5,Mark Ayotte, Bennett Salvatore, James Williams,23,28,28,22,0,101,105.7,97.4,22,22,33,16,0,93,97.4,105.7
6,201103010POR,"10:00 PM, March 1, 2011",2011,"Rose Garden Arena, Portland, Oregon",Houston Rockets,Portland Trail Blazers,"20,272",87.3,Bennie Adams, Brent Barnaky, Bill Kennedy,30,23,30,20,0,103,118.0,99.6,26,16,26,19,0,87,99.6,118.0
7,201103010TOR,"7:00 PM, March 1, 2011",2011,"Air Canada Centre, Toronto, Canada",New Orleans Hornets,Toronto Raptors,"14,704",88.9,Marc Davis, John Goble, Scott Wall,20,22,20,28,0,90,101.2,108.0,27,30,15,24,0,96,108.0,101.2
8,201103020ATL,"7:00 PM, March 2, 2011",2011,"Philips Arena, Atlanta, Georgia",Chicago Bulls,Atlanta Hawks,"16,928",81.9,Derrick Collins, Scott Foster, Violet Palmer,28,22,13,17,0,80,97.7,101.4,19,14,25,25,0,83,101.4,97.7
9,201103020BOS,"7:30 PM, March 2, 2011",2011,"TD Garden, Boston, Massachusetts",Phoenix Suns,Boston Celtics,"18,624",93.8,Brian Forte, Eric Lewis, Tom Washington,21,21,30,31,0,103,109.8,122.6,32,30,29,24,0,115,122.6,109.8
10,201103020CLE,"7:00 PM, March 2, 2011",2011,"Quicken Loans Arena, Cleveland, Ohio",San Antonio Spurs,Cleveland Cavaliers,"18,795",93.3,Tony Brothers, Ed Malloy, Haywoode Workman,24,33,32,20,0,109,116.9,106.1,25,27,20,27,0,99,106.1,116.9
11,201103020DEN,"9:00 PM, March 2, 2011",2011,"Pepsi Center, Denver, Colorado",Charlotte Bobcats,Denver Nuggets,"14,255",94.9,Mike Callahan, Pat Fraher, Derek Richardson,23,23,21,13,0,80,84.3,126.4,31,31,29,29,0,120,126.4,84.3
