Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201302010BOS,"7:30 PM, February 1, 2013",2013,"TD Garden, Boston, Massachusetts",Orlando Magic,Boston Celtics,"18,624",93.8,Tre Maddox, Derrick Stafford, Haywoode Workman,18,17,24,25,0,84,89.5,103.4,25,21,26,25,0,97,103.4,89.5
1,201302010BRK,"7:30 PM, February 1, 2013",2013,"Barclays Center, Brooklyn, New York",Chicago Bulls,Brooklyn Nets,"17,732",84.6,Eric Lewis, Bennett Salvatore, Kevin Scott,14,28,25,22,0,89,105.2,109.9,24,17,22,30,0,93,109.9,105.2
2,201302010DEN,"9:00 PM, February 1, 2013",2013,"Pepsi Center, Denver, Colorado",New Orleans Hornets,Denver Nuggets,"17,221",94.1,Mark Ayotte, Joe Crawford, Kevin Fehr,26,22,30,20,0,98,104.1,120.1,26,25,34,28,0,113,120.1,104.1
3,201302010DET,"7:30 PM, February 1, 2013",2013,"The Palace of Auburn Hills, Auburn Hills, Michigan",Cleveland Cavaliers,Detroit Pistons,"15,693",98.5,David Guthrie, Marat Kogut, Jason Phillips,16,31,21,31,0,99,100.5,118.8,24,30,31,32,0,117,118.8,100.5
4,201302010IND,"7:00 PM, February 1, 2013",2013,"Bankers Life Fieldhouse, Indianapolis, Indiana",Miami Heat,Indiana Pacers,"18,165",82.5,Olandis Poole, Tom Washington, Zach Zarba,23,22,20,24,0,89,107.9,123.7,25,28,27,22,0,102,123.7,107.9
5,201302010MEM,"8:00 PM, February 1, 2013",2013,"FedEx Forum, Memphis, Tennessee",Washington Wizards,Memphis Grizzlies,"15,017",88.9,Matt Boland, Ron Garretson, J.T. Orr,30,10,16,20,0,76,85.5,95.7,23,16,22,24,0,85,95.7,85.5
6,201302010MIN,"9:30 PM, February 1, 2013",2013,"Target Center, Minneapolis, Minnesota",Los Angeles Lakers,Minnesota Timberwolves,"18,547",97.5,Curtis Blair, Derrick Collins, Ken Mauer,37,31,17,26,0,111,113.9,102.6,24,29,23,24,0,100,102.6,113.9
7,201302010NYK,"7:30 PM, February 1, 2013",2013,"Madison Square Garden (IV), New York, New York",Milwaukee Bucks,New York Knicks,"19,033",87.6,James Capers, Derek Richardson, Scott Wall,28,25,20,13,0,86,98.2,109.6,25,22,27,22,0,96,109.6,98.2
8,201302010PHI,"7:30 PM, February 1, 2013",2013,"Wells Fargo Center, Philadelphia, Pennsylvania",Sacramento Kings,Philadelphia 76ers,"17,927",91.3,Nick Buchert, Dan Crawford, Kane Fitzgerald,23,16,29,12,0,80,87.6,97.5,27,27,18,17,0,89,97.5,87.6
9,201302010PHO,"9:00 PM, February 1, 2013",2013,"US Airways Center, Phoenix, Arizona",Dallas Mavericks,Phoenix Suns,"16,304",99.4,Scott Foster, Josh Tiven, Gary Zielinski,29,25,20,35,0,109,109.7,99.6,31,23,21,24,0,99,99.6,109.7
10,201302010TOR,"7:00 PM, February 1, 2013",2013,"Air Canada Centre, Toronto, Canada",Los Angeles Clippers,Toronto Raptors,"19,800",87.3,Marc Davis, Brian Forte, Mark Lindsay,17,13,15,28,0,73,83.6,112.2,22,24,26,26,0,98,112.2,83.6
11,201302010UTA,"9:00 PM, February 1, 2013",2013,"EnergySolutions Arena, Salt Lake City, Utah",Portland Trail Blazers,Utah Jazz,"19,512",88.2,John Goble, Ed Malloy, Scott Twardoski,19,17,25,16,0,77,87.3,97.5,26,25,22,13,0,86,97.5,87.3
12,201302020ATL,"7:00 PM, February 2, 2013",2013,"Philips Arena, Atlanta, Georgia",Chicago Bulls,Atlanta Hawks,"17,898",85.2,Dick Bavetta, Monty McCutchen, J.T. Orr,24,19,26,24,0,93,109.2,89.2,17,27,16,16,0,76,89.2,109.2
13,201302020CLE,"7:30 PM, February 2, 2013",2013,"Quicken Loans Arena, Cleveland, Ohio",Oklahoma City Thunder,Cleveland Cavaliers,"20,562",96.2,Brent Barnaky, Brian Forte, David Jones,25,32,21,32,0,110,114.4,119.6,23,29,24,39,0,115,119.6,114.4
14,201302020GSW,"10:30 PM, February 2, 2013",2013,"Oracle Arena, Oakland, California",Phoenix Suns,Golden State Warriors,"19,596",93.3,John Goble, Ed Malloy, Scott Twardoski,29,23,22,19,0,93,99.7,121.2,26,22,33,32,0,113,121.2,99.7
15,201302020HOU,"8:00 PM, February 2, 2013",2013,"Toyota Center, Houston, Texas",Charlotte Bobcats,Houston Rockets,"15,494",91.0,Matt Boland, Eric Dalen, Michael Smith,27,24,26,18,0,95,104.4,119.8,32,30,17,30,0,109,119.8,104.4
16,201302020MIL,"8:30 PM, February 2, 2013",2013,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Orlando Magic,Milwaukee Bucks,"14,321",97.3,Marc Davis, Kane Fitzgerald, Marat Kogut,22,26,19,31,0,98,100.8,110.0,31,21,27,28,0,107,110.0,100.8
17,201302020MIN,"8:00 PM, February 2, 2013",2013,"Target Center, Minneapolis, Minnesota",New Orleans Hornets,Minnesota Timberwolves,"16,289",93.5,Tony Brothers, Eric Lewis, Haywoode Workman,14,17,24,31,0,86,92.0,123.0,33,25,23,34,0,115,123.0,92.0
18,201302020NYK,"7:30 PM, February 2, 2013",2013,"Madison Square Garden (IV), New York, New York",Sacramento Kings,New York Knicks,"19,033",93.5,Pat Fraher, Karl Lane, Tom Washington,22,11,19,29,0,81,86.7,128.4,25,31,41,23,0,120,128.4,86.7
19,201302020POR,"10:00 PM, February 2, 2013",2013,"Rose Garden Arena, Portland, Oregon",Utah Jazz,Portland Trail Blazers,"20,376",90.4,Kevin Cutler, Violet Palmer, Bill Spooner,23,23,21,32,0,99,109.5,116.2,24,19,29,33,0,105,116.2,109.5
20,201302020SAS,"8:30 PM, February 2, 2013",2013,"AT&T Center, San Antonio, Texas",Washington Wizards,San Antonio Spurs,"18,581",97.4,Tony Brown, Rodney Mott, James Williams,17,9,30,30,0,86,88.3,98.6,27,24,17,28,0,96,98.6,88.3
21,201302030BOS,"1:00 PM, February 3, 2013",2013,"TD Garden, Boston, Massachusetts",Los Angeles Clippers,Boston Celtics,"18,624",92.7,Bill Kennedy, Eli Roe, Zach Zarba,30,10,37,27,0,104,112.2,114.4,33,26,33,14,0,106,114.4,112.2
22,201302030DET,"1:00 PM, February 3, 2013",2013,"The Palace of Auburn Hills, Auburn Hills, Michigan",Los Angeles Lakers,Detroit Pistons,"18,157",99.0,Mark Lindsay, Bennett Salvatore, Scott Wall,32,30,16,20,0,98,99.0,98.0,27,24,21,25,0,97,98.0,99.0
23,201302030TOR,"2:00 PM, February 3, 2013",2013,"Air Canada Centre, Toronto, Canada",Miami Heat,Toronto Raptors,"19,800",86.7,Derrick Collins, Derek Richardson, Derrick Stafford,24,20,27,29,0,100,115.4,98.1,21,29,17,18,0,85,98.1,115.4
24,201302040IND,"7:00 PM, February 4, 2013",2013,"Bankers Life Fieldhouse, Indianapolis, Indiana",Chicago Bulls,Indiana Pacers,"18,165",91.6,Mike Callahan, Mark Lindsay, Jason Phillips,29,25,22,25,0,101,110.3,121.2,28,32,27,24,0,111,121.2,110.3
