Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200603010BOS,"7:30 PM, March 1, 2006",2006,"TD Banknorth Garden, Boston, Massachusetts",Miami Heat,Boston Celtics,"18,624",82.8,James Capers, Bernie Fryer, Tommy Nunez,26,20,27,30,0,103,124.4,115.9,28,20,20,28,0,96,115.9,124.4
1,200603010CLE,"7:00 PM, March 1, 2006",2006,"Gund Arena, Cleveland, Ohio",Sacramento Kings,Cleveland Cavaliers,"17,363",88.5,Derrick Collins, Dan Crawford, Rodney Mott,18,25,35,19,0,97,109.5,101.6,29,18,26,17,0,90,101.6,109.5
2,200603010DEN,"9:00 PM, March 1, 2006",2006,"Pepsi Center, Denver, Colorado",Detroit Pistons,Denver Nuggets,"19,099",86.1,Scott Foster, Ron Garretson, Leroy Richardson,30,26,16,15,0,87,101.0,113.8,24,31,27,16,0,98,113.8,101.0
3,200603010GSW,"10:30 PM, March 1, 2006",2006,"Oakland Arena, Oakland, California",Orlando Magic,Golden State Warriors,"17,064",90.5,Steve Javie, Violet Palmer, Gary Zielinski,24,26,20,24,0,94,103.9,108.3,26,22,16,34,0,98,108.3,103.9
4,200603010HOU,"9:00 PM, March 1, 2006",2006,"Toyota Center, Houston, Texas",Philadelphia 76ers,Houston Rockets,"15,027",92.9,Luis Grillo, Ed Malloy, Ken Mauer,22,25,26,33,0,106,114.1,108.7,21,24,32,24,0,101,108.7,114.1
5,200603010LAC,"10:30 PM, March 1, 2006",2006,"STAPLES Center, Los Angeles, California",New Orleans/Oklahoma City Hornets,Los Angeles Clippers,"16,157",86.1,Bennie Adams, Kevin Fehr, Joe Forte,30,21,8,8,0,67,77.8,103.3,25,22,21,21,0,89,103.3,77.8
6,200603010MEM,"8:00 PM, March 1, 2006",2006,"FedEx Forum, Memphis, Tennessee",New York Knicks,Memphis Grizzlies,"14,678",85.1,Michael Henderson, David Jones, Bennett Salvatore,24,25,23,27,0,99,116.3,118.7,20,27,27,27,0,101,118.7,116.3
7,200603010MIN,"8:00 PM, March 1, 2006",2006,"Target Center, Minneapolis, Minnesota",New Jersey Nets,Minnesota Timberwolves,"15,369",89.2,Tony Brown, Tom Washington, Greg Willard,23,22,22,23,0,90,100.9,112.1,22,32,18,28,0,100,112.1,100.9
8,200603010PHO,"9:00 PM, March 1, 2006",2006,"America West Arena, Phoenix, Arizona",Milwaukee Bucks,Phoenix Suns,"17,701",103.4,Tony Brothers, Courtney Kirkland, Derrick Stafford,23,27,27,33,0,110,106.4,119.0,28,34,35,26,0,123,119.0,106.4
9,200603010POR,"10:00 PM, March 1, 2006",2006,"Rose Garden Arena, Portland, Oregon",Los Angeles Lakers,Portland Trail Blazers,"19,454",95.4,Pat Fraher, Monty McCutchen, Eddie F. Rush,21,19,23,30,0,93,97.5,103.8,18,29,30,22,0,99,103.8,97.5
10,200603010TOR,"7:00 PM, March 1, 2006",2006,"Air Canada Centre, Toronto, Canada",Atlanta Hawks,Toronto Raptors,"15,137",85.1,Jim Clark, David Guthrie, Jack Nies,30,20,31,24,8,113,120.3,118.2,24,28,27,26,6,111,118.2,120.3
11,200603010UTA,"9:00 PM, March 1, 2006",2006,"Delta Center, Salt Lake City, Utah",Charlotte Bobcats,Utah Jazz,"18,177",88.3,Joe DeRosa, Olandis Poole, Leon Wood,28,27,26,23,0,104,117.8,100.8,24,23,20,22,0,89,100.8,117.8
12,200603010WAS,"7:00 PM, March 1, 2006",2006,"MCI Center, Washington, District of Columbia",Indiana Pacers,Washington Wizards,"13,411",90.6,Mike Callahan, Jess Kersey, Sean Wright,22,22,22,33,0,99,109.3,102.6,30,23,19,21,0,93,102.6,109.3
13,200603020CHI,"7:00 PM, March 2, 2006",2006,"United Center, Chicago, Illinois",Cleveland Cavaliers,Chicago Bulls,"20,726",92.5,Tony Brown, Tom Washington, Greg Willard,26,29,20,17,0,92,99.5,98.4,17,20,23,31,0,91,98.4,99.5
14,200603020SAS,"9:30 PM, March 2, 2006",2006,"SBC Center, San Antonio, Texas",Dallas Mavericks,San Antonio Spurs,"18,797",85.9,Dick Bavetta, Sean Corbin, Ron Olesiak,22,16,26,25,0,89,103.6,114.0,14,22,32,30,0,98,114.0,103.6
15,200603030ATL,"7:00 PM, March 3, 2006",2006,"Philips Arena, Atlanta, Georgia",Sacramento Kings,Atlanta Hawks,"15,200",87.4,Matt Boland, Tim Donaghy, Ken Mauer,26,24,21,31,0,102,116.7,106.4,24,23,22,24,0,93,106.4,116.7
16,200603030BOS,"7:30 PM, March 3, 2006",2006,"TD Banknorth Garden, Boston, Massachusetts",Indiana Pacers,Boston Celtics,"18,624",91.6,Jim Clark, Anthony Jordan, Scott Wall,29,26,23,20,0,98,107.0,108.0,26,26,29,18,0,99,108.0,107.0
17,200603030DAL,"8:30 PM, March 3, 2006",2006,"American Airlines Center, Dallas, Texas",Charlotte Bobcats,Dallas Mavericks,"20,075",88.7,Joe Crawford, Eric Lewis, Jack Nies,16,21,15,24,0,76,85.7,101.5,18,18,34,20,0,90,101.5,85.7
18,200603030GSW,"10:30 PM, March 3, 2006",2006,"Oakland Arena, Oakland, California",Los Angeles Lakers,Golden State Warriors,"20,375",94.6,Bennie Adams, Kevin Fehr, Joe Forte,30,29,29,18,0,106,112.0,99.4,31,18,21,24,0,94,99.4,112.0
19,200603030HOU,"8:30 PM, March 3, 2006",2006,"Toyota Center, Houston, Texas",Denver Nuggets,Houston Rockets,"14,727",91.7,Mike Callahan, Mark Wunderlich, Gary Zielinski,24,20,20,14,0,78,85.1,97.0,16,30,27,16,0,89,97.0,85.1
20,200603030NYK,"7:30 PM, March 3, 2006",2006,"Madison Square Garden (IV), New York, New York",Chicago Bulls,New York Knicks,"19,763",95.0,Steve Javie, Eli Roe, Michael Smith,30,22,26,30,0,108,113.7,106.3,27,29,29,16,0,101,106.3,113.7
21,200603030PHI,"7:30 PM, March 3, 2006",2006,"Wachovia Center, Philadelphia, Pennsylvania",Washington Wizards,Philadelphia 76ers,"14,832",96.7,James Capers, Bernie Fryer, Phil Robinson,23,31,32,27,0,113,116.9,123.1,29,28,31,31,0,119,123.1,116.9
