Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200705010DAL,"9:30 PM, May 1, 2007",2007,Golden State Warriors,Dallas Mavericks,1,Jason Richardson,41:50,9,16,.563,5,10,.500,0,0,,2,5,7,2,0,0,1,3,23,-9,.719,.719,.625,.000,5.2,15.1,9.8,8.0,0.0,0.0,5.9,17.8,140,127
1,200705010DAL,"9:30 PM, May 1, 2007",2007,Golden State Warriors,Dallas Mavericks,1,Stephen Jackson,41:12,4,14,.286,3,8,.375,5,8,.625,0,4,4,5,4,0,5,2,16,-8,.457,.393,.571,.571,0.0,12.3,5.7,17.0,4.9,0.0,22.2,24.0,85,117
2,200705010DAL,"9:30 PM, May 1, 2007",2007,Golden State Warriors,Dallas Mavericks,1,Baron Davis,40:32,10,16,.625,3,5,.600,4,4,1.000,1,3,4,9,1,1,3,6,27,-16,.760,.719,.313,.250,2.7,9.3,5.8,39.2,1.2,2.0,14.5,22.5,145,124
3,200705010DAL,"9:30 PM, May 1, 2007",2007,Golden State Warriors,Dallas Mavericks,1,Monta Ellis,26:29,1,5,.200,0,0,,2,3,.667,0,2,2,2,0,0,1,1,4,-5,.316,.200,.000,.600,0.0,9.5,4.4,9.7,0.0,0.0,13.7,12.1,76,128
4,200705010DAL,"9:30 PM, May 1, 2007",2007,Golden State Warriors,Dallas Mavericks,1,Andris Biedrins,13:27,2,3,.667,0,0,,4,7,.571,1,1,2,0,0,0,0,3,8,-6,.658,.667,.000,2.333,8.1,9.4,8.7,0.0,0.0,0.0,0.0,19.8,143,128
5,200705010DAL,"9:30 PM, May 1, 2007",2007,Golden State Warriors,Dallas Mavericks,0,Matt Barnes,35:26,7,15,.467,2,6,.333,0,1,.000,3,3,6,4,2,0,2,5,16,+4,.518,.533,.400,.067,9.2,10.7,9.9,18.4,2.8,0.0,11.5,21.6,110,122
6,200705010DAL,"9:30 PM, May 1, 2007",2007,Golden State Warriors,Dallas Mavericks,0,Mickael Pietrus,26:09,3,10,.300,2,5,.400,3,3,1.000,4,6,10,1,1,0,0,6,11,+10,.486,.400,.500,.300,16.7,29.0,22.4,5.5,1.9,0.0,0.0,19.0,126,119
7,200705010DAL,"9:30 PM, May 1, 2007",2007,Golden State Warriors,Dallas Mavericks,0,Al Harrington,14:46,3,4,.750,1,1,1.000,0,0,,0,3,3,0,0,0,3,2,7,0,.875,.875,.250,.000,0.0,25.7,11.9,0.0,0.0,0.0,42.9,20.8,78,124
8,200705010DAL,"9:30 PM, May 1, 2007",2007,Golden State Warriors,Dallas Mavericks,0,Kelenna Azubuike,0:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131
9,200705010DAL,"9:30 PM, May 1, 2007",2007,Dallas Mavericks,Golden State Warriors,1,Dirk Nowitzki,40:05,7,15,.467,2,3,.667,14,15,.933,4,8,12,3,0,1,2,4,30,+13,.694,.533,.200,1.000,12.6,21.8,17.5,11.4,0.0,2.5,8.5,26.0,147,117
10,200705010DAL,"9:30 PM, May 1, 2007",2007,Dallas Mavericks,Golden State Warriors,1,Josh Howard,39:52,10,16,.625,0,2,.000,3,6,.500,1,7,8,5,3,0,3,5,23,+12,.617,.625,.125,.375,3.2,19.2,11.7,21.5,3.8,0.0,13.9,23.9,118,110
11,200705010DAL,"9:30 PM, May 1, 2007",2007,Dallas Mavericks,Golden State Warriors,1,Jason Terry,39:44,4,11,.364,1,1,1.000,2,2,1.000,0,3,3,3,0,0,3,2,11,+5,.463,.409,.091,.182,0.0,8.2,4.4,10.3,0.0,0.0,20.2,16.5,88,122
12,200705010DAL,"9:30 PM, May 1, 2007",2007,Dallas Mavericks,Golden State Warriors,1,Devin Harris,31:57,6,11,.545,1,4,.250,3,4,.750,0,3,3,7,1,0,1,4,16,+13,.627,.591,.364,.364,0.0,10.2,5.5,33.9,1.6,0.0,7.3,19.0,138,118
13,200705010DAL,"9:30 PM, May 1, 2007",2007,Dallas Mavericks,Golden State Warriors,1,DeSagana Diop,23:26,5,5,1.000,0,0,,1,3,.333,2,5,7,1,1,1,1,3,11,-9,.870,1.000,.000,.600,10.8,23.3,17.5,6.9,2.1,4.3,13.7,13.8,150,110
14,200705010DAL,"9:30 PM, May 1, 2007",2007,Dallas Mavericks,Golden State Warriors,0,Jerry Stackhouse,30:46,4,13,.308,2,6,.333,5,6,.833,1,2,3,1,0,0,3,1,15,+4,.480,.385,.462,.462,4.1,7.1,5.7,4.6,0.0,0.0,16.1,26.7,93,123
