Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,1,Josh Smith,39:52,3,13,.231,0,2,.000,1,3,.333,5,5,10,0,1,3,1,5,7,-22,.244,.231,.154,.231,12.8,16.7,14.5,0.0,1.5,6.8,6.5,19.4,65,117
1,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,1,Mike Bibby,33:55,6,12,.500,3,6,.500,5,6,.833,0,7,7,3,1,0,4,3,20,-21,.683,.625,.500,.500,0.0,27.5,11.9,22.9,1.7,0.0,21.5,27.8,115,117
2,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,1,Joe Johnson,32:05,6,14,.429,1,2,.500,0,1,.000,1,4,5,2,0,0,3,3,13,-20,.450,.464,.143,.071,3.2,16.6,9.0,16.6,0.0,0.0,17.2,27.5,84,125
3,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,1,Maurice Evans,31:47,2,9,.222,1,5,.200,0,0,,2,1,3,0,1,1,1,2,5,-24,.278,.278,.556,.000,6.4,4.2,5.5,0.0,1.9,2.8,10.0,15.9,64,123
4,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,1,Solomon Jones,21:58,3,4,.750,0,0,,0,0,,3,2,5,0,0,0,0,1,6,-11,.750,.750,.000,.000,13.9,12.1,13.2,0.0,0.0,0.0,0.0,9.2,164,127
5,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,0,Ronald Murray,33:42,4,13,.308,2,5,.400,3,4,.750,0,2,2,2,2,1,2,3,13,-17,.440,.385,.385,.308,0.0,7.9,3.4,13.4,3.5,2.7,11.9,25.1,89,119
6,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,0,Zaza Pachulia,29:33,2,4,.500,0,0,,2,4,.500,0,2,2,0,1,0,1,5,6,-17,.521,.500,.000,1.000,0.0,9.0,3.9,0.0,2.0,0.0,14.8,11.6,92,123
7,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,0,Mario West,6:11,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2,+3,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.7,52,131
8,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,0,Marvin Williams,4:49,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,21.0,0,131
9,200905010MIA,"8:00 PM, May 1, 2009",2009,Atlanta Hawks,Miami Heat,0,Acie Law,3:04,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2,,,,,33.3,43.5,37.7,0.0,19.3,0.0,,0.0,217,72
