Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201112250DAL,"2:30 PM, December 25, 2011",2012,"American Airlines Center, Dallas, Texas",Miami Heat,Dallas Mavericks,"20,421",99.3,Scott Foster, Rodney Mott, Josh Tiven,32,30,35,8,0,105,105.7,94.7,17,24,24,29,0,94,94.7,105.7
1,201112250GSW,"10:30 PM, December 25, 2011",2012,"Oracle Arena, Oakland, California",Los Angeles Clippers,Golden State Warriors,"19,596",90.3,Mark Ayotte, Ron Garretson, Leon Wood,24,17,34,30,0,105,116.3,95.3,20,23,25,18,0,86,95.3,116.3
2,201112250LAL,"5:00 PM, December 25, 2011",2012,"STAPLES Center, Los Angeles, California",Chicago Bulls,Los Angeles Lakers,"18,997",88.0,Bennie Adams, Kevin Cutler, Greg Willard,22,34,12,20,0,88,100.0,98.9,20,29,20,18,0,87,98.9,100.0
3,201112250NYK,"12:00 PM, December 25, 2011",2012,"Madison Square Garden (IV), New York, New York",Boston Celtics,New York Knicks,"19,763",93.2,Joe Crawford, Marat Kogut, Zach Zarba,23,29,35,17,0,104,111.6,113.7,34,28,17,27,0,106,113.7,111.6
4,201112250OKC,"8:00 PM, December 25, 2011",2012,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Orlando Magic,Oklahoma City Thunder,"18,203",92.5,Nick Buchert, Derrick Collins, Bill Kennedy,22,19,22,26,0,89,96.2,104.8,27,28,26,16,0,97,104.8,96.2
5,201112260CHA,"7:00 PM, December 26, 2011",2012,"Time Warner Cable Arena, Charlotte, North Carolina",Milwaukee Bucks,Charlotte Bobcats,"17,173",94.7,Mark Lindsay, Jason Phillips, Michael Smith,27,25,14,29,0,95,100.3,101.4,19,22,30,25,0,96,101.4,100.3
6,201112260CLE,"7:00 PM, December 26, 2011",2012,"Quicken Loans Arena, Cleveland, Ohio",Toronto Raptors,Cleveland Cavaliers,"20,562",84.9,Monty McCutchen, J.T. Orr, Violet Palmer,23,29,26,26,0,104,122.5,113.1,23,19,28,26,0,96,113.1,122.5
7,201112260DAL,"8:30 PM, December 26, 2011",2012,"American Airlines Center, Dallas, Texas",Denver Nuggets,Dallas Mavericks,"20,408",98.8,Nick Buchert, David Guthrie, Bill Kennedy,32,37,28,18,0,115,116.4,94.1,23,19,26,25,0,93,94.1,116.4
8,201112260GSW,"10:30 PM, December 26, 2011",2012,"Oracle Arena, Oakland, California",Chicago Bulls,Golden State Warriors,"19,596",92.9,Eric Lewis, Tre Maddox, Ed Malloy,22,19,20,30,0,91,98.0,106.6,30,27,21,21,0,99,106.6,98.0
9,201112260IND,"7:00 PM, December 26, 2011",2012,"Bankers Life Fieldhouse, Indianapolis, Indiana",Detroit Pistons,Indiana Pacers,"18,165",87.1,Courtney Kirkland, Ken Mauer, Leroy Richardson,17,21,20,21,0,79,90.7,104.4,26,26,24,15,0,91,104.4,90.7
10,201112260MIN,"8:00 PM, December 26, 2011",2012,"Target Center, Minneapolis, Minnesota",Oklahoma City Thunder,Minnesota Timberwolves,"19,406",97.7,Derrick Stafford, James Williams, Sean Wright,23,29,26,26,0,104,106.4,102.3,24,22,26,28,0,100,102.3,106.4
11,201112260ORL,"7:00 PM, December 26, 2011",2012,"Amway Center, Orlando, Florida",Houston Rockets,Orlando Magic,"18,846",88.3,Dan Crawford, Kane Fitzgerald, Scott Wall,23,27,23,22,0,95,107.6,117.8,27,26,24,27,0,104,117.8,107.6
12,201112260PHO,"9:00 PM, December 26, 2011",2012,"US Airways Center, Phoenix, Arizona",New Orleans Hornets,Phoenix Suns,"17,776",88.5,Tony Brothers, Tommy Nunez, Greg Willard,23,24,15,23,0,85,96.0,94.9,20,21,24,19,0,84,94.9,96.0
13,201112260POR,"10:00 PM, December 26, 2011",2012,"Rose Garden Arena, Portland, Oregon",Philadelphia 76ers,Portland Trail Blazers,"20,509",100.0,Bennie Adams, Derek Richardson, Gary Zielinski,15,29,28,31,0,103,103.0,107.0,26,22,29,30,0,107,107.0,103.0
14,201112260SAC,"10:00 PM, December 26, 2011",2012,"Power Balance Pavilion, Sacramento, California",Los Angeles Lakers,Sacramento Kings,"17,317",88.3,Mark Ayotte, Ron Garretson, Scott Twardoski,20,20,24,27,0,91,103.0,113.2,21,28,29,22,0,100,113.2,103.0
15,201112260SAS,"8:30 PM, December 26, 2011",2012,"AT&T Center, San Antonio, Texas",Memphis Grizzlies,San Antonio Spurs,"18,581",94.1,Tony Brown, Scott Foster, Josh Tiven,22,22,14,24,0,82,87.1,100.9,14,29,29,23,0,95,100.9,87.1
16,201112260WAS,"7:00 PM, December 26, 2011",2012,"Verizon Center, Washington, District of Columbia",New Jersey Nets,Washington Wizards,"17,102",89.7,James Capers, David Jones, Karl Lane,13,24,29,24,0,90,100.3,93.6,26,19,22,17,0,84,93.6,100.3
17,201112270LAL,"10:30 PM, December 27, 2011",2012,"STAPLES Center, Los Angeles, California",Utah Jazz,Los Angeles Lakers,"18,997",83.5,Brian Forte, John Goble, Tom Washington,17,14,15,25,0,71,85.0,114.9,18,23,30,25,0,96,114.9,85.0
18,201112270MIA,"8:00 PM, December 27, 2011",2012,"AmericanAirlines Arena, Miami, Florida",Boston Celtics,Miami Heat,"20,166",102.3,Dick Bavetta, Dan Crawford, Olandis Poole,27,27,29,24,0,107,104.6,112.4,30,39,22,24,0,115,112.4,104.6
19,201112270MIL,"8:30 PM, December 27, 2011",2012,"Bradley Center, Milwaukee, Wisconsin",Minnesota Timberwolves,Milwaukee Bucks,"17,352",97.0,Eric Dalen, Pat Fraher, Monty McCutchen,30,18,20,27,0,95,98.0,101.1,32,28,19,19,0,98,101.1,98.0
20,201112270NJN,"7:30 PM, December 27, 2011",2012,"Prudential Center, Newark, New Jersey",Atlanta Hawks,New Jersey Nets,"18,711",87.5,Matt Boland, Kevin Fehr, Bill Spooner,28,24,25,29,0,106,121.2,80.0,11,19,25,15,0,70,80.0,121.2
21,201112270POR,"10:00 PM, December 27, 2011",2012,"Rose Garden Arena, Portland, Oregon",Sacramento Kings,Portland Trail Blazers,"20,350",89.8,Curtis Blair, Eric Lewis, Ed Malloy,25,21,19,14,0,79,87.9,112.4,23,23,28,27,0,101,112.4,87.9
22,201112280ATL,"7:30 PM, December 28, 2011",2012,"Philips Arena, Atlanta, Georgia",Washington Wizards,Atlanta Hawks,"17,750",91.8,Mark Lindsay, Violet Palmer, Jason Phillips,17,25,22,19,0,83,90.4,110.0,26,29,30,16,0,101,110.0,90.4
23,201112280CHA,"7:00 PM, December 28, 2011",2012,"Time Warner Cable Arena, Charlotte, North Carolina",Miami Heat,Charlotte Bobcats,"19,614",93.1,James Capers, Derrick Collins, J.T. Orr,20,25,24,27,0,96,103.2,102.1,32,28,10,25,0,95,102.1,103.2
24,201112280DEN,"9:00 PM, December 28, 2011",2012,"Pepsi Center, Denver, Colorado",Utah Jazz,Denver Nuggets,"19,155",102.4,Bennie Adams, Ron Garretson, Scott Twardoski,23,23,20,34,0,100,97.6,114.2,28,35,25,29,0,117,114.2,97.6
25,201112280DET,"7:30 PM, December 28, 2011",2012,"The Palace of Auburn Hills, Auburn Hills, Michigan",Cleveland Cavaliers,Detroit Pistons,"22,076",87.4,Brent Barnaky, Michael Smith, Derrick Stafford,25,25,29,26,0,105,120.2,101.8,23,16,30,20,0,89,101.8,120.2
26,201112280GSW,"10:30 PM, December 28, 2011",2012,"Oracle Arena, Oakland, California",New York Knicks,Golden State Warriors,"19,596",89.0,Tony Brothers, Tommy Nunez, Greg Willard,23,20,21,14,0,78,87.6,103.3,21,16,27,28,0,92,103.3,87.6
27,201112280MEM,"8:00 PM, December 28, 2011",2012,"FedEx Forum, Memphis, Tennessee",Oklahoma City Thunder,Memphis Grizzlies,"18,119",88.6,Kane Fitzgerald, Ken Mauer, Leroy Richardson,23,31,18,26,0,98,110.6,107.2,20,29,21,25,0,95,107.2,110.6
28,201112280NOH,"8:00 PM, December 28, 2011",2012,"New Orleans Arena, New Orleans, Louisiana",Boston Celtics,New Orleans Hornets,"17,802",83.0,Tony Brown, Scott Foster, Josh Tiven,18,21,24,15,0,78,94.0,116.9,24,24,24,25,0,97,116.9,94.0
29,201112280PHO,"9:00 PM, December 28, 2011",2012,"US Airways Center, Phoenix, Arizona",Philadelphia 76ers,Phoenix Suns,"16,360",89.9,Brian Forte, John Goble, Tom Washington,25,23,32,23,0,103,114.6,92.3,18,16,20,29,0,83,92.3,114.6
30,201112280SAS,"8:30 PM, December 28, 2011",2012,"AT&T Center, San Antonio, Texas",Los Angeles Clippers,San Antonio Spurs,"18,581",90.0,Nick Buchert, Bill Kennedy, Rodney Mott,19,35,17,19,0,90,100.0,127.8,26,32,38,19,0,115,127.8,100.0
31,201112280TOR,"6:00 PM, December 28, 2011",2012,"Air Canada Centre, Toronto, Canada",Indiana Pacers,Toronto Raptors,"19,800",90.9,Mike Callahan, David Jones, Eli Roe,18,20,25,27,0,90,99.0,93.5,11,23,21,30,0,85,93.5,99.0
32,201112290HOU,"8:00 PM, December 29, 2011",2012,"Toyota Center, Houston, Texas",San Antonio Spurs,Houston Rockets,"18,267",86.8,Mark Ayotte, Kevin Fehr, Ron Garretson,18,17,24,26,0,85,97.9,121.0,23,30,25,27,0,105,121.0,97.9
33,201112290LAL,"10:30 PM, December 29, 2011",2012,"STAPLES Center, Los Angeles, California",New York Knicks,Los Angeles Lakers,"18,997",86.6,Curtis Blair, Eric Lewis, Ed Malloy,24,27,21,10,0,82,94.7,114.4,31,32,17,19,0,99,114.4,94.7
34,201112290OKC,"8:00 PM, December 29, 2011",2012,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Dallas Mavericks,Oklahoma City Thunder,"18,203",94.9,Joe Crawford, Scott Wall, Zach Zarba,29,23,24,26,0,102,107.5,109.6,28,28,22,26,0,104,109.6,107.5
