Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201301010DEN,"9:00 PM, January 1, 2013",2013,"Pepsi Center, Denver, Colorado",Los Angeles Clippers,Denver Nuggets,"19,155",89.3,David Jones, Mark Lindsay, Sean Wright,19,24,16,19,0,78,87.4,103.1,21,27,27,17,0,92,103.1,87.4
1,201301010DET,"7:30 PM, January 1, 2013",2013,"The Palace of Auburn Hills, Auburn Hills, Michigan",Sacramento Kings,Detroit Pistons,"12,175",87.6,Brent Barnaky, Marc Davis, Leroy Richardson,28,20,19,30,0,97,110.7,117.5,27,31,22,23,0,103,117.5,110.7
2,201301010LAL,"10:30 PM, January 1, 2013",2013,"STAPLES Center, Los Angeles, California",Philadelphia 76ers,Los Angeles Lakers,"18,997",98.6,Jason Phillips, Olandis Poole, Leon Wood,28,26,27,22,0,103,104.5,100.4,25,25,23,26,0,99,100.4,104.5
3,201301010NOH,"8:00 PM, January 1, 2013",2013,"New Orleans Arena, New Orleans, Louisiana",Atlanta Hawks,New Orleans Hornets,"12,712",82.9,Mark Ayotte, Dan Crawford, Courtney Kirkland,22,22,28,23,0,95,114.7,103.8,26,24,14,22,0,86,103.8,114.7
4,201301010NYK,"7:30 PM, January 1, 2013",2013,"Madison Square Garden (IV), New York, New York",Portland Trail Blazers,New York Knicks,"19,033",89.3,Ed Malloy, Kevin Scott, Gary Zielinski,30,28,20,27,0,105,117.6,112.0,23,24,24,29,0,100,112.0,117.6
5,201301010WAS,"6:00 PM, January 1, 2013",2013,"Verizon Center, Washington, District of Columbia",Dallas Mavericks,Washington Wizards,"14,456",90.2,Brian Forte, Marat Kogut, Rodney Mott,23,25,35,20,0,103,114.2,104.3,29,23,19,23,0,94,104.3,114.2
6,201301020BOS,"7:30 PM, January 2, 2013",2013,"TD Garden, Boston, Massachusetts",Memphis Grizzlies,Boston Celtics,"18,624",83.3,Joe Crawford, Leroy Richardson, James Williams,25,25,25,18,0,93,111.6,99.6,26,15,18,24,0,83,99.6,111.6
7,201301020CLE,"7:00 PM, January 2, 2013",2013,"Quicken Loans Arena, Cleveland, Ohio",Sacramento Kings,Cleveland Cavaliers,"12,331",91.1,Nick Buchert, Scott Foster, Gary Zielinski,28,24,22,23,0,97,106.4,103.2,25,28,18,23,0,94,103.2,106.4
8,201301020GSW,"10:30 PM, January 2, 2013",2013,"Oracle Arena, Oakland, California",Los Angeles Clippers,Golden State Warriors,"19,596",98.0,Derrick Collins, Derek Richardson, Tom Washington,24,25,15,30,0,94,95.9,117.3,33,29,20,33,0,115,117.3,95.9
9,201301020HOU,"8:00 PM, January 2, 2013",2013,"Toyota Center, Houston, Texas",New Orleans Hornets,Houston Rockets,"18,198",92.4,Dick Bavetta, Curtis Blair, Michael Smith,23,21,22,26,0,92,99.6,112.6,21,28,25,30,0,104,112.6,99.6
10,201301020IND,"7:00 PM, January 2, 2013",2013,"Bankers Life Fieldhouse, Indianapolis, Indiana",Washington Wizards,Indiana Pacers,"11,182",94.7,Sean Corbin, Marc Davis, Josh Tiven,18,21,19,23,0,81,85.5,94.0,31,16,20,22,0,89,94.0,85.5
11,201301020MIA,"7:30 PM, January 2, 2013",2013,"AmericanAirlines Arena, Miami, Florida",Dallas Mavericks,Miami Heat,"20,102",94.2,Mark Ayotte, James Capers, Eric Lewis,30,22,27,24,6,109,104.8,114.4,22,28,31,22,16,119,114.4,104.8
12,201301020MIL,"8:00 PM, January 2, 2013",2013,"BMO Harris Bradley Center, Milwaukee, Wisconsin",San Antonio Spurs,Milwaukee Bucks,"15,084",98.6,Brent Barnaky, Pat Fraher, Zach Zarba,33,36,24,24,0,117,118.7,111.6,22,30,29,29,0,110,111.6,118.7
13,201301020OKC,"8:00 PM, January 2, 2013",2013,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Brooklyn Nets,Oklahoma City Thunder,"18,203",90.4,Dan Crawford, Courtney Kirkland, Violet Palmer,33,28,15,34,0,110,121.7,102.9,19,26,27,21,0,93,102.9,121.7
14,201301020ORL,"7:00 PM, January 2, 2013",2013,"Amway Center, Orlando, Florida",Chicago Bulls,Orlando Magic,"18,846",83.8,Tony Brothers, David Guthrie, Tre Maddox,29,25,28,14,0,96,114.6,112.2,28,18,25,23,0,94,112.2,114.6
15,201301020PHO,"9:00 PM, January 2, 2013",2013,"US Airways Center, Phoenix, Arizona",Philadelphia 76ers,Phoenix Suns,"16,034",93.1,John Goble, Ken Mauer, J.T. Orr,24,25,17,23,0,89,95.6,102.0,31,17,27,20,0,95,102.0,95.6
16,201301020TOR,"7:00 PM, January 2, 2013",2013,"Air Canada Centre, Toronto, Canada",Portland Trail Blazers,Toronto Raptors,"18,117",85.7,Eric Dalen, Bennett Salvatore, Scott Wall,17,22,22,18,0,79,92.2,119.0,24,31,23,24,0,102,119.0,92.2
17,201301020UTA,"9:00 PM, January 2, 2013",2013,"EnergySolutions Arena, Salt Lake City, Utah",Minnesota Timberwolves,Utah Jazz,"19,120",88.6,Tony Brown, Mark Lindsay, Monty McCutchen,24,21,21,18,0,84,94.9,119.7,23,30,26,27,0,106,119.7,94.9
18,201301030DEN,"9:00 PM, January 3, 2013",2013,"Pepsi Center, Denver, Colorado",Minnesota Timberwolves,Denver Nuggets,"16,921",89.3,John Goble, Jason Phillips, Olandis Poole,23,24,22,32,0,101,113.1,108.6,25,18,27,27,0,97,108.6,113.1
19,201301030NYK,"7:30 PM, January 3, 2013",2013,"Madison Square Garden (IV), New York, New York",San Antonio Spurs,New York Knicks,"19,033",89.3,Nick Buchert, Kane Fitzgerald, Rodney Mott,19,21,20,23,0,83,93.0,112.0,22,20,25,33,0,100,112.0,93.0
20,201301040BOS,"8:00 PM, January 4, 2013",2013,"TD Garden, Boston, Massachusetts",Indiana Pacers,Boston Celtics,"18,624",95.5,James Capers, Courtney Kirkland, Marat Kogut,16,19,16,24,0,75,78.5,98.4,15,32,22,25,0,94,98.4,78.5
21,201301040CHA,"7:00 PM, January 4, 2013",2013,"Time Warner Cable Arena, Charlotte, North Carolina",Cleveland Cavaliers,Charlotte Bobcats,"15,576",97.3,Curtis Blair, Dan Crawford, Pat Fraher,29,33,24,20,0,106,109.0,106.9,23,25,26,30,0,104,106.9,109.0
22,201301040DET,"7:30 PM, January 4, 2013",2013,"The Palace of Auburn Hills, Auburn Hills, Michigan",Atlanta Hawks,Detroit Pistons,"14,832",90.8,Kevin Fehr, Bennett Salvatore, Gary Zielinski,20,16,26,22,0,84,92.5,93.6,25,26,23,11,0,85,93.6,92.5
23,201301040LAC,"10:30 PM, January 4, 2013",2013,"STAPLES Center, Los Angeles, California",Los Angeles Lakers,Los Angeles Clippers,"20,179",91.5,Tony Brown, Karl Lane, Monty McCutchen,22,29,20,31,0,102,111.5,117.0,29,32,26,20,0,107,117.0,111.5
24,201301040MEM,"8:00 PM, January 4, 2013",2013,"FedEx Forum, Memphis, Tennessee",Portland Trail Blazers,Memphis Grizzlies,"15,823",84.6,Brent Barnaky, Sean Corbin, Bill Kennedy,24,23,25,14,0,86,101.6,99.3,25,25,22,12,0,84,99.3,101.6
25,201301040MIA,"8:00 PM, January 4, 2013",2013,"AmericanAirlines Arena, Miami, Florida",Chicago Bulls,Miami Heat,"20,138",84.3,Brian Forte, Ed Malloy, Leroy Richardson,26,23,26,21,0,96,113.8,105.5,22,26,18,23,0,89,105.5,113.8
26,201301040MIL,"8:30 PM, January 4, 2013",2013,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Houston Rockets,Milwaukee Bucks,"15,867",101.4,Kane Fitzgerald, Scott Foster, Josh Tiven,23,24,30,38,0,115,113.4,99.6,21,37,14,29,0,101,99.6,113.4
27,201301040OKC,"8:00 PM, January 4, 2013",2013,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Philadelphia 76ers,Oklahoma City Thunder,"18,203",93.9,Matt Boland, Mark Lindsay, Bill Spooner,21,21,24,19,0,85,90.5,116.1,22,24,32,31,0,109,116.1,90.5
28,201301040PHO,"9:00 PM, January 4, 2013",2013,"US Airways Center, Phoenix, Arizona",Utah Jazz,Phoenix Suns,"14,874",91.1,Derrick Collins, Ron Garretson, Scott Twardoski,25,17,29,16,0,87,95.5,87.8,31,9,22,18,0,80,87.8,95.5
29,201301040TOR,"7:00 PM, January 4, 2013",2013,"Air Canada Centre, Toronto, Canada",Sacramento Kings,Toronto Raptors,"17,824",93.0,David Guthrie, Kevin Scott, Zach Zarba,23,31,28,23,0,105,112.9,103.2,22,31,10,33,0,96,103.2,112.9
30,201301040WAS,"7:00 PM, January 4, 2013",2013,"Verizon Center, Washington, District of Columbia",Brooklyn Nets,Washington Wizards,"16,006",91.9,Mark Ayotte, Joe Crawford, Tre Maddox,20,32,26,15,22,115,103.6,101.8,30,25,24,14,20,113,101.8,103.6
31,201301050ATL,"7:00 PM, January 5, 2013",2013,"Philips Arena, Atlanta, Georgia",Boston Celtics,Atlanta Hawks,"19,159",84.0,Rodney Mott, Eli Roe, Scott Wall,18,20,33,18,0,89,106.0,96.4,31,22,9,19,0,81,96.4,106.0
32,201301050BRK,"7:30 PM, January 5, 2013",2013,"Barclays Center, Brooklyn, New York",Sacramento Kings,Brooklyn Nets,"17,732",83.1,David Jones, Eric Lewis, J.T. Orr,31,16,25,21,0,93,112.0,136.0,36,29,23,25,0,113,136.0,112.0
33,201301050CLE,"7:30 PM, January 5, 2013",2013,"Quicken Loans Arena, Cleveland, Ohio",Houston Rockets,Cleveland Cavaliers,"16,866",95.5,Tony Brothers, James Williams, Sean Wright,20,34,24,34,0,112,117.3,108.9,26,24,28,26,0,104,108.9,117.3
34,201301050DAL,"8:30 PM, January 5, 2013",2013,"American Airlines Center, Dallas, Texas",New Orleans Hornets,Dallas Mavericks,"20,338",85.0,Pat Fraher, Bill Kennedy, Haywoode Workman,25,15,23,26,10,99,105.5,102.3,23,24,20,22,7,96,102.3,105.5
35,201301050DEN,"9:00 PM, January 5, 2013",2013,"Pepsi Center, Denver, Colorado",Utah Jazz,Denver Nuggets,"19,155",96.7,Bennie Adams, Karl Lane, Tom Washington,23,22,27,19,0,91,94.1,113.7,21,28,34,27,0,110,113.7,94.1
36,201301050IND,"7:00 PM, January 5, 2013",2013,"Bankers Life Fieldhouse, Indianapolis, Indiana",Milwaukee Bucks,Indiana Pacers,"15,329",87.3,Matt Boland, Nick Buchert, Michael Smith,21,26,17,16,0,80,91.7,108.9,21,31,25,18,0,95,108.9,91.7
