Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200405020NOH,"1:00 PM, May 2, 2004",2004,Miami Heat,New Orleans Hornets,1,Dwyane Wade,47:00,10,17,.588,1,1,1.000,6,8,.750,2,5,7,6,0,1,4,3,27,-6,.658,.618,.059,.471,4.3,11.9,7.9,32.6,0.0,1.5,16.3,23.6,122,104
1,200405020NOH,"1:00 PM, May 2, 2004",2004,Miami Heat,New Orleans Hornets,1,Lamar Odom,43:00,3,12,.250,1,3,.333,2,4,.500,4,7,11,4,1,0,6,6,9,-8,.327,.292,.250,.333,9.5,18.2,13.6,17.4,1.2,0.0,30.4,20.7,64,100
2,200405020NOH,"1:00 PM, May 2, 2004",2004,Miami Heat,New Orleans Hornets,1,Eddie Jones,40:00,6,13,.462,2,6,.333,9,10,.900,0,4,4,1,1,3,4,3,23,+4,.661,.538,.462,.769,0.0,11.2,5.3,5.5,1.3,5.3,18.7,24.2,115,98
3,200405020NOH,"1:00 PM, May 2, 2004",2004,Miami Heat,New Orleans Hornets,1,Caron Butler,35:00,7,14,.500,0,0,,0,1,.000,1,7,8,1,3,0,3,3,14,-1,.485,.500,.000,.071,2.9,22.3,12.2,7.1,4.6,0.0,17.2,22.5,86,92
4,200405020NOH,"1:00 PM, May 2, 2004",2004,Miami Heat,New Orleans Hornets,1,Brian Grant,34:00,3,8,.375,0,0,,0,0,,5,5,10,1,1,0,1,4,6,+10,.375,.375,.000,.000,15.0,16.4,15.7,5.7,1.6,0.0,11.1,12.0,95,100
5,200405020NOH,"1:00 PM, May 2, 2004",2004,Miami Heat,New Orleans Hornets,0,Udonis Haslem,16:00,0,2,.000,0,0,,3,4,.750,3,0,3,0,1,0,0,0,3,-18,.113,.000,.750,.250,0.0,7.0,3.3,0.0,0.0,0.0,18.4,15.3,23,107
6,200405020NOH,"1:00 PM, May 2, 2004",2004,Miami Heat,New Orleans Hornets,0,Rafer Alston,16:00,0,4,.000,0,3,.000,1,1,1.000,0,1,1,0,0,0,1,0,1,-16,.399,.000,.000,2.000,19.1,0.0,10.0,0.0,3.4,0.0,0.0,10.6,119,102
7,200405020NOH,"1:00 PM, May 2, 2004",2004,Miami Heat,New Orleans Hornets,0,Rasual Butler,9:00,0,5,.000,0,3,.000,0,0,,0,2,2,1,0,0,0,1,0,+5,.000,.000,.600,.000,0.0,24.8,11.9,18.4,0.0,0.0,0.0,25.1,12,100
8,200405020NOH,"1:00 PM, May 2, 2004",2004,New Orleans Hornets,Miami Heat,1,Baron Davis,43:00,6,19,.316,1,5,.200,2,2,1.000,1,4,5,12,2,1,2,2,15,+10,.377,.342,.263,.105,2.6,9.5,6.2,44.2,2.5,1.9,9.1,23.6,97,93
9,200405020NOH,"1:00 PM, May 2, 2004",2004,New Orleans Hornets,Miami Heat,1,P.J. Brown,41:00,7,12,.583,0,0,,2,3,.667,2,7,9,3,1,1,1,2,16,+3,.601,.583,.000,.250,5.4,17.4,11.7,12.2,1.3,2.0,7.0,16.2,123,91
