Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201201010CHI,"8:00 PM, January 1, 2012",2012,"United Center, Chicago, Illinois",Memphis Grizzlies,Chicago Bulls,"22,763",89.7,Violet Palmer, Eli Roe, Derrick Stafford,12,16,16,20,0,64,71.3,115.9,25,29,30,20,0,104,115.9,71.3
1,201201010CLE,"6:00 PM, January 1, 2012",2012,"Quicken Loans Arena, Cleveland, Ohio",New Jersey Nets,Cleveland Cavaliers,"15,084",91.0,David Jones, Mark Lindsay, Derek Richardson,27,22,18,15,0,82,90.1,107.7,24,19,30,25,0,98,107.7,90.1
2,201201010DEN,"8:00 PM, January 1, 2012",2012,"Pepsi Center, Denver, Colorado",Los Angeles Lakers,Denver Nuggets,"19,155",97.3,Bill Kennedy, Tommy Nunez, Leon Wood,21,15,35,19,0,90,92.5,101.8,26,21,25,27,0,99,101.8,92.5
3,201201010LAC,"9:30 PM, January 1, 2012",2012,"STAPLES Center, Los Angeles, California",Portland Trail Blazers,Los Angeles Clippers,"19,060",95.4,Brian Forte, John Goble, Tom Washington,17,19,16,36,0,88,92.3,97.5,21,23,25,24,0,93,97.5,92.3
4,201201010MIA,"6:00 PM, January 1, 2012",2012,"AmericanAirlines Arena, Miami, Florida",Charlotte Bobcats,Miami Heat,"20,016",103.1,Bennie Adams, Nick Buchert, Ken Mauer,15,22,27,26,0,90,87.3,125.2,33,32,27,37,0,129,125.2,87.3
5,201201010MIN,"7:00 PM, January 1, 2012",2012,"Target Center, Minneapolis, Minnesota",Dallas Mavericks,Minnesota Timberwolves,"15,115",93.2,Tony Brothers, Kevin Cutler, David Guthrie,25,16,28,13,0,82,88.0,106.2,25,25,24,25,0,99,106.2,88.0
6,201201010ORL,"6:00 PM, January 1, 2012",2012,"Amway Center, Orlando, Florida",Toronto Raptors,Orlando Magic,"18,846",86.7,Monty McCutchen, Leroy Richardson, Scott Twardoski,27,25,29,15,0,96,110.7,117.7,18,29,23,32,0,102,117.7,110.7
7,201201010SAC,"9:00 PM, January 1, 2012",2012,"Power Balance Pavilion, Sacramento, California",New Orleans Hornets,Sacramento Kings,"13,628",90.2,Matt Boland, Marc Davis, Marat Kogut,22,18,18,22,0,80,88.6,106.4,21,17,30,28,0,96,106.4,88.6
8,201201010WAS,"6:00 PM, January 1, 2012",2012,"Verizon Center, Washington, District of Columbia",Boston Celtics,Washington Wizards,"17,458",90.2,Eric Dalen, Bill Spooner, James Williams,28,23,22,21,0,94,104.2,95.3,17,17,26,26,0,86,95.3,104.2
9,201201020BOS,"7:30 PM, January 2, 2012",2012,"TD Garden, Boston, Massachusetts",Washington Wizards,Boston Celtics,"18,624",90.2,Eli Roe, Greg Willard, Zach Zarba,24,24,22,22,0,92,102.0,110.9,23,24,22,31,0,100,110.9,102.0
10,201201020DAL,"8:30 PM, January 2, 2012",2012,"American Airlines Center, Dallas, Texas",Oklahoma City Thunder,Dallas Mavericks,"20,108",87.1,Brent Barnaky, James Capers, Derrick Collins,20,27,18,22,0,87,99.8,114.8,20,34,24,22,0,100,114.8,99.8
