Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201804010ATL,"6:00 PM, April 1, 2018",2018,"Philips Arena, Atlanta, Georgia",Orlando Magic,Atlanta Hawks,"13,587",93.0,Marc Davis, J.B. DeRosa, Karl Lane,18,25,21,24,0,88,94.6,101.0,21,35,13,25,0,94,101.0,94.6
1,201804010BRK,"6:00 PM, April 1, 2018",2018,"Barclays Center, Brooklyn, New York",Detroit Pistons,Brooklyn Nets,"16,097",96.5,Derrick Collins, David Guthrie, Jonathan Sterling,33,29,21,25,0,108,111.9,99.4,28,20,22,26,0,96,99.4,111.9
2,201804010CHI,"3:30 PM, April 1, 2018",2018,"United Center, Chicago, Illinois",Washington Wizards,Chicago Bulls,"20,466",96.1,Jason Goldenberg, Kevin Scott, Derrick Stafford,27,32,16,19,0,94,97.8,117.6,36,32,19,26,0,113,117.6,97.8
3,201804010CHO,"1:00 PM, April 1, 2018",2018,"Spectrum Center, Charlotte, North Carolina",Philadelphia 76ers,Charlotte Hornets,"17,005",102.1,Kevin Cutler, Scott Foster, Haywoode Workman,28,32,31,28,0,119,116.5,99.9,29,22,27,24,0,102,99.9,116.5
4,201804010CLE,"6:00 PM, April 1, 2018",2018,"Quicken Loans Arena, Cleveland, Ohio",Dallas Mavericks,Cleveland Cavaliers,"20,562",93.4,Gediminas Petraitis, Dedric Taylor, Sean Wright,25,22,30,10,0,87,93.1,104.9,18,30,25,25,0,98,104.9,93.1
5,201804010DEN,"8:00 PM, April 1, 2018",2018,"Pepsi Center, Denver, Colorado",Milwaukee Bucks,Denver Nuggets,"19,520",97.2,Bennie Adams, Tony Brothers, Nick Buchert,34,20,38,19,14,125,116.5,119.3,22,41,16,32,17,128,119.3,116.5
6,201804010GSW,"8:30 PM, April 1, 2018",2018,"Oracle Arena, Oakland, California",Phoenix Suns,Golden State Warriors,"19,596",100.1,Brent Barnaky, Leon Wood, Zach Zarba,24,35,18,30,0,107,106.8,116.8,22,36,36,23,0,117,116.8,106.8
7,201804010LAC,"3:30 PM, April 1, 2018",2018,"STAPLES Center, Los Angeles, California",Indiana Pacers,Los Angeles Clippers,"15,866",86.5,Mark Ayotte, Tre Maddox, Ken Mauer,22,28,26,35,0,111,128.3,120.2,30,21,27,26,0,104,120.2,128.3
8,201804010LAL,"9:30 PM, April 1, 2018",2018,"STAPLES Center, Los Angeles, California",Sacramento Kings,Los Angeles Lakers,"18,997",89.9,Mike Callahan, Brian Forte, Derek Richardson,19,24,17,24,0,84,93.4,92.3,22,21,21,19,0,83,92.3,93.4
9,201804010MIN,"7:00 PM, April 1, 2018",2018,"Target Center, Minneapolis, Minnesota",Utah Jazz,Minnesota Timberwolves,"18,978",97.5,Ron Garretson, Scott Wall, Tom Washington,28,33,26,34,0,121,124.2,99.5,26,24,21,26,0,97,99.5,124.2
10,201804010NOP,"6:00 PM, April 1, 2018",2018,"Smoothie King Center, New Orleans, Louisiana",Oklahoma City Thunder,New Orleans Pelicans,"18,500",106.3,Curtis Blair, Michael Smith, Bill Spooner,20,33,27,29,0,109,102.5,97.8,28,22,25,29,0,104,97.8,102.5
11,201804010POR,"9:00 PM, April 1, 2018",2018,"Moda Center, Portland, Oregon",Memphis Grizzlies,Portland Trail Blazers,"19,545",98.4,Kane Fitzgerald, Courtney Kirkland, Leroy Richardson,24,27,24,23,0,98,99.5,114.8,32,23,43,15,0,113,114.8,99.5
12,201804010SAS,"3:30 PM, April 1, 2018",2018,"AT&T Center, San Antonio, Texas",Houston Rockets,San Antonio Spurs,"18,418",88.8,Tyler Ford, Bill Kennedy, Mark Lindsay,17,21,28,17,0,83,93.5,112.6,26,20,29,25,0,100,112.6,93.5
13,201804030CHI,"8:00 PM, April 3, 2018",2018,"United Center, Chicago, Illinois",Charlotte Hornets,Chicago Bulls,"20,139",101.4,Kane Fitzgerald, Jacyn Goble, Gary Zielinski,22,25,32,35,0,114,112.5,118.4,19,34,33,34,0,120,118.4,112.5
14,201804030CLE,"7:00 PM, April 3, 2018",2018,"Quicken Loans Arena, Cleveland, Ohio",Toronto Raptors,Cleveland Cavaliers,"20,562",98.8,David Guthrie, Eric Lewis, Scott Twardoski,24,28,26,28,0,106,107.3,113.3,28,32,26,26,0,112,113.3,107.3
15,201804030DAL,"8:30 PM, April 3, 2018",2018,"American Airlines Center, Dallas, Texas",Portland Trail Blazers,Dallas Mavericks,"19,624",100.7,Kevin Cutler, Marat Kogut, Bill Spooner,22,27,29,31,0,109,108.2,114.2,22,28,32,33,0,115,114.2,108.2
16,201804030DEN,"9:00 PM, April 3, 2018",2018,"Pepsi Center, Denver, Colorado",Indiana Pacers,Denver Nuggets,"14,743",97.0,James Capers, Tyler Ford, Karl Lane,26,20,27,31,0,104,107.3,110.3,27,22,28,30,0,107,110.3,107.3
17,201804030HOU,"8:00 PM, April 3, 2018",2018,"Toyota Center, Houston, Texas",Washington Wizards,Houston Rockets,"18,055",94.5,Marc Davis, J.T. Orr, Ben Taylor,24,25,26,29,0,104,110.1,127.0,35,36,24,25,0,120,127.0,110.1
18,201804030LAC,"10:30 PM, April 3, 2018",2018,"STAPLES Center, Los Angeles, California",San Antonio Spurs,Los Angeles Clippers,"17,449",99.3,Mike Callahan, Gediminas Petraitis, James Williams,31,25,27,27,0,110,110.7,113.8,17,32,23,41,0,113,113.8,110.7
19,201804030MIA,"7:30 PM, April 3, 2018",2018,"AmericanAirlines Arena, Miami, Florida",Atlanta Hawks,Miami Heat,"19,600",96.5,Curtis Blair, Bill Kennedy, Michael Smith,25,31,22,20,0,98,101.6,104.7,30,22,26,23,0,101,104.7,101.6
