Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200105010DAL,"9:30 PM, May 1, 2001",2001,"Reunion Arena, Dallas, Texas",Utah Jazz,Dallas Mavericks,"18,300",86.4,Bernie Fryer, Steve Javie, Mark Wunderlich,24,18,21,14,0,77,89.1,123.8,17,28,36,26,0,107,123.8,89.1
1,200105010ORL,"7:00 PM, May 1, 2001",2001,"TD Waterhouse Centre, Orlando, Florida",Milwaukee Bucks,Orlando Magic,"17,248",90.8,Jim Clark, Joe Crawford, Joe DeRosa,22,35,40,15,0,112,123.3,114.5,36,25,26,17,0,104,114.5,123.3
2,200105020IND,"9:00 PM, May 2, 2001",2001,"Conseco Fieldhouse, Indianapolis, Indiana",Philadelphia 76ers,Indiana Pacers,"18,345",83.0,Mike Mathis, Monty McCutchen, Bennett Salvatore,25,17,22,24,0,88,106.0,102.4,27,21,21,16,0,85,102.4,106.0
3,200105020PHO,"10:30 PM, May 2, 2001",2001,"America West Arena, Phoenix, Arizona",Sacramento Kings,Phoenix Suns,"18,836",88.4,Scott Foster, Hue Hollins, Jack Nies,14,22,23,30,0,89,100.7,92.8,29,18,16,19,0,82,92.8,100.7
4,200105020TOR,"8:00 PM, May 2, 2001",2001,"Air Canada Centre, Toronto, Canada",New York Knicks,Toronto Raptors,"20,282",89.7,Dick Bavetta, Mike Callahan, Don Vaden,22,19,23,29,0,93,103.7,111.5,26,18,26,30,0,100,111.5,103.7
5,200105030UTA,"9:00 PM, May 3, 2001",2001,"Delta Center, Salt Lake City, Utah",Dallas Mavericks,Utah Jazz,"19,911",79.1,Bob Delaney, Hugh Evans, Joe Forte,16,17,24,27,0,84,106.2,105.0,20,28,23,12,0,83,105.0,106.2
6,200105040NYK,"8:00 PM, May 4, 2001",2001,"Madison Square Garden (IV), New York, New York",Toronto Raptors,New York Knicks,"19,763",84.1,Steve Javie, Eddie F. Rush, Bennett Salvatore,25,24,21,23,0,93,110.6,105.9,24,19,16,30,0,89,105.9,110.6
7,200105050SAS,"6:30 PM, May 5, 2001",2001,"Alamodome, San Antonio, Texas",Dallas Mavericks,San Antonio Spurs,"32,798",89.2,Dick Bavetta, Terry Durham, Derrick Stafford,11,23,19,25,0,78,87.4,105.4,16,31,29,18,0,94,105.4,87.4
8,200105060LAL,"3:00 PM, May 6, 2001",2001,"STAPLES Center, Los Angeles, California",Sacramento Kings,Los Angeles Lakers,"18,997",98.4,Joe Crawford, Ron Garretson, Bill Spooner,30,24,24,27,0,105,106.7,109.7,28,25,31,24,0,108,109.7,106.7
9,200105060MIL,"12:40 PM, May 6, 2001",2001,"Bradley Center, Milwaukee, Wisconsin",Charlotte Hornets,Milwaukee Bucks,"18,717",91.1,Hugh Evans, Ronnie Nunn, Mark Wunderlich,24,16,33,19,0,92,101.0,114.2,27,28,23,26,0,104,114.2,101.0
10,200105060PHI,"5:30 PM, May 6, 2001",2001,"First Union Center, Philadelphia, Pennsylvania",Toronto Raptors,Philadelphia 76ers,"20,892",95.2,Bernie Fryer, Luis Grillo, Jack Nies,21,26,26,23,0,96,100.9,97.7,17,20,24,32,0,93,97.7,100.9
