Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201611010CLE,"6:00 PM, November 1, 2016",2017,"Quicken Loans Arena, Cleveland, Ohio",Houston Rockets,Cleveland Cavaliers,"20,562",92.8,Kevin Cutler, Courtney Kirkland, Sean Wright,35,24,25,36,0,120,129.3,138.0,29,34,22,43,0,128,138.0,129.3
1,201611010DET,"7:30 PM, November 1, 2016",2017,"The Palace of Auburn Hills, Auburn Hills, Michigan",New York Knicks,Detroit Pistons,"13,087",94.7,John Goble, Ed Malloy, Brett Nansel,29,26,24,10,0,89,93.9,107.7,32,32,22,16,0,102,107.7,93.9
2,201611010IND,"7:00 PM, November 1, 2016",2017,"Bankers Life Fieldhouse, Indianapolis, Indiana",Los Angeles Lakers,Indiana Pacers,"15,348",102.9,Derrick Collins, Dan Crawford, Jacyn Goble,18,33,28,29,0,108,104.9,111.7,27,35,22,31,0,115,111.7,104.9
3,201611010MIA,"7:30 PM, November 1, 2016",2017,"AmericanAirlines Arena, Miami, Florida",Sacramento Kings,Miami Heat,"19,612",95.1,J.T. Orr, Josh Tiven, James Williams,26,24,17,24,5,96,91.4,102.8,28,26,19,18,17,108,102.8,91.4
4,201611010MIN,"8:00 PM, November 1, 2016",2017,"Target Center, Minneapolis, Minnesota",Memphis Grizzlies,Minnesota Timberwolves,"14,774",97.6,Mitchell Ervin, Leroy Richardson, Kevin Scott,16,20,23,21,0,80,82.0,118.8,29,33,35,19,0,116,118.8,82.0
5,201611010NOP,"8:00 PM, November 1, 2016",2017,"Smoothie King Center, New Orleans, Louisiana",Milwaukee Bucks,New Orleans Pelicans,"15,515",101.9,Tyler Ford, Brian Forte, Scott Foster,29,34,21,33,0,117,114.8,110.9,32,22,32,27,0,113,110.9,114.8
6,201611010PHI,"7:00 PM, November 1, 2016",2017,"Wells Fargo Center, Philadelphia, Pennsylvania",Orlando Magic,Philadelphia 76ers,"12,529",94.6,Sean Corbin, Kane Fitzgerald, Haywoode Workman,24,19,41,19,0,103,108.9,106.7,29,28,30,14,0,101,106.7,108.9
7,201611010POR,"10:00 PM, November 1, 2016",2017,"Moda Center, Portland, Oregon",Golden State Warriors,Portland Trail Blazers,"19,393",105.3,Bill Kennedy, Mark Lindsay, Dedric Taylor,34,25,41,27,0,127,120.6,98.8,25,28,20,31,0,104,98.8,120.6
8,201611010SAS,"8:30 PM, November 1, 2016",2017,"AT&T Center, San Antonio, Texas",Utah Jazz,San Antonio Spurs,"18,418",89.8,James Capers, Michael Smith, Leon Wood,38,16,19,33,0,106,118.1,101.4,28,22,21,20,0,91,101.4,118.1
9,201611020ATL,"7:30 PM, November 2, 2016",2017,"Philips Arena, Atlanta, Georgia",Los Angeles Lakers,Atlanta Hawks,"13,800",101.6,John Goble, J.T. Orr, Jason Phillips,28,23,39,33,0,123,121.1,114.2,37,23,34,22,0,116,114.2,121.1
10,201611020BOS,"8:00 PM, November 2, 2016",2017,"TD Garden, Boston, Massachusetts",Chicago Bulls,Boston Celtics,"18,624",95.1,Marat Kogut, Ken Mauer, Gary Zielinski,25,27,18,30,0,100,105.1,112.5,36,19,26,26,0,107,112.5,105.1
11,201611020BRK,"7:30 PM, November 2, 2016",2017,"Barclays Center, Brooklyn, New York",Detroit Pistons,Brooklyn Nets,"13,650",97.3,Derrick Collins, Monty McCutchen, Gediminas Petraitis,30,25,26,20,0,101,103.8,112.0,38,33,21,17,0,109,112.0,103.8
12,201611020CHO,"7:00 PM, November 2, 2016",2017,"Spectrum Center, Charlotte, North Carolina",Philadelphia 76ers,Charlotte Hornets,"15,275",96.5,Pat Fraher, Eric Lewis, Ben Taylor,26,27,20,20,0,93,96.4,113.0,26,20,39,24,0,109,113.0,96.4
13,201611020LAC,"10:30 PM, November 2, 2016",2017,"STAPLES Center, Los Angeles, California",Oklahoma City Thunder,Los Angeles Clippers,"19,060",101.3,Tre Maddox, Rodney Mott, Tom Washington,23,26,16,20,0,85,83.9,81.9,24,17,25,17,0,83,81.9,83.9
14,201611020MEM,"8:00 PM, November 2, 2016",2017,"FedEx Forum, Memphis, Tennessee",New Orleans Pelicans,Memphis Grizzlies,"15,881",92.6,Ron Garretson, Karl Lane, Josh Tiven,13,35,11,16,8,83,81.1,87.0,21,20,25,9,14,89,87.0,81.1
15,201611020NYK,"7:30 PM, November 2, 2016",2017,"Madison Square Garden (IV), New York, New York",Houston Rockets,New York Knicks,"19,812",100.2,Tony Brothers, Nick Buchert, Aaron Smith,33,35,32,18,0,118,117.7,98.8,25,26,27,21,0,99,98.8,117.7
16,201611020PHO,"10:00 PM, November 2, 2016",2017,"Talking Stick Resort Arena, Phoenix, Arizona",Portland Trail Blazers,Phoenix Suns,"17,284",101.2,Brent Barnaky, Marc Davis, Scott Twardoski,28,25,20,30,12,115,102.9,105.6,28,29,19,27,15,118,105.6,102.9
17,201611020UTA,"9:00 PM, November 2, 2016",2017,"Vivint Smart Home Arena, Salt Lake City, Utah",Dallas Mavericks,Utah Jazz,"19,318",88.4,Bennie Adams, Eric Dalen, Zach Zarba,14,19,26,22,0,81,91.6,109.7,15,26,25,31,0,97,109.7,91.6
18,201611020WAS,"7:00 PM, November 2, 2016",2017,"Verizon Center, Washington, District of Columbia",Toronto Raptors,Washington Wizards,"19,581",95.7,Matt Boland, Lauren Holtkamp, Derrick Stafford,27,27,30,29,0,113,118.0,107.6,29,27,19,28,0,103,107.6,118.0
19,201611030CLE,"8:00 PM, November 3, 2016",2017,"Quicken Loans Arena, Cleveland, Ohio",Boston Celtics,Cleveland Cavaliers,"20,562",99.4,Curtis Blair, Matt Boland, Ed Malloy,25,26,32,39,0,122,122.8,128.8,36,32,32,28,0,128,128.8,122.8
20,201611030GSW,"10:30 PM, November 3, 2016",2017,"Oracle Arena, Oakland, California",Oklahoma City Thunder,Golden State Warriors,"19,596",96.9,Brent Barnaky, Marc Davis, Brian Forte,32,11,27,26,0,96,99.1,126.0,31,37,30,24,0,122,126.0,99.1
21,201611030MIL,"8:00 PM, November 3, 2016",2017,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Indiana Pacers,Milwaukee Bucks,"11,374",100.2,Kevin Cutler, Kane Fitzgerald, Bill Spooner,30,27,22,28,0,107,106.8,124.8,29,34,27,35,0,125,124.8,106.8
22,201611030MIN,"8:00 PM, November 3, 2016",2017,"Target Center, Minneapolis, Minnesota",Denver Nuggets,Minnesota Timberwolves,"11,219",100.3,Mike Callahan, Mark Lindsay, Brett Nansel,25,30,33,14,0,102,101.6,98.7,37,24,14,24,0,99,98.7,101.6
