Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200702010MIA,"8:00 PM, February 1, 2007",2007,"AmericanAirlines Arena, Miami, Florida",Cleveland Cavaliers,Miami Heat,"20,125",87.8,Sean Corbin, Monty McCutchen, Leroy Richardson,16,25,25,23,0,89,101.4,104.8,17,21,20,34,0,92,104.8,101.4
1,200702010PHO,"10:30 PM, February 1, 2007",2007,"US Airways Center, Phoenix, Arizona",San Antonio Spurs,Phoenix Suns,"18,422",94.3,Dick Bavetta, Tony Brown, David Jones,22,31,17,17,0,87,92.3,109.2,16,34,22,31,0,103,109.2,92.3
2,200702020ATL,"7:30 PM, February 2, 2007",2007,"Philips Arena, Atlanta, Georgia",Toronto Raptors,Atlanta Hawks,"13,200",83.6,Matt Boland, Mike Callahan, Jess Kersey,31,32,21,19,0,103,123.2,108.8,21,25,26,19,0,91,108.8,123.2
3,200702020BOS,"7:30 PM, February 2, 2007",2007,"TD Banknorth Garden, Boston, Massachusetts",Los Angeles Clippers,Boston Celtics,"15,740",86.4,Joe Crawford, Tim Donaghy, Eli Roe,25,22,20,33,0,100,115.8,103.1,21,21,27,20,0,89,103.1,115.8
4,200702020CLE,"7:30 PM, February 2, 2007",2007,"Quicken Loans Arena, Cleveland, Ohio",Charlotte Bobcats,Cleveland Cavaliers,"20,562",91.4,Joe Forte, Derrick Stafford, Sean Wright,19,15,21,26,0,81,88.6,110.5,24,26,21,30,0,101,110.5,88.6
5,200702020DEN,"9:00 PM, February 2, 2007",2007,"Pepsi Center, Denver, Colorado",Portland Trail Blazers,Denver Nuggets,"19,290",89.8,Ken Mauer, Rodney Mott, Jason Phillips,23,20,23,31,10,107,107.9,115.0,13,28,24,32,17,114,115.0,107.9
6,200702020DET,"8:00 PM, February 2, 2007",2007,"The Palace of Auburn Hills, Auburn Hills, Michigan",Milwaukee Bucks,Detroit Pistons,"22,076",87.6,Ron Garretson, Derek Richardson, Gary Zielinski,20,21,21,24,0,86,98.2,109.6,19,25,28,24,0,96,109.6,98.2
7,200702020IND,"7:00 PM, February 2, 2007",2007,"Conseco Fieldhouse, Indianapolis, Indiana",Los Angeles Lakers,Indiana Pacers,"17,662",100.2,Tommy Nunez, Bennett Salvatore, Leon Wood,18,23,29,14,0,84,83.9,94.9,26,18,19,32,0,95,94.9,83.9
8,200702020NOK,"8:00 PM, February 2, 2007",2007,"Ford Center, Oklahoma City, Oklahoma",Minnesota Timberwolves,New Orleans/Oklahoma City Hornets,"18,032",86.1,Tony Brothers, Bob Delaney, Kevin Fehr,22,23,16,22,0,83,96.4,104.6,29,19,18,24,0,90,104.6,96.4
9,200702020ORL,"8:00 PM, February 2, 2007",2007,"Amway Arena, Orlando, Florida",New Jersey Nets,Orlando Magic,"17,451",89.9,Scott Foster, Pat Fraher, Robbie Robinson,15,22,24,25,0,86,95.7,132.4,29,30,33,27,0,119,132.4,95.7
10,200702020PHI,"7:00 PM, February 2, 2007",2007,"Wachovia Center, Philadelphia, Pennsylvania",Golden State Warriors,Philadelphia 76ers,"12,768",96.0,James Capers, Steve Javie, Ed Malloy,20,22,33,27,0,102,106.3,105.2,17,31,20,33,0,101,105.2,106.3
11,200702020SEA,"10:30 PM, February 2, 2007",2007,"KeyArena at Seattle Center, Seattle, Washington",Chicago Bulls,Seattle SuperSonics,"16,291",100.3,Derrick Collins, Jack Nies, Zach Zarba,30,25,24,28,0,107,106.7,100.7,32,24,17,28,0,101,100.7,106.7
12,200702030CHA,"7:00 PM, February 3, 2007",2007,"Charlotte Bobcats Arena, Charlotte, North Carolina",Golden State Warriors,Charlotte Bobcats,"15,171",92.0,Mike Callahan, David Guthrie, Derek Richardson,28,25,21,16,0,90,97.8,106.5,24,25,28,21,0,98,106.5,97.8
