Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201701010ATL,"6:00 PM, January 1, 2017",2017,"Philips Arena, Atlanta, Georgia",San Antonio Spurs,Atlanta Hawks,"18,088",91.5,Tony Brown,Pat Fraher,Haywoode Workman,27,19,28,26,12,112,110.8,112.8,25,19,25,31,14,114,112.8,110.8
1,201701010IND,"6:00 PM, January 1, 2017",2017,"Bankers Life Fieldhouse, Indianapolis, Indiana",Orlando Magic,Indiana Pacers,"17,530",98.3,James Capers,Kane Fitzgerald,Tyler Ford,17,34,22,31,0,104,105.8,119.1,27,35,27,28,0,117,119.1,105.8
2,201701010LAL,"9:30 PM, January 1, 2017",2017,"STAPLES Center, Los Angeles, California",Toronto Raptors,Los Angeles Lakers,"18,997",95.6,Eric Dalen,Scott Foster,Ben Taylor,27,31,27,38,0,123,128.6,119.2,33,24,26,31,0,114,119.2,128.6
3,201701010MIA,"6:00 PM, January 1, 2017",2017,"AmericanAirlines Arena, Miami, Florida",Detroit Pistons,Miami Heat,"19,844",93.1,Derrick Collins,Karl Lane,Rodney Mott,33,25,27,22,0,107,114.9,105.2,37,29,15,17,0,98,105.2,114.9
4,201701010MIN,"7:00 PM, January 1, 2017",2017,"Target Center, Minneapolis, Minnesota",Portland Trail Blazers,Minnesota Timberwolves,"15,804",94.9,Courtney Kirkland,Bill Spooner,Justin Van Duyne,24,13,32,26,0,95,100.1,93.8,23,26,15,25,0,89,93.8,100.1
5,201701020BRK,"7:30 PM, January 2, 2017",2017,"Barclays Center, Brooklyn, New York",Utah Jazz,Brooklyn Nets,"15,634",94.3,Mitchell Ervin,Eric Lewis,Zach Zarba,24,26,20,31,0,101,107.1,94.4,26,26,18,19,0,89,94.4,107.1
6,201701020CHI,"8:00 PM, January 2, 2017",2017,"United Center, Chicago, Illinois",Charlotte Hornets,Chicago Bulls,"21,612",95.3,Marc Davis,Ron Garretson,Marat Kogut,23,34,28,26,0,111,116.5,123.8,25,33,24,36,0,118,123.8,116.5
7,201701020CLE,"7:00 PM, January 2, 2017",2017,"Quicken Loans Arena, Cleveland, Ohio",New Orleans Pelicans,Cleveland Cavaliers,"20,562",96.0,John Goble,Tre Maddox,Kevin Scott,22,21,26,13,0,82,85.4,93.7,15,29,23,23,0,90,93.7,85.4
8,201701020GSW,"10:30 PM, January 2, 2017",2017,"Oracle Arena, Oakland, California",Denver Nuggets,Golden State Warriors,"19,596",103.1,Mark Ayotte,Dan Crawford,Brett Nansel,33,31,21,34,0,119,115.4,123.2,35,33,26,33,0,127,123.2,115.4
9,201701020HOU,"8:00 PM, January 2, 2017",2017,"Toyota Center, Houston, Texas",Washington Wizards,Houston Rockets,"16,569",99.5,Bill Kennedy,Michael Smith,Dedric Taylor,29,24,17,21,0,91,91.4,101.5,14,27,37,23,0,101,101.5,91.4
10,201701020LAC,"10:30 PM, January 2, 2017",2017,"STAPLES Center, Los Angeles, California",Phoenix Suns,Los Angeles Clippers,"19,060",100.7,Ed Malloy,Gediminas Petraitis,Gary Zielinski,26,32,18,22,0,98,97.3,108.2,27,37,25,20,0,109,108.2,97.3
11,201701020MIL,"7:00 PM, January 2, 2017",2017,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Oklahoma City Thunder,Milwaukee Bucks,"17,423",88.7,Kane Fitzgerald,Lauren Holtkamp,Josh Tiven,30,26,16,22,0,94,106.0,110.5,22,28,29,19,0,98,110.5,106.0
12,201701020NYK,"7:30 PM, January 2, 2017",2017,"Madison Square Garden (IV), New York, New York",Orlando Magic,New York Knicks,"19,812",93.2,Brian Forte,Tom Washington,Haywoode Workman,33,34,25,23,0,115,123.4,110.5,32,27,21,23,0,103,110.5,123.4
13,201701030BOS,"7:30 PM, January 3, 2017",2017,"TD Garden, Boston, Massachusetts",Utah Jazz,Boston Celtics,"18,624",89.6,Curtis Blair,Brian Forte,Kevin Scott,29,16,29,30,0,104,116.1,128.4,28,26,31,30,0,115,128.4,116.1
14,201701030DAL,"8:30 PM, January 3, 2017",2017,"American Airlines Center, Dallas, Texas",Washington Wizards,Dallas Mavericks,"19,318",98.8,Pat Fraher,Courtney Kirkland,Ben Taylor,29,38,21,17,0,105,106.3,114.4,28,33,26,26,0,113,114.4,106.3
15,201701030DEN,"9:00 PM, January 3, 2017",2017,"Pepsi Center, Denver, Colorado",Sacramento Kings,Denver Nuggets,"11,018",96.1,Mark Lindsay,Derek Richardson,Sean Wright,29,31,34,26,0,120,124.9,117.6,28,23,37,25,0,113,117.6,124.9
16,201701030DET,"7:30 PM, January 3, 2017",2017,"The Palace of Auburn Hills, Auburn Hills, Michigan",Indiana Pacers,Detroit Pistons,"13,435",91.8,Marc Davis,Aaron Smith,Josh Tiven,36,30,26,29,0,121,131.9,126.4,28,32,32,24,0,116,126.4,131.9
17,201701030LAL,"10:30 PM, January 3, 2017",2017,"STAPLES Center, Los Angeles, California",Memphis Grizzlies,Los Angeles Lakers,"18,997",93.9,Mark Ayotte,Bill Spooner,Scott Twardoski,20,28,29,25,0,102,108.6,123.5,22,35,34,25,0,116,123.5,108.6
18,201701030PHI,"7:00 PM, January 3, 2017",2017,"Wells Fargo Center, Philadelphia, Pennsylvania",Minnesota Timberwolves,Philadelphia 76ers,"17,124",97.1,James Capers,Karl Lane,Rodney Mott,16,26,26,23,0,91,93.7,95.8,29,28,22,14,0,93,95.8,93.7
19,201701030PHO,"9:00 PM, January 3, 2017",2017,"Talking Stick Resort Arena, Phoenix, Arizona",Miami Heat,Phoenix Suns,"16,772",91.0,Eric Dalen,Scott Foster,Leon Wood,29,23,14,24,0,90,98.9,108.8,28,28,27,16,0,99,108.8,98.9
20,201701030SAS,"8:30 PM, January 3, 2017",2017,"AT&T Center, San Antonio, Texas",Toronto Raptors,San Antonio Spurs,"18,418",90.6,Nick Buchert,Bill Kennedy,Justin Van Duyne,18,23,17,24,0,82,90.6,121.5,29,31,28,22,0,110,121.5,90.6
21,201701040CHO,"7:00 PM, January 4, 2017",2017,"Spectrum Center, Charlotte, North Carolina",Oklahoma City Thunder,Charlotte Hornets,"18,418",101.4,Brent Barnaky,Sean Corbin,Tre Maddox,22,33,33,24,0,112,110.5,121.3,27,33,27,36,0,123,121.3,110.5
22,201701040CLE,"8:00 PM, January 4, 2017",2017,"Quicken Loans Arena, Cleveland, Ohio",Chicago Bulls,Cleveland Cavaliers,"20,562",89.3,Eric Lewis,Ken Mauer,Haywoode Workman,16,36,31,23,0,106,118.7,105.2,23,23,28,20,0,94,105.2,118.7
23,201701040GSW,"10:30 PM, January 4, 2017",2017,"Oracle Arena, Oakland, California",Portland Trail Blazers,Golden State Warriors,"19,596",104.0,Scott Foster,Mark Lindsay,Dedric Taylor,34,37,21,25,0,117,112.5,120.1,40,29,30,26,0,125,120.1,112.5
24,201701040LAC,"10:30 PM, January 4, 2017",2017,"STAPLES Center, Los Angeles, California",Memphis Grizzlies,Los Angeles Clippers,"19,060",95.0,Steve Anderson,Michael Smith,Sean Wright,29,34,22,21,0,106,111.6,121.1,30,23,36,26,0,115,121.1,111.6
25,201701040NYK,"7:30 PM, January 4, 2017",2017,"Madison Square Garden (IV), New York, New York",Milwaukee Bucks,New York Knicks,"19,812",95.2,Ron Garretson,J.T. Orr,James Williams,27,25,21,32,0,105,110.3,109.2,25,27,35,17,0,104,109.2,110.3
26,201701040ORL,"7:00 PM, January 4, 2017",2017,"Amway Center, Orlando, Florida",Atlanta Hawks,Orlando Magic,"18,846",96.1,Lauren Holtkamp,Karl Lane,Derrick Stafford,23,29,26,33,0,111,115.5,95.7,26,21,18,27,0,92,95.7,115.5
27,201701040SAC,"10:30 PM, January 4, 2017",2017,"Golden 1 Center, Sacramento, California",Miami Heat,Sacramento Kings,"17,608",94.2,Kevin Cutler,David Guthrie,Gary Zielinski,30,34,23,20,0,107,113.6,108.3,25,34,22,21,0,102,108.3,113.6
28,201701050DAL,"8:30 PM, January 5, 2017",2017,"American Airlines Center, Dallas, Texas",Phoenix Suns,Dallas Mavericks,"19,570",87.7,Derrick Collins,Lauren Holtkamp,Zach Zarba,19,22,29,32,0,102,116.3,108.3,22,23,27,23,0,95,108.3,116.3
29,201701050DEN,"9:00 PM, January 5, 2017",2017,"Pepsi Center, Denver, Colorado",San Antonio Spurs,Denver Nuggets,"14,391",94.4,Steve Anderson,Bill Kennedy,Leroy Richardson,29,29,32,37,0,127,134.6,104.9,33,20,24,22,0,99,104.9,134.6
30,201701050DET,"7:30 PM, January 5, 2017",2017,"The Palace of Auburn Hills, Auburn Hills, Michigan",Charlotte Hornets,Detroit Pistons,"13,723",99.7,Mitchell Ervin,John Goble,James Williams,26,22,22,44,0,114,114.4,115.4,37,21,27,30,0,115,115.4,114.4
31,201701050HOU,"8:00 PM, January 5, 2017",2017,"Toyota Center, Houston, Texas",Oklahoma City Thunder,Houston Rockets,"18,055",95.7,Courtney Kirkland,Ed Malloy,Gediminas Petraitis,38,18,27,33,0,116,121.2,123.3,33,34,30,21,0,118,123.3,121.2
32,201701050IND,"7:00 PM, January 5, 2017",2017,"Bankers Life Fieldhouse, Indianapolis, Indiana",Brooklyn Nets,Indiana Pacers,"16,421",98.9,Brent Barnaky,Curtis Blair,Dan Crawford,27,25,32,25,0,109,110.2,122.3,34,25,38,24,0,121,122.3,110.2
33,201701050NOP,"8:00 PM, January 5, 2017",2017,"Smoothie King Center, New Orleans, Louisiana",Atlanta Hawks,New Orleans Pelicans,"15,003",97.2,Matt Boland,Marc Davis,Brett Nansel,23,19,33,24,0,99,101.8,96.7,28,19,25,22,0,94,96.7,101.8
34,201701050POR,"10:30 PM, January 5, 2017",2017,"Moda Center, Portland, Oregon",Los Angeles Lakers,Portland Trail Blazers,"19,403",98.4,Bennie Adams,Kevin Cutler,Gary Zielinski,24,38,22,25,0,109,110.8,120.0,29,24,31,34,0,118,120.0,110.8
35,201701050TOR,"7:30 PM, January 5, 2017",2017,"Air Canada Centre, Toronto, Canada",Utah Jazz,Toronto Raptors,"19,800",84.6,Kane Fitzgerald,Aaron Smith,Tom Washington,27,25,21,20,0,93,109.9,119.4,18,30,23,30,0,101,119.4,109.9
36,201701060BOS,"7:30 PM, January 6, 2017",2017,"TD Garden, Boston, Massachusetts",Philadelphia 76ers,Boston Celtics,"18,624",99.7,Derek Richardson,Derrick Stafford,Ben Taylor,23,39,18,26,0,106,106.3,110.3,25,26,27,32,0,110,110.3,106.3
37,201701060BRK,"7:30 PM, January 6, 2017",2017,"Barclays Center, Brooklyn, New York",Cleveland Cavaliers,Brooklyn Nets,"17,732",109.3,Mark Ayotte,Sean Corbin,Rodney Mott,24,26,36,30,0,116,106.1,98.8,20,19,29,40,0,108,98.8,106.1
38,201701060GSW,"10:30 PM, January 6, 2017",2017,"Oracle Arena, Oakland, California",Memphis Grizzlies,Golden State Warriors,"19,596",96.8,Tyler Ford,David Guthrie,Ken Mauer,27,28,24,32,17,128,119.8,111.3,34,33,31,13,8,119,111.3,119.8
39,201701060LAL,"10:30 PM, January 6, 2017",2017,"STAPLES Center, Los Angeles, California",Miami Heat,Los Angeles Lakers,"18,997",100.3,Michael Smith,C.J. Washington,Sean Wright,23,33,23,21,0,100,99.7,126.6,32,26,32,37,0,127,126.6,99.7
40,201701060MIL,"8:00 PM, January 6, 2017",2017,"BMO Harris Bradley Center, Milwaukee, Wisconsin",New York Knicks,Milwaukee Bucks,"18,717",95.7,Scott Foster,Pat Fraher,Tre Maddox,32,21,30,33,0,116,121.2,115.9,33,32,31,15,0,111,115.9,121.2
41,201701060ORL,"7:00 PM, January 6, 2017",2017,"Amway Center, Orlando, Florida",Houston Rockets,Orlando Magic,"19,272",91.0,Jason Phillips,Josh Tiven,Scott Twardoski,19,25,35,21,0,100,109.9,102.2,22,30,23,18,0,93,102.2,109.9
42,201701060SAC,"10:30 PM, January 6, 2017",2017,"Golden 1 Center, Sacramento, California",Los Angeles Clippers,Sacramento Kings,"17,608",90.2,Kevin Scott,Bill Spooner,Dedric Taylor,19,34,22,31,0,106,117.5,108.6,29,12,32,25,0,98,108.6,117.5
43,201701060WAS,"7:00 PM, January 6, 2017",2017,"Verizon Center, Washington, District of Columbia",Minnesota Timberwolves,Washington Wizards,"18,686",90.0,Eric Dalen,Ron Garretson,J.T. Orr,29,19,37,20,0,105,116.7,124.5,32,24,24,32,0,112,124.5,116.7
44,201701070BOS,"7:30 PM, January 7, 2017",2017,"TD Garden, Boston, Massachusetts",New Orleans Pelicans,Boston Celtics,"18,624",94.2,Marat Kogut,Karl Lane,James Williams,31,22,20,35,0,108,114.7,124.3,28,29,36,24,0,117,124.3,114.7
45,201701070CHI,"8:00 PM, January 7, 2017",2017,"United Center, Chicago, Illinois",Toronto Raptors,Chicago Bulls,"21,195",95.9,Bennie Adams,Derrick Collins,Mitchell Ervin,28,33,25,21,11,118,111.4,116.1,29,19,26,33,16,123,116.1,111.4
46,201701070DAL,"8:30 PM, January 7, 2017",2017,"American Airlines Center, Dallas, Texas",Atlanta Hawks,Dallas Mavericks,"19,655",91.5,Kane Fitzgerald,Eric Lewis,Gediminas Petraitis,22,23,21,31,0,97,106.0,89.6,20,22,17,23,0,82,89.6,106.0
