Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200805010PHI,"8:00 PM, May 1, 2008",2008,"Wachovia Center, Philadelphia, Pennsylvania",Detroit Pistons,Philadelphia 76ers,"14,130",82.0,Jim Clark, Scott Foster, Bennett Salvatore,30,21,28,21,0,100,122.0,93.9,12,21,18,26,0,77,93.9,122.0
1,200805020ATL,"8:00 PM, May 2, 2008",2008,"Philips Arena, Atlanta, Georgia",Boston Celtics,Atlanta Hawks,"20,425",84.6,Joe Crawford, Bob Delaney, Mark Wunderlich,32,18,32,18,0,100,118.2,121.8,20,29,30,24,0,103,121.8,118.2
2,200805020UTA,"10:30 PM, May 2, 2008",2008,"EnergySolutions Arena, Salt Lake City, Utah",Houston Rockets,Utah Jazz,"19,911",84.2,Joe DeRosa, Bill Spooner, Derrick Stafford,22,32,11,26,0,91,108.0,134.2,32,26,27,28,0,113,134.2,108.0
3,200805020WAS,"7:00 PM, May 2, 2008",2008,"Verizon Center, Washington, District of Columbia",Cleveland Cavaliers,Washington Wizards,"20,173",80.4,Steve Javie, Ken Mauer, Tom Washington,27,29,23,26,0,105,130.5,109.4,31,17,16,24,0,88,109.4,130.5
4,200805030DET,"7:30 PM, May 3, 2008",2008,"The Palace of Auburn Hills, Auburn Hills, Michigan",Orlando Magic,Detroit Pistons,"22,076",84.7,Dick Bavetta, Sean Corbin, Monty McCutchen,22,20,16,14,0,72,85.0,107.5,22,21,22,26,0,91,107.5,85.0
5,200805030NOH,"10:00 PM, May 3, 2008",2008,"New Orleans Arena, New Orleans, Louisiana",San Antonio Spurs,New Orleans Hornets,"18,040",82.7,Mike Callahan, Marc Davis, Eddie F. Rush,27,22,17,16,0,82,99.2,122.2,23,22,29,27,0,101,122.2,99.2
6,200805040BOS,"1:00 PM, May 4, 2008",2008,"TD Banknorth Garden, Boston, Massachusetts",Atlanta Hawks,Boston Celtics,"18,624",82.4,Dan Crawford, Ken Mauer, Bennett Salvatore,16,10,17,22,0,65,78.9,120.1,27,17,35,20,0,99,120.1,78.9
7,200805040LAL,"4:30 PM, May 4, 2008",2008,"STAPLES Center, Los Angeles, California",Utah Jazz,Los Angeles Lakers,"18,997",93.9,Jim Clark, Joe Crawford, Ron Garretson,24,17,31,26,0,98,104.3,116.1,25,29,25,30,0,109,116.1,104.3
8,200805050DET,"7:00 PM, May 5, 2008",2008,"The Palace of Auburn Hills, Auburn Hills, Michigan",Orlando Magic,Detroit Pistons,"22,076",85.2,Joe Forte, Steve Javie, Derrick Stafford,29,11,36,17,0,93,109.2,117.4,29,21,28,22,0,100,117.4,109.2
9,200805050NOH,"9:30 PM, May 5, 2008",2008,"New Orleans Arena, New Orleans, Louisiana",San Antonio Spurs,New Orleans Hornets,"17,927",85.6,Dick Bavetta, Tom Washington, Mark Wunderlich,23,20,18,23,0,84,98.2,119.2,22,20,36,24,0,102,119.2,98.2
10,200805060BOS,"8:00 PM, May 6, 2008",2008,"TD Banknorth Garden, Boston, Massachusetts",Cleveland Cavaliers,Boston Celtics,"18,624",87.1,Scott Foster, Eddie F. Rush, Michael Smith,15,22,15,20,0,72,82.6,87.2,25,16,12,23,0,76,87.2,82.6
