Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,1,Richard Hamilton,32:34,9,14,.643,1,2,.500,5,5,1.000,0,2,2,5,1,0,5,2,24,+33,.741,.679,.143,.357,0.0,6.3,4.0,28.6,1.8,0.0,23.6,34.7,118,97
1,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,1,Tayshaun Prince,32:18,5,6,.833,0,0,,2,2,1.000,1,6,7,4,0,0,1,0,12,+25,.872,.833,.000,.333,5.7,19.0,14.3,18.8,0.0,0.0,12.7,13.0,164,94
2,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,1,Chauncey Billups,31:29,8,11,.727,3,5,.600,1,1,1.000,1,2,3,7,2,0,1,3,20,+37,.874,.864,.455,.091,5.9,6.5,6.3,39.8,3.7,0.0,8.0,21.1,169,93
3,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,1,Jason Maxiell,30:28,3,3,1.000,0,0,,3,4,.750,0,4,4,3,0,1,1,3,9,+31,.945,1.000,.000,1.333,0.0,13.4,8.6,13.8,0.0,2.6,17.4,10.1,162,95
4,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,1,Rasheed Wallace,25:13,2,8,.250,2,5,.400,0,0,,0,2,2,1,0,0,0,4,6,+20,.375,.375,.625,.000,0.0,8.1,5.2,5.4,0.0,0.0,0.0,16.9,89,99
5,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,0,Rodney Stuckey,21:44,2,8,.250,1,1,1.000,2,2,1.000,2,3,5,4,1,0,2,3,7,-8,.394,.313,.125,.250,17.0,14.1,15.1,25.5,2.7,0.0,18.4,26.7,99,90
6,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,0,Arron Afflalo,15:11,1,4,.250,0,0,,0,0,,0,1,1,2,0,0,1,2,2,-12,.250,.250,.000,.000,0.0,6.7,4.3,17.6,0.0,0.0,20.0,17.6,68,100
7,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,0,Antonio McDyess,14:44,2,3,.667,0,0,,0,0,,0,4,4,1,0,0,2,5,4,+3,.667,.667,.000,.000,0.0,27.7,17.9,10.0,0.0,0.0,40.0,18.1,79,87
8,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,0,Theo Ratliff,14:10,0,2,.000,0,0,,0,2,.000,0,2,2,0,0,1,1,1,0,0,.000,.000,.000,1.000,0.0,14.4,9.3,0.0,0.0,5.6,25.8,14.6,0,93
9,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,0,Amir Johnson,11:25,5,5,1.000,0,0,,0,0,,2,4,6,0,0,0,1,1,10,-8,1.000,1.000,.000,.000,32.3,35.8,34.6,0.0,0.0,0.0,16.7,28.0,156,84
10,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,0,Jarvis Hayes,10:41,2,3,.667,2,3,.667,0,0,,1,2,3,1,0,0,1,2,6,-6,1.000,1.000,1.000,.000,17.3,19.1,18.5,15.0,0.0,0.0,25.0,20.0,139,92
11,200805010PHI,"8:00 PM, May 1, 2008",2008,Detroit Pistons,Philadelphia 76ers,0,Lindsey Hunter,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,104
12,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,1,Andre Miller,34:07,4,16,.250,0,1,.000,3,4,.750,0,1,1,2,0,0,0,2,11,-29,.310,.250,.063,.250,0.0,5.4,1.9,14.5,0.0,0.0,0.0,24.8,79,130
13,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,1,Andre Iguodala,31:21,4,7,.571,1,3,.333,7,12,.583,0,4,4,1,4,0,3,1,16,-32,.651,.643,.429,1.714,0.0,23.6,8.4,8.1,7.5,0.0,19.6,23.2,107,111
14,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,1,Samuel Dalembert,25:24,3,6,.500,0,0,,2,4,.500,3,3,6,0,0,0,2,1,8,-16,.515,.500,.000,.667,12.1,21.8,15.5,0.0,0.0,0.0,20.5,18.3,93,128
15,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,1,Thaddeus Young,18:05,2,8,.250,0,1,.000,3,4,.750,3,1,4,0,1,0,1,1,7,-18,.359,.250,.125,.500,16.9,10.2,14.5,0.0,3.2,0.0,9.3,28.3,85,122
16,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,1,Willie Green,17:41,2,5,.400,0,2,.000,2,2,1.000,0,0,0,0,0,0,1,3,6,-15,.510,.400,.400,.400,0.0,0.0,0.0,0.0,0.0,0.0,14.5,18.5,95,131
17,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,0,Lou Williams,26:37,3,11,.273,1,4,.250,4,6,.667,0,1,1,1,2,0,2,1,11,-2,.403,.318,.364,.545,0.0,6.9,2.5,9.2,4.4,0.0,12.8,28.0,81,120
18,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,0,Reggie Evans,24:54,1,2,.500,0,0,,1,2,.500,4,3,7,3,2,0,2,2,3,-10,.521,.500,.000,1.000,16.4,22.2,18.5,25.1,4.7,0.0,41.0,9.3,96,117
19,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,0,Jason Smith,20:50,2,5,.400,0,1,.000,0,0,,1,4,5,1,0,1,0,2,4,-9,.400,.400,.200,.000,4.9,35.4,15.8,11.3,0.0,4.5,0.0,11.4,102,122
20,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,0,Rodney Carney,20:07,2,7,.286,1,1,1.000,0,0,,1,0,1,1,1,1,0,1,5,+5,.357,.357,.143,.000,5.1,0.0,3.3,11.8,2.9,4.7,0.0,16.6,93,121
21,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,0,Kevin Ollie,14:08,1,4,.250,0,0,,2,2,1.000,0,0,0,3,1,0,0,1,4,+4,.410,.250,.000,.500,0.0,0.0,0.0,47.2,4.1,0.0,0.0,16.4,114,122
22,200805010PHI,"8:00 PM, May 1, 2008",2008,Philadelphia 76ers,Detroit Pistons,0,Lou Amundson,6:47,1,3,.333,0,0,,0,0,,3,2,5,0,0,0,0,1,2,+7,.333,.333,.000,.000,45.2,54.4,48.5,0.0,0.0,0.0,0.0,21.1,106,123
23,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,1,Kevin Garnett,40:51,8,17,.471,0,0,,6,8,.750,3,4,7,6,2,3,2,3,22,-2,.536,.471,.000,.471,9.0,13.8,11.3,24.7,2.8,5.7,8.9,25.9,120,116
24,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,1,Ray Allen,40:23,8,19,.421,1,8,.125,3,3,1.000,4,2,6,3,0,1,0,4,20,-5,.492,.447,.421,.158,12.2,7.0,9.8,12.5,0.0,1.9,0.0,23.7,124,126
25,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,1,Paul Pierce,34:50,7,12,.583,1,2,.500,2,4,.500,1,0,1,6,0,0,2,6,17,+1,.618,.625,.167,.333,3.5,0.0,1.9,29.2,0.0,0.0,12.7,21.3,122,129
26,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,1,Kendrick Perkins,33:45,5,5,1.000,0,0,,4,4,1.000,2,3,5,0,1,2,0,4,14,+3,1.036,1.000,.000,.800,7.3,12.5,9.7,0.0,1.7,4.6,0.0,9.4,216,119
27,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,1,Rajon Rondo,28:14,4,14,.286,0,2,.000,0,0,,3,2,5,5,0,0,3,4,8,-7,.286,.286,.143,.000,13.1,10.0,11.6,27.2,0.0,0.0,17.6,28.3,76,126
28,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,0,James Posey,20:40,2,4,.500,2,4,.500,0,0,,0,7,7,3,2,0,0,4,6,-2,.750,.750,1.000,.000,0.0,47.8,22.3,20.9,5.5,0.0,0.0,9.1,170,102
29,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,0,Sam Cassell,19:54,2,8,.250,0,3,.000,0,0,,0,0,0,2,0,0,0,2,4,+3,.250,.250,.375,.000,0.0,0.0,0.0,14.5,0.0,0.0,0.0,18.9,75,129
30,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,0,Leon Powe,15:02,2,2,1.000,0,0,,5,6,.833,1,3,4,0,0,0,1,4,9,-3,.970,1.000,.000,3.000,8.2,28.2,17.5,0.0,0.0,0.0,17.7,17.7,161,119
31,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,0,P.J. Brown,4:17,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-3,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,128
32,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,0,Glen Davis,1:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.0,0,130
33,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,0,Eddie House,0:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130
34,200805020ATL,"8:00 PM, May 2, 2008",2008,Boston Celtics,Atlanta Hawks,0,Tony Allen,0:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130
35,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,1,Joe Johnson,43:31,4,13,.308,1,2,.500,6,7,.857,1,3,4,5,0,0,2,2,15,-8,.466,.346,.154,.538,3.2,8.5,6.0,19.3,0.0,0.0,11.1,19.6,108,124
36,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,1,Mike Bibby,41:03,6,17,.353,0,4,.000,5,8,.625,2,4,6,7,1,0,0,3,17,+8,.414,.353,.235,.471,6.9,12.0,9.6,31.5,1.4,0.0,0.0,23.6,115,120
37,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,1,Al Horford,35:41,5,10,.500,0,0,,6,7,.857,2,3,5,4,0,3,1,4,16,-9,.612,.500,.000,.700,7.9,10.3,9.2,20.5,0.0,6.4,7.1,18.6,136,119
38,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,1,Josh Smith,29:43,3,8,.375,0,1,.000,5,6,.833,0,6,6,2,0,3,6,5,11,+2,.517,.375,.125,.750,0.0,24.9,13.3,11.5,0.0,7.7,36.1,26.4,73,113
39,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,1,Marvin Williams,28:21,6,9,.667,0,0,,6,6,1.000,1,3,4,2,0,1,1,4,18,-2,.773,.667,.000,.667,5.0,13.0,9.3,14.8,0.0,2.7,7.9,21.0,154,120
40,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,0,Zaza Pachulia,28:22,3,4,.750,0,0,,3,7,.429,4,2,6,0,2,0,1,4,9,+11,.636,.750,.000,1.750,19.9,8.7,13.9,0.0,4.0,0.0,12.4,13.4,123,115
41,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,0,Josh Childress,26:02,6,8,.750,0,0,,3,4,.750,3,3,6,3,1,0,0,0,15,+7,.768,.750,.000,.500,16.3,14.2,15.2,25.2,2.2,0.0,0.0,17.7,169,117
42,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,0,Acie Law,5:21,0,0,,0,0,,2,2,1.000,0,1,1,2,0,0,1,1,2,+5,1.136,,,,0.0,23.0,12.3,54.4,0.0,0.0,53.2,16.6,126,118
43,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,0,Solomon Jones,1:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127
44,200805020ATL,"8:00 PM, May 2, 2008",2008,Atlanta Hawks,Boston Celtics,0,Mario West,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127
45,200805020UTA,"10:30 PM, May 2, 2008",2008,Houston Rockets,Utah Jazz,1,Tracy McGrady,42:06,13,26,.500,2,7,.286,12,18,.667,1,9,10,5,0,1,1,1,40,-17,.590,.538,.269,.692,2.5,23.3,12.8,37.6,0.0,1.7,2.9,39.5,130,132
46,200805020UTA,"10:30 PM, May 2, 2008",2008,Houston Rockets,Utah Jazz,1,Shane Battier,42:05,2,7,.286,1,4,.250,0,0,,3,1,4,1,1,2,2,4,5,-20,.357,.357,.571,.000,7.6,2.6,5.1,4.1,1.4,3.5,22.2,10.2,79,138
47,200805020UTA,"10:30 PM, May 2, 2008",2008,Houston Rockets,Utah Jazz,1,Luis Scola,38:52,7,12,.583,0,0,,1,1,1.000,5,4,9,0,0,1,1,4,15,-23,.603,.583,.000,.083,13.7,11.2,12.5,0.0,0.0,1.9,7.4,16.5,128,137
48,200805020UTA,"10:30 PM, May 2, 2008",2008,Houston Rockets,Utah Jazz,1,Dikembe Mutombo,18:46,0,0,,0,0,,2,3,.667,2,4,6,1,0,2,0,3,2,0,.758,,,,11.4,23.3,17.2,8.5,0.0,7.8,0.0,3.3,185,128
49,200805020UTA,"10:30 PM, May 2, 2008",2008,Houston Rockets,Utah Jazz,1,Rafer Alston,15:32,2,7,.286,0,2,.000,4,5,.800,1,0,1,2,0,0,2,1,8,-8,.435,.286,.286,.714,6.9,0.0,3.5,25.9,0.0,0.0,17.9,34.3,89,144
50,200805020UTA,"10:30 PM, May 2, 2008",2008,Houston Rockets,Utah Jazz,0,Bobby Jackson,26:00,2,12,.167,1,3,.333,1,3,.333,0,2,2,1,2,0,1,2,6,-13,.225,.208,.250,.250,0.0,8.4,4.1,7.0,4.4,0.0,7.0,26.2,53,130
